id,area,title,evidence,status,screening,decision,destination
TCS-7221,Counting and enumeration,Does #BIS admit an FPRAS?,reviewed,source_open,topic_screen,retain,Counting and enumeration
TCS-6629,Counting and enumeration,A deterministic FPTAS for the nonnegative permanent,reviewed,source_open,topic_screen,retain,Counting and enumeration
TCS-6671,Counting and enumeration,An FPRAS for counting undirected Euler tours,source,source_open,topic_screen,retain,Counting and enumeration
TCS-0553,Counting and enumeration,Minimal dominating sets enumeration and hypergraph colorings,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-1004,Counting and enumeration,Deterministic relative counting for DNF,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-0555,Counting and enumeration,Output-sensitive enumeration complexity classifications,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-0556,Counting and enumeration,Strong polynomial delay conjectures,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-0547,Counting and enumeration,Enumeration across primal and dual representations,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-0551,Counting and enumeration,Enumeration of vertex subsets with non-local properties,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-0554,Counting and enumeration,Minimal separators in graphs,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-0312,Counting and enumeration,Counting Polyominoes,index,uncertain,boundary_read,retain,Counting and enumeration
TCS-0548,Counting and enumeration,Enumeration of k-colorable induced subgraphs,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-0584,Counting and enumeration,Counting Graphs with Vertex Cover of Size k,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-1143,Counting and enumeration,What is the complexity of the counting problem #GpEpi?,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-1610,Counting and enumeration,"For any ε > 0, there is no O(m2−ε )-time algorithm for computing SubH△ (G).",index,uncertain,topic_screen,retain,Counting and enumeration
TCS-1640,Counting and enumeration,For each ∆ and q ≥ 2∆ there is an FPRAS for counting the number of q-list packings of graphs of maximum degree ∆.,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-2129,Counting and enumeration,This direction is still an open problem even for CQ with union [14].,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-2223,Counting and enumeration,"Is there a natural extension of the uniqueness/non-uniqueness phase transition to the case where min{β, γ} < 0?",index,uncertain,topic_screen,retain,Counting and enumeration
TCS-2327,Counting and enumeration,Is there an algorithm for 4-cycle counting in time O(m ω+1 )?,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-3037,Counting and enumeration,"For any computable pattern class H: If H has unbounded matching-split number, then the problem ⊕Sub(H) is ⊕W[1]-complete.",index,uncertain,topic_screen,retain,Counting and enumeration
TCS-3151,Counting and enumeration,It remains open whether the problem of enumerating equivalence classes is hard without this restriction.,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-3406,Counting and enumeration,"Second, we could lift the arity restriction and work on signatures of arbitrary arity: we conjecture that PQE is still #P-hard for any unbounded UCQ∞ […]",index,uncertain,topic_screen,retain,Counting and enumeration
TCS-3609,Counting and enumeration,"In particular, we conjecture that there exists a class of conjunctive queries ∆ for which #Hom(∆) is #Wfunc [2]-equivalent.",index,uncertain,topic_screen,retain,Counting and enumeration
TCS-3635,Counting and enumeration,We do not know whether Theorem 3 holds for all classes of (bounded-arity) relational structures.,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-3961,Counting and enumeration,"For instance, is computing the permanent of an orthogonal matrix modulo a prime p hard for all p 6= 2, 3?",index,uncertain,topic_screen,retain,Counting and enumeration
TCS-4369,Counting and enumeration,We conjecture tractability in this case – but this has to be proved yet.,index,uncertain,topic_screen,retain,Counting and enumeration
TCS-4401,Counting and enumeration,"On another note, can we prove C= P-completeness for other “equality-testing” versions of counting problems?",index,uncertain,topic_screen,retain,Counting and enumeration
TCS-4671,Counting and enumeration,"Is it possible to close this gap, maybe even in terms of a purely algorithmic analog of Valiant and Vazirani’s result?",index,uncertain,topic_screen,retain,Counting and enumeration
TCS-4739,Counting and enumeration,On the Enumeration of Signatures of XOR-CNF’s,source,source_open,topic_screen,retain,Counting and enumeration
TCS-5092,Counting and enumeration,Approximation via Correlation Decay When Strong Spatial Mixing Fails,source,uncertain,topic_screen,retain,Counting and enumeration
TCS-5359,Counting and enumeration,Enumeration Classes Defined by Circuits,source,source_open,topic_screen,retain,Counting and enumeration
TCS-5457,Counting and enumeration,P-Time Algorithms for Typical #EO Problems,source,uncertain,topic_screen,retain,Counting and enumeration
TCS-6068,Counting and enumeration,Approximately Counting Independent Sets of a Given Size in Bounded-Degree Graphs,source,uncertain,topic_screen,retain,Counting and enumeration
TCS-6083,Counting and enumeration,"Counting Answers to Existential Questions (Track B: Automata, Logic, Semantics, and Theory of Programming)",source,source_open,topic_screen,retain,Counting and enumeration
TCS-6820,Counting and enumeration,Can all #P counting functions be computed in polynomial time?,source,source_open,topic_screen,retain,Counting and enumeration
TCS-6821,Counting and enumeration,Would P=NP imply polynomial-time exact computation of every #P function?,source,source_open,topic_screen,retain,Counting and enumeration
TCS-7082,Counting and enumeration,"Find a natural OutputP problem outside IncP, including the proposed K_t-free domination candidate.",source,source_open,topic_screen,retain,Counting and enumeration
TCS-7084,Counting and enumeration,Conditionally separate DelayP and IncP from their polynomial-space versions.,source,source_open,topic_screen,retain,Counting and enumeration
TCS-7085,Counting and enumeration,"Separate memoryless NextP from DelayP, preferably even polynomial-space DelayP.",source,source_open,topic_screen,retain,Counting and enumeration
TCS-7086,Counting and enumeration,Enumerate binary-matroid circuits in incremental polynomial time and polynomial space.,source,source_open,topic_screen,retain,Counting and enumeration
TCS-7087,Counting and enumeration,Amortize unknown incremental delay while retaining polynomial space and polynomial delay.,source,source_open,topic_screen,retain,Counting and enumeration
TCS-7088,Counting and enumeration,Exclude strong polynomial delay for DNF-model enumeration under a standard hypothesis.,source,source_open,topic_screen,retain,Counting and enumeration
TCS-7090,Counting and enumeration,Conditionally separate strong polynomial delay from polynomial delay.,source,source_open,topic_screen,retain,Counting and enumeration
TCS-7091,Counting and enumeration,Characterize when constant amortized enumeration becomes constant worst-case delay.,source,source_open,topic_screen,retain,Counting and enumeration
TCS-7099,Counting and enumeration,Establish a finite-domain enumeration-CSP dichotomy.,source,source_open,topic_screen,retain,Counting and enumeration
TCS-7112,Counting and enumeration,Enumerate minimal hypergraph transversals in output-polynomial time.,source,source_open,topic_screen,retain,Counting and enumeration
TCS-6651,Structural graph theory,Hadwiger’s conjecture: high chromatic number forces a clique minor,reviewed,source_open,topic_screen,retain,Structural graph theory
TCS-6536,Structural graph theory,Deterministic linear-time minimum spanning tree,reviewed,source_open,topic_screen,retain,Structural graph theory
TCS-6652,Structural graph theory,The Erdős–Hajnal conjecture for every forbidden induced graph,reviewed,source_open,topic_screen,retain,Structural graph theory
TCS-6682,Structural graph theory,Reed’s χ–ω–Δ conjecture,reviewed,source_open,topic_screen,retain,Structural graph theory
TCS-6538,Structural graph theory,Almost-linear-time exact maximum matching in general graphs,reviewed,source_open,topic_screen,retain,Structural graph theory
TCS-6653,Structural graph theory,The Gyárfás–Sumner conjecture,reviewed,source_open,topic_screen,retain,Structural graph theory
TCS-6683,Structural graph theory,The optimal quantitative Excluded Grid Theorem,reviewed,source_open,topic_screen,retain,Structural graph theory
TCS-6539,Structural graph theory,Almost-linear triangle detection,reviewed,source_open,topic_screen,retain,Structural graph theory
TCS-6654,Structural graph theory,Seese’s conjecture for MSO₁ and clique-width,reviewed,source_open,topic_screen,retain,Structural graph theory
TCS-6655,Structural graph theory,Cereceda's quadratic recolouring conjecture,source,source_open,topic_screen,retain,Structural graph theory
TCS-7216,Structural graph theory,The vertex reconstruction conjecture,source,source_open,topic_screen,retain,Structural graph theory
TCS-6500,Structural graph theory,Erdős girth conjecture: is the classical spanner size bound tight?,reviewed,open,topic_screen,retain,Structural graph theory
TCS-7218,Structural graph theory,The list edge-coloring conjecture,source,source_open,topic_screen,retain,Structural graph theory
TCS-6511,Structural graph theory,Is Exact Matching on general graphs in deterministic polynomial time?,reviewed,source_open,topic_screen,retain,Structural graph theory
TCS-7180,Structural graph theory,Is graph canonization polynomial-time reducible to graph isomorphism?,source,source_open,topic_screen,retain,Structural graph theory
TCS-7217,Structural graph theory,The edge reconstruction conjecture,source,source_open,topic_screen,retain,Structural graph theory
TCS-0588,Structural graph theory,Albertson’s chromatic-number crossing conjecture,index,uncertain,topic_screen,retain,Structural graph theory
TCS-0611,Structural graph theory,Bipartite Exact Matching: deterministic polynomial time,reviewed,uncertain,topic_screen,retain,Structural graph theory
TCS-0771,Structural graph theory,Computational complexity of planar treewidth,index,uncertain,topic_screen,retain,Structural graph theory
TCS-0595,Structural graph theory,Two anticomplete paths with unrestricted terminal pairing,reviewed,source_open,topic_screen,retain,Structural graph theory
TCS-0594,Structural graph theory,Is 3-colorability polynomial-time decidable on diameter-two graphs?,reviewed,source_open,topic_screen,retain,Structural graph theory
TCS-0587,Structural graph theory,Polylogarithmic bounds on treewidth,index,uncertain,topic_screen,retain,Structural graph theory
TCS-0592,Structural graph theory,Logarithmic degree and logarithmic treewidth,index,uncertain,topic_screen,retain,Structural graph theory
TCS-0773,Structural graph theory,Near-linear algorithms for many-terminal vertex-disjoint surface paths,index,uncertain,topic_screen,retain,Structural graph theory
TCS-0775,Structural graph theory,Optimal exact-distance labels for planar graphs,index,uncertain,topic_screen,retain,Structural graph theory
TCS-0612,Structural graph theory,Order-based labels for directed reachability,index,uncertain,topic_screen,retain,Structural graph theory
TCS-0315,Structural graph theory,Fat Minors,index,uncertain,topic_screen,retain,Structural graph theory
TCS-0342,Structural graph theory,Twin-width of String Graphs,index,uncertain,topic_screen,retain,Structural graph theory
TCS-0606,Structural graph theory,Kelly-width,index,uncertain,topic_screen,retain,Structural graph theory
TCS-0608,Structural graph theory,Ratio of monotonicity,index,uncertain,topic_screen,retain,Structural graph theory
TCS-0117,Structural graph theory,3-decomposition Conjecture,index,uncertain,boundary_read,retain,Structural graph theory
TCS-0369,Structural graph theory,Small Path Covers in Planar Graphs,index,uncertain,topic_screen,retain,Structural graph theory
TCS-1139,Structural graph theory,What is the optimal normalized spectral gap for graphs with degrees 2 and 3 and average degree 2 + ε?,index,uncertain,topic_screen,retain,Structural graph theory
TCS-1186,Structural graph theory,The main conjecture in this area remains open: does every triangulation on n vertices admit a polychromatic 2-coloring with discrepancy at most n3 ?,index,uncertain,topic_screen,retain,Structural graph theory
TCS-1206,Structural graph theory,Every monadically stable graph class is structurally nowhere dense.,index,uncertain,topic_screen,retain,Structural graph theory
TCS-1246,Structural graph theory,The class of Eulerian digraphs is well-quasi-ordered by weak immersion.,index,uncertain,topic_screen,retain,Structural graph theory
TCS-1250,Structural graph theory,"Alternatively, is there a graph operation that multiplies the mim-width of any graph by a constant factor?",index,uncertain,topic_screen,retain,Structural graph theory
TCS-1538,Structural graph theory,Do graphs with bounded mixed number have bounded queue number?,index,uncertain,topic_screen,retain,Structural graph theory
TCS-1607,Structural graph theory,We do not know whether the string graphs have a finite or infinite number of subcubic obstacles.,index,uncertain,topic_screen,retain,Structural graph theory
TCS-1612,Structural graph theory,"There are functions f, g : N → N such that for every graph G holds obstruction-depth(G) ⩽ f SC-depth(G) ⩽ g obstruction-depth(G) .",index,uncertain,topic_screen,retain,Structural graph theory
TCS-1639,Structural graph theory,Every hereditary small class of graphs has neighborhood complexity O(n).,index,uncertain,topic_screen,retain,Structural graph theory
TCS-1755,Structural graph theory,"This mismatch was conjectured to never happen [9, Conjecture 4], but it remains an open question.",index,uncertain,topic_screen,retain,Structural graph theory
TCS-1791,Structural graph theory,The question of improving the upper bound also remains for capped graphs; do capped graphs admit O(n log2 n)-size biclique covers?,index,uncertain,topic_screen,retain,Structural graph theory
TCS-1825,Structural graph theory,What if we desire vertex disjoint paths?,index,uncertain,topic_screen,retain,Structural graph theory
TCS-2002,Structural graph theory,The class of k-independent crossing graphs admits product structure.,index,uncertain,topic_screen,retain,Structural graph theory
TCS-2089,Structural graph theory,"For every graph H, there exists a minor-monotone graph parameter EPH such that MH has the Erdős-Pósa property in a minor-closed graph class G if […]",index,uncertain,topic_screen,retain,Structural graph theory
TCS-2245,Structural graph theory,Can we show that F is homomorphism-distinguishing closed?,index,uncertain,topic_screen,retain,Structural graph theory
TCS-2371,Structural graph theory,We leave it as an intriguing open problem to determine whether expanding Ramanujan graphs exist.,index,uncertain,topic_screen,retain,Structural graph theory
TCS-2401,Structural graph theory,We leave as an open question whether a similar characterization of monadically NIP classes exists.,index,uncertain,topic_screen,retain,Structural graph theory
TCS-2448,Structural graph theory,Every triangle-free planar graph is POSH.,index,uncertain,topic_screen,retain,Structural graph theory
TCS-2783,Structural graph theory,"However, M2k+2 (n) ∈ Ω n1+ k has only been proven for k = 1, 2, 3, 5; for other k it remains an open […]",index,uncertain,topic_screen,retain,Structural graph theory
TCS-2935,Structural graph theory,What is the asymptotic behavior of the k-th weak coloring numbers of planar graphs?,index,uncertain,topic_screen,retain,Structural graph theory
TCS-3054,Structural graph theory,"Hence, we do not know how close the graphs have to be in the pseudometric for their homomorphism densities to be close and vice versa.",index,uncertain,topic_screen,retain,Structural graph theory
TCS-3373,Structural graph theory,"For ` ě 5, we do not know whether we can express `-leaf powers in monadic second-order logic.",index,uncertain,topic_screen,retain,Structural graph theory
TCS-3571,Structural graph theory,"Is it possible to show that any k-edge-connected graph of diameter D, for some constant k ≥ 3, has at least two edge-disjoint trees of […]",index,uncertain,topic_screen,retain,Structural graph theory
TCS-3779,Structural graph theory,What can we say about the chromatic number of Kk -free families of disjointness graphs of segments or convex sets?,index,uncertain,topic_screen,retain,Structural graph theory
TCS-3915,Structural graph theory,"On the other hand, it remains an open question to characterize classes of relational structures, rather than just graphs, which are transductions of bounded expansion […]",index,uncertain,topic_screen,retain,Structural graph theory
TCS-4336,Structural graph theory,"We conjecture that the converse of Theorem 20 holds, in the sense that any hereditary graph class having a large TAR reconfiguration threshold must contain […]",index,uncertain,topic_screen,retain,Structural graph theory
TCS-4404,Structural graph theory,"In particular, is there a cylindrical grid minor of size Ω(h)?",index,uncertain,topic_screen,retain,Structural graph theory
TCS-5475,Structural graph theory,Polynomial Bounds for the Graph Minor Structure Theorem,source,source_open,topic_screen,retain,Structural graph theory
TCS-5770,Structural graph theory,Space-Stretch Tradeoff in Routing Revisited,source,uncertain,topic_screen,retain,Structural graph theory
TCS-5771,Structural graph theory,Computing Homomorphisms in Hereditary Graph Classes: The Peculiar Case of the 5-Wheel and Graphs with No Long Claws,source,source_open,topic_screen,retain,Structural graph theory
TCS-5859,Structural graph theory,Transforming Stacks into Queues: Mixed and Separated Layouts of Graphs,source,source_open,topic_screen,retain,Structural graph theory
TCS-6082,Structural graph theory,Flip-Width: Cops and Robber on Dense Graphs,source,source_open,topic_screen,retain,Structural graph theory
TCS-6409,Structural graph theory,"Faster Deciding MSO Properties of Trees of Fixed Height, and Some Consequences",source,uncertain,topic_screen,retain,Structural graph theory
TCS-6874,Structural graph theory,Do arbitrarily large d-regular Ramanujan graphs exist for every d≥3?,source,source_open,topic_screen,retain,Structural graph theory
TCS-6875,Structural graph theory,Find two-lifts or adjacency signings with the stated two-sided Ramanujan spectral bounds.,source,source_open,topic_screen,retain,Structural graph theory
TCS-7136,Structural graph theory,Can the quadratic rank-width bound on Boolean-width be replaced by a linear bound?,source,source_open,topic_screen,retain,Structural graph theory
TCS-7142,Structural graph theory,Excluding any fixed vertex-minor defines a χ-bounded graph class.,source,source_open,topic_screen,retain,Structural graph theory
TCS-7143,Structural graph theory,Large rank-width forces every fixed bipartite circle graph as a pivot-minor.,source,source_open,topic_screen,retain,Structural graph theory
TCS-7144,Structural graph theory,Does sufficiently large linear rank-width force every fixed tree as a vertex-minor?,source,source_open,topic_screen,retain,Structural graph theory
TCS-7145,Structural graph theory,Are all graphs well-quasi-ordered by pivot-minors?,source,source_open,topic_screen,retain,Structural graph theory
TCS-6625,Dynamic graph algorithms,Deterministic fully dynamic connectivity with polylogarithmic worst-case updates,reviewed,source_open,topic_screen,retain,Dynamic graph algorithms
TCS-6627,Dynamic graph algorithms,Fully dynamic near-optimal matching with polylogarithmic updates,reviewed,source_open,topic_screen,retain,Dynamic graph algorithms
TCS-6626,Dynamic graph algorithms,Polylogarithmic worst-case updates for exact dynamic minimum spanning forests,reviewed,source_open,topic_screen,retain,Dynamic graph algorithms
TCS-6670,Dynamic graph algorithms,Polylogarithmic maintenance of the exact global minimum cut,reviewed,source_open,topic_screen,retain,Dynamic graph algorithms
TCS-0478,Dynamic graph algorithms,Can exact fully dynamic APSP have edge-linear amortized updates and polylogarithmic queries?,reviewed,source_open,topic_screen,retain,Dynamic graph algorithms
TCS-0542,Dynamic graph algorithms,Dynamic Derandomization,index,uncertain,topic_screen,retain,Dynamic graph algorithms
TCS-0543,Dynamic graph algorithms,Dynamic Maximal Matching,index,uncertain,topic_screen,retain,Dynamic graph algorithms
TCS-0541,Dynamic graph algorithms,Dynamic Complexity of Low-Stretch Spanning Trees,index,uncertain,topic_screen,retain,Dynamic graph algorithms
TCS-0536,Dynamic graph algorithms,An Open Problem in Dynamic Edge Coloring,index,uncertain,topic_screen,retain,Dynamic graph algorithms
TCS-0537,Dynamic graph algorithms,Open Problem: Dynamic Brooks’ Theorem,index,uncertain,topic_screen,retain,Dynamic graph algorithms
TCS-0545,Dynamic graph algorithms,Reducing weighted matching to unweighted matching,index,uncertain,topic_screen,retain,Dynamic graph algorithms
TCS-0544,Dynamic graph algorithms,Polylog query time for a dynamic all-pairs problem in plane directed graphs,index,uncertain,topic_screen,retain,Dynamic graph algorithms
TCS-0538,Dynamic graph algorithms,Open Problem: Low-Degree Spanning Tree,index,uncertain,topic_screen,retain,Dynamic graph algorithms
TCS-1001,Dynamic graph algorithms,Minimal complexity of MaxFlow on dynamic graphs,index,uncertain,topic_screen,retain,Dynamic graph algorithms
TCS-1382,Dynamic graph algorithms,We leave it open to close this gap and achieve a polynomial dependence on λ.,index,uncertain,topic_screen,retain,Dynamic graph algorithms
TCS-2558,Dynamic graph algorithms,"For example, do there exist decremental algorithms achieving comparable guarantees to the ones we obtained in the incremental setting?",index,uncertain,topic_screen,retain,Dynamic graph algorithms
TCS-4211,Dynamic graph algorithms,Can one design a strategy with δσ = o(α log n)?,index,uncertain,topic_screen,retain,Dynamic graph algorithms
TCS-4885,Dynamic graph algorithms,Dynamic Deterministic Constant-Approximate Distance Oracles with n^{ε} Worst-Case Update Time,source,source_open,topic_screen,retain,Dynamic graph algorithms
TCS-5209,Dynamic graph algorithms,Deterministic Partially Dynamic Single Source Shortest Paths in Weighted Graphs,source,uncertain,topic_screen,retain,Dynamic graph algorithms
TCS-5575,Dynamic graph algorithms,Dynamic PageRank: Algorithms and Lower Bounds,source,uncertain,topic_screen,retain,Dynamic graph algorithms
TCS-5852,Dynamic graph algorithms,Fully Dynamic Spanners with Worst-Case Update Time,source,uncertain,topic_screen,retain,Dynamic graph algorithms
TCS-6477,Dynamic graph algorithms,Deterministic Fully Dynamic SSSP and More — Open Problem 2,source,source_open,topic_screen,retain,Dynamic graph algorithms
TCS-6623,String algorithms and bioinformatics,Polynomial-sample worst-case trace reconstruction,reviewed,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-6624,String algorithms and bioinformatics,Constant-factor edit-distance approximation in O(n polylog n) time,reviewed,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-7220,String algorithms and bioinformatics,A (1+ε)-approximation for edit distance in truly subquadratic time,reviewed,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-6669,String algorithms and bioinformatics,Breaking factor two for sum-of-pairs multiple sequence alignment,source,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-6513,String algorithms and bioinformatics,Does the smallest grammar problem admit a constant-factor approximation?,reviewed,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-0467,String algorithms and bioinformatics,Can LZ77 random access use linear compressed space and logarithmic query time?,reviewed,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-0086,String algorithms and bioinformatics,Tree-child networks displaying three or more binary trees,index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-0468,String algorithms and bioinformatics,Can pattern matching run in linear time in the LZ77 input size?,reviewed,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-0470,String algorithms and bioinformatics,Can grammar random access use O(g log g) bits with logarithmic query time?,reviewed,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-0466,String algorithms and bioinformatics,Can a supplied Karp–Rabin fingerprint be verified in near-linear time?,reviewed,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-0827,String algorithms and bioinformatics,Fixed Parameter Tractability of Protein Folding,index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-0356,String algorithms and bioinformatics,Subquadratic preprocessing for substring-LCS comparison queries,index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-1199,String algorithms and bioinformatics,"While v = o(z) for even Fibonacci words, it is unknown if v = O(z) in general.",index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-1301,String algorithms and bioinformatics,"Probably the most interesting theoretical problem we leave open is the existence, or non-existence, of an O(n)-time k-mer set union algorithm.",index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-1402,String algorithms and bioinformatics,"Second, which kinds of graphs admit polynomial-size Wheelerizations with the same k-mer set?",index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-1704,String algorithms and bioinformatics,"It remains an open problem if there exists a linear-time algorithm for pattern matching on iterative straight-line programs [25], which are a further extension of […]",index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-2060,String algorithms and bioinformatics,The complexity remains open for binary networks (i.e. with in+out degree=3 for every node).,index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-2122,String algorithms and bioinformatics,"We leave the quest of discovering a robust approximation algorithm for ∆edit as an open question, which falls outside the scope of this paper.",index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-2378,String algorithms and bioinformatics,We conjecture that such a family exists and the coding is necessary.,index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-3010,String algorithms and bioinformatics,Does there exist a string index of O(r) words supporting locate queries in optimal time for any alphabet size?,index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-3038,String algorithms and bioinformatics,"We leave it as an open question whether there exists a linear space finger search data structure, supporting access(i) and movefinger(i) in O(log d) time.",index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-3126,String algorithms and bioinformatics,"Regarding variants of tree edit distance, it remains an open question to get faster algorithms for the harder problem of unrooted tree edit distance [24, […]",index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-3266,String algorithms and bioinformatics,"It is an open question whether our techniques could be used for the computation of runs on tries, where the best known algorithms require super-linear […]",index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-3328,String algorithms and bioinformatics,"The breakpoint distance is static, and we leave open the question for solving or approximating CNPC with dynamic rearrangement distance such as reversal, duplication+deletion, etc.",index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-3520,String algorithms and bioinformatics,Does every class C with unbounded grid-width contain arbitrarily large connected monotone grid subclasses?,index,uncertain,boundary_read,move,Miscellaneous
TCS-3596,String algorithms and bioinformatics,We leave an open question if the LCCF problem can also be solved in linear time.,index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-3598,String algorithms and bioinformatics,"Finally, we conjecture that the inequality m < 2z holds for any string.",index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-3657,String algorithms and bioinformatics,"Finding a general polynomial-time algorithm for the ϕ-MCPS problem, however, remains an open problem.",index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-3669,String algorithms and bioinformatics,We leave open the questions of whether the runs of a string (or other information sufficient for answering 2-Period Queries in Õ(1) time) can be […],index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-3722,String algorithms and bioinformatics,We have the following open problem: can we achieve the conversion from RLBWT into LZ77 in O(n) time and O(r) space?,index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-3879,String algorithms and bioinformatics,6 Final Remark Computing the longest unbordered factor in o(n log n) time for integer alphabets remains an open question.,index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-3928,String algorithms and bioinformatics,"But the general case of arbitrary alphabets with bounds expressed in terms of the parameters n, z, σ remains open (see Table 1 in the […]",index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-4150,String algorithms and bioinformatics,"We leave two interesting open problems outstanding, namely finding lower bounds for the time needed to decide whether a pattern is k-local, and for matching […]",index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-4208,String algorithms and bioinformatics,Can LCWIS be solved in time O n2−f (|Σ|) for some decreasing function f that yields strongly subquadratic-time algorithms for any constant alphabet size |Σ|?,index,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-4963,String algorithms and bioinformatics,LZBE: An LZ-Style Compressor Supporting O(log n)-Time Random Access,source,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-5025,String algorithms and bioinformatics,Substring Complexity in Sublinear Space,source,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-5113,String algorithms and bioinformatics,A Sub-Quadratic Algorithm for the Longest Common Increasing Subsequence Problem,source,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-5208,String algorithms and bioinformatics,Approximate Similarity Search Under Edit Distance Using Locality-Sensitive Hashing,source,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-5270,String algorithms and bioinformatics,Lempel-Ziv Factorization May Be Harder Than Computing All Runs,source,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-5288,String algorithms and bioinformatics,Entropy Lower Bounds for Dictionary Compression,source,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-5490,String algorithms and bioinformatics,The Tandem Duplication Distance Is NP-Hard,source,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-5802,String algorithms and bioinformatics,Co-Linear Chaining on Pangenome Graphs,source,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-5851,String algorithms and bioinformatics,Faster Algorithms for Bounded Tree Edit Distance,source,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-5936,String algorithms and bioinformatics,Hardness of RNA Folding Problem With Four Symbols,source,uncertain,topic_screen,retain,String algorithms and bioinformatics
TCS-6476,String algorithms and bioinformatics,Faster Algorithms for Text-to-Pattern Hamming Distances,source,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-6920,String algorithms and bioinformatics,"Support fast random access to a string using O(r) words, where r counts BWT runs.",source,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-6928,String algorithms and bioinformatics,"Can every string be represented in O(γ) words, where γ is its smallest attractor size? Can the O(γ log n) scale always be improved asymptotically?",source,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-6929,String algorithms and bioinformatics,"What is the smallest reachable repetitiveness measure supporting efficient access or indexing? Specifically, obtain access in O(z_no) space and indexing in O(z_no) or O(v) space.",source,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-6930,String algorithms and bioinformatics,"Develop efficient repetitive indexes supporting arbitrary text modifications, beyond appending/prepending and the restricted practical performance of existing constructions.",source,source_open,topic_screen,retain,String algorithms and bioinformatics
TCS-6638,Scheduling and packing,A constant improvement over factor 2 for unrelated-machine makespan,reviewed,source_open,topic_screen,retain,Scheduling and packing
TCS-6640,Scheduling and packing,Constant additive error for one-dimensional bin packing,reviewed,source_open,topic_screen,retain,Scheduling and packing
TCS-6676,Scheduling and packing,Breaking factor two for precedence-constrained makespan,reviewed,source_open,topic_screen,retain,Scheduling and packing
TCS-0924,Scheduling and packing,Precedence-Constrained Scheduling on Identical Machines to minimize weighted completion time,index,uncertain,topic_screen,retain,Scheduling and packing
