entry_key,source_id,source_title,source_year,kind,summary,locator,pdf_page,local_pdf_url,source_pdf_url,status
edge_modification/21,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,research_direction,Base modification lower bounds solely on P≠NP.,Open problem 2.21,16,pdf/edge_modification.pdf#page=16,https://arxiv.org/pdf/2001.06867#page=16,as_presented_in_source; current_status_not_checked
edge_modification/22,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Is König Edge Deletion FPT?,Open problem 2.22,17,pdf/edge_modification.pdf#page=17,https://arxiv.org/pdf/2001.06867#page=17,as_presented_in_source; current_status_not_checked
edge_modification/23,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Polynomial kernels for directed feedback vertex/arc set?,Open problem 3.1,18,pdf/edge_modification.pdf#page=18,https://arxiv.org/pdf/2001.06867#page=18,as_presented_in_source; current_status_not_checked
edge_modification/24,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Polynomial kernel for planar directed feedback vertex set?,Open problem 3.2,18,pdf/edge_modification.pdf#page=18,https://arxiv.org/pdf/2001.06867#page=18,as_presented_in_source; current_status_not_checked
edge_modification/25,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,"Single-exponential FPT for directed feedback sets, including planar vertex deletion?",Open problem 3.3,19,pdf/edge_modification.pdf#page=19,https://arxiv.org/pdf/2001.06867#page=19,as_presented_in_source; current_status_not_checked
edge_modification/26,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Classify directed three-terminal-pair Edge Multicut by cut size.,Open problem 3.4,19,pdf/edge_modification.pdf#page=19,https://arxiv.org/pdf/2001.06867#page=19,as_presented_in_source; current_status_not_checked
edge_modification/27,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Polynomial kernels for DAG Edge Multicut under the stated cut/terminal parameterizations?,Open problem 3.5,19,pdf/edge_modification.pdf#page=19,https://arxiv.org/pdf/2001.06867#page=19,as_presented_in_source; current_status_not_checked
edge_modification/28,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Classify planar Length-Bounded Edge-Cut by cut size.,Open problem 3.6,19,pdf/edge_modification.pdf#page=19,https://arxiv.org/pdf/2001.06867#page=19,as_presented_in_source; current_status_not_checked
edge_modification/29,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,"Classify weighted (μ,p,q)-Cut for nonedge and degree measures, parameterized separately by p or q.",Open problem 3.7,20,pdf/edge_modification.pdf#page=20,https://arxiv.org/pdf/2001.06867#page=20,as_presented_in_source; current_status_not_checked
edge_modification/30,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,"Classify exact-size vertex sets with bounded edge boundary, by size or boundary.",Open problem 3.8,20,pdf/edge_modification.pdf#page=20,https://arxiv.org/pdf/2001.06867#page=20,as_presented_in_source; current_status_not_checked
edge_modification/31,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Is Chain SAT FPT under the source’s stated parameter L?,Open problem 3.9,20,pdf/edge_modification.pdf#page=20,https://arxiv.org/pdf/2001.06867#page=20,as_presented_in_source; current_status_not_checked
edge_modification/32,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Polynomial kernel for 2-Club Cluster Deletion?,Open problem 3.10,22,pdf/edge_modification.pdf#page=22,https://arxiv.org/pdf/2001.06867#page=22,as_presented_in_source; current_status_not_checked
edge_modification/33,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Give efficient FPT degree-list editing algorithms parameterized by k+r.,Open problem 4.1,23,pdf/edge_modification.pdf#page=23,https://arxiv.org/pdf/2001.06867#page=23,as_presented_in_source; current_status_not_checked
edge_modification/34,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Polynomial kernel for connected exact-degree edge editing parameterized only by k?,Open problem 4.2,24,pdf/edge_modification.pdf#page=24,https://arxiv.org/pdf/2001.06867#page=24,as_presented_in_source; current_status_not_checked
edge_modification/35,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,"Classify connected degree-list edge editing, including bounded intervals.",Open problem 4.3,25,pdf/edge_modification.pdf#page=25,https://arxiv.org/pdf/2001.06867#page=25,as_presented_in_source; current_status_not_checked
edge_modification/36,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Classify directed degree-constraint editing variants.,Open problem 4.4,25,pdf/edge_modification.pdf#page=25,https://arxiv.org/pdf/2001.06867#page=25,as_presented_in_source; current_status_not_checked
edge_modification/37,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,"Classify degree-constraint editing on graph classes, including planar-preserving additions.",Open problem 4.5,26,pdf/edge_modification.pdf#page=26,https://arxiv.org/pdf/2001.06867#page=26,as_presented_in_source; current_status_not_checked
edge_modification/38,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Is an Eulerian subgraph with exactly m−k edges/arcs FPT?,Open problem 4.6,27,pdf/edge_modification.pdf#page=27,https://arxiv.org/pdf/2001.06867#page=27,as_presented_in_source; current_status_not_checked
edge_modification/39,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Classify strongly connected directed degree-balance editing.,Open problem 4.7,27,pdf/edge_modification.pdf#page=27,https://arxiv.org/pdf/2001.06867#page=27,as_presented_in_source; current_status_not_checked
edge_modification/40,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Is deleting k arcs to make every strong component Eulerian FPT?,Open problem 4.8,27,pdf/edge_modification.pdf#page=27,https://arxiv.org/pdf/2001.06867#page=27,as_presented_in_source; current_status_not_checked
edge_modification/41,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Classify weighted connected parity/degree-balance editing on graphs and multigraphs.,Open problem 4.9,28,pdf/edge_modification.pdf#page=28,https://arxiv.org/pdf/2001.06867#page=28,as_presented_in_source; current_status_not_checked
edge_modification/42,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,"Classify degree-congruence editing modulo d≥3, with and without connectivity.",Open problem 4.10,28,pdf/edge_modification.pdf#page=28,https://arxiv.org/pdf/2001.06867#page=28,as_presented_in_source; current_status_not_checked
edge_modification/43,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Find useful parameterized approximation for degree anonymization by edge modifications.,Open problem 4.11,29,pdf/edge_modification.pdf#page=29,https://arxiv.org/pdf/2001.06867#page=29,as_presented_in_source; current_status_not_checked
edge_modification/44,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,"Classify degree anonymization on restricted classes, including planar-preserving variants.",Open problem 4.12,29,pdf/edge_modification.pdf#page=29,https://arxiv.org/pdf/2001.06867#page=29,as_presented_in_source; current_status_not_checked
edge_modification/45,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Extend degree-sequence editing classifications to wider operation sets.,Open problem 4.13,30,pdf/edge_modification.pdf#page=30,https://arxiv.org/pdf/2001.06867#page=30,as_presented_in_source; current_status_not_checked
edge_modification/46,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Extend directed degree-sequence editing classifications to wider operation sets.,Open problem 4.14,30,pdf/edge_modification.pdf#page=30,https://arxiv.org/pdf/2001.06867#page=30,as_presented_in_source; current_status_not_checked
edge_modification/47,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Construct a uniform FPT algorithm for Planar Diameter Augmentation.,Open problem 5.1,31,pdf/edge_modification.pdf#page=31,https://arxiv.org/pdf/2001.06867#page=31,as_presented_in_source; current_status_not_checked
edge_modification/48,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,"Classify partial complementation into chordal, interval, P₅-free and bounded-minimum-degree classes.",Open problem 5.2,32,pdf/edge_modification.pdf#page=32,https://arxiv.org/pdf/2001.06867#page=32,as_presented_in_source; current_status_not_checked
edge_modification/49,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Polynomial kernel for geometric Flip Distance?,Open problem 5.3,33,pdf/edge_modification.pdf#page=33,https://arxiv.org/pdf/2001.06867#page=33,as_presented_in_source; current_status_not_checked
edge_modification/50,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,"Is Strong Triadic Closure, or Cluster Deletion, FPT above maximum matching size?",Open problem 5.4; following sentence,34,pdf/edge_modification.pdf#page=34,https://arxiv.org/pdf/2001.06867#page=34,as_presented_in_source; current_status_not_checked
edge_modification/51,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,research_direction,Find a polynomial-time/NP-hard dichotomy for hereditary edge-deletion problems.,"Introduction, dichotomy",2,pdf/edge_modification.pdf#page=2,https://arxiv.org/pdf/2001.06867#page=2,as_presented_in_source; current_status_not_checked
edge_modification/52,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Polynomial kernels for line-graph completion/editing; subexponential algorithms for all three operations?,"Table 1, line graphs; also p.9",6,pdf/edge_modification.pdf#page=6,https://arxiv.org/pdf/2001.06867#page=6,as_presented_in_source; current_status_not_checked
edge_modification/53,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Polynomial kernels for claw-free completion and editing?,"Table 1, claw-free graphs",6,pdf/edge_modification.pdf#page=6,https://arxiv.org/pdf/2001.06867#page=6,as_presented_in_source; current_status_not_checked
edge_modification/54,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Polynomial kernels for completion/editing; subexponential completion and sharper deletion algorithms?,"Table 1, claw-and-diamond-free graphs",6,pdf/edge_modification.pdf#page=6,https://arxiv.org/pdf/2001.06867#page=6,as_presented_in_source; current_status_not_checked
edge_modification/55,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Polynomial kernels for all distance-hereditary modification variants; improve generic FPT algorithms.,"Table 2, distance-hereditary; also p.12",11,pdf/edge_modification.pdf#page=11,https://arxiv.org/pdf/2001.06867#page=11,as_presented_in_source; current_status_not_checked
edge_modification/56,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Subexponential H-minor-free edge deletion?,"Table 2, H-minor-free graphs",11,pdf/edge_modification.pdf#page=11,https://arxiv.org/pdf/2001.06867#page=11,as_presented_in_source; current_status_not_checked
edge_modification/57,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Polynomial kernels for all 4-leaf-power modification variants?,"Table 2, 4-leaf powers",11,pdf/edge_modification.pdf#page=11,https://arxiv.org/pdf/2001.06867#page=11,as_presented_in_source; current_status_not_checked
edge_modification/58,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Subexponential proper-interval deletion and editing?,"Table 2, proper interval graphs",11,pdf/edge_modification.pdf#page=11,https://arxiv.org/pdf/2001.06867#page=11,as_presented_in_source; current_status_not_checked
edge_modification/59,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Polynomial kernel for Interval Editing; subexponential interval deletion/editing?,"Table 2, interval graphs",11,pdf/edge_modification.pdf#page=11,https://arxiv.org/pdf/2001.06867#page=11,as_presented_in_source; current_status_not_checked
edge_modification/60,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Classify strongly chordal deletion/editing; polynomial kernels and subexponential algorithms for all variants?,"Table 2, strongly chordal graphs",11,pdf/edge_modification.pdf#page=11,https://arxiv.org/pdf/2001.06867#page=11,as_presented_in_source; current_status_not_checked
edge_modification/61,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Subexponential chordal edge deletion and editing?,"Table 2, chordal graphs",11,pdf/edge_modification.pdf#page=11,https://arxiv.org/pdf/2001.06867#page=11,as_presented_in_source; current_status_not_checked
edge_modification/62,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,research_direction,"Investigate the tables’ understudied cases: s-plex completion/deletion, star-forest/pseudosplit kernels, and remaining subexponential variants.","Tables 1–2, dash-marked cases",6,pdf/edge_modification.pdf#page=6,https://arxiv.org/pdf/2001.06867#page=6,as_presented_in_source; current_status_not_checked
edge_modification/63,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,research_direction,"Classify modification for comparability, co-comparability, permutation, circular-arc and circle graphs beyond the numbered cases.","§2.2, graph classes",13,pdf/edge_modification.pdf#page=13,https://arxiv.org/pdf/2001.06867#page=13,as_presented_in_source; current_status_not_checked
edge_modification/64,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,research_direction,Make iterative compression broadly effective for edge modifications.,"§2.2, iterative compression",13,pdf/edge_modification.pdf#page=13,https://arxiv.org/pdf/2001.06867#page=13,as_presented_in_source; current_status_not_checked
edge_modification/65,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Determine complexity of unrestricted vertex-connectivity augmentation beyond increasing connectivity by one.,"§3.2, vertex connectivity",21,pdf/edge_modification.pdf#page=21,https://arxiv.org/pdf/2001.06867#page=21,as_presented_in_source; current_status_not_checked
edge_modification/66,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,question,Is Planar Diameter Augmentation polynomial-time solvable or NP-hard?,"§5.1, classical complexity",31,pdf/edge_modification.pdf#page=31,https://arxiv.org/pdf/2001.06867#page=31,as_presented_in_source; current_status_not_checked
edge_modification/67,edge_modification,A Survey of Parameterized Algorithms and the Complexity of Edge Modification,2020,research_direction,Systematically parameterize edge modifications constrained by a pattern graph.,"§5.2, pattern modifications",33,pdf/edge_modification.pdf#page=33,https://arxiv.org/pdf/2001.06867#page=33,as_presented_in_source; current_status_not_checked
dynamic_graphs/01,dynamic_graphs,Recent Advances in Fully Dynamic Graph Algorithms,2022,research_direction,Engineer and evaluate dynamic graph algorithms whose practical performance remains unexplored.,Abstract and introduction,1,pdf/dynamic_graphs.pdf#page=1,https://eprints.cs.univie.ac.at/7316/1/Recent_Advances.pdf#page=1,as_presented_in_source; current_status_not_checked
dynamic_graphs/02,dynamic_graphs,Recent Advances in Fully Dynamic Graph Algorithms,2022,research_direction,Develop the theory of fully dynamic closeness centrality beyond the isolated approximation result surveyed.,"§3, closeness centrality",23,pdf/dynamic_graphs.pdf#page=23,https://eprints.cs.univie.ac.at/7316/1/Recent_Advances.pdf#page=23,as_presented_in_source; current_status_not_checked
dynamic_graphs/03,dynamic_graphs,Recent Advances in Fully Dynamic Graph Algorithms,2022,research_direction,"Build realistic fully dynamic graph generators, covering both oblivious and adaptive adversaries.","§5, generators",28,pdf/dynamic_graphs.pdf#page=28,https://eprints.cs.univie.ac.at/7316/1/Recent_Advances.pdf#page=28,as_presented_in_source; current_status_not_checked
dynamic_graphs/04,dynamic_graphs,Recent Advances in Fully Dynamic Graph Algorithms,2022,research_direction,Expand representative real-world graph data containing both edge insertions and deletions.,"§5, empirical data",28,pdf/dynamic_graphs.pdf#page=28,https://eprints.cs.univie.ac.at/7316/1/Recent_Advances.pdf#page=28,as_presented_in_source; current_status_not_checked
enumeration_strozecki/01,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,"Find a natural OutputP problem outside IncP, including the proposed K_t-free domination candidate.",Open problem 3.1,22,pdf/enumeration_strozecki.pdf#page=22,https://arxiv.org/pdf/2309.17042#page=22,as_presented_in_source; current_status_not_checked
enumeration_strozecki/02,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Weaken or reverse the ETH assumption behind the strict incremental-time hierarchy.,Open problem 3.2,23,pdf/enumeration_strozecki.pdf#page=23,https://arxiv.org/pdf/2309.17042#page=23,as_presented_in_source; current_status_not_checked
enumeration_strozecki/03,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Conditionally separate DelayP and IncP from their polynomial-space versions.,Open problem 4.1,32,pdf/enumeration_strozecki.pdf#page=32,https://arxiv.org/pdf/2309.17042#page=32,as_presented_in_source; current_status_not_checked
enumeration_strozecki/04,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,"Separate memoryless NextP from DelayP, preferably even polynomial-space DelayP.",Open problem 4.2,32,pdf/enumeration_strozecki.pdf#page=32,https://arxiv.org/pdf/2309.17042#page=32,as_presented_in_source; current_status_not_checked
enumeration_strozecki/05,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Enumerate binary-matroid circuits in incremental polynomial time and polynomial space.,Open problem 4.3,33,pdf/enumeration_strozecki.pdf#page=33,https://arxiv.org/pdf/2309.17042#page=33,as_presented_in_source; current_status_not_checked
enumeration_strozecki/06,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Amortize unknown incremental delay while retaining polynomial space and polynomial delay.,Open problem 4.4,37,pdf/enumeration_strozecki.pdf#page=37,https://arxiv.org/pdf/2309.17042#page=37,as_presented_in_source; current_status_not_checked
enumeration_strozecki/07,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,conjecture,Exclude strong polynomial delay for DNF-model enumeration under a standard hypothesis.,Open problem 5.1; Conjecture 5.1.1,41,pdf/enumeration_strozecki.pdf#page=41,https://arxiv.org/pdf/2309.17042#page=41,as_presented_in_source; current_status_not_checked
enumeration_strozecki/08,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Obtain sublinear-in-input-set-count average delay for union closure; settle strong polynomial delay.,Open problem 5.2; also p.61,41,pdf/enumeration_strozecki.pdf#page=41,https://arxiv.org/pdf/2309.17042#page=41,as_presented_in_source; current_status_not_checked
enumeration_strozecki/09,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Conditionally separate strong polynomial delay from polynomial delay.,Open problem 5.3,43,pdf/enumeration_strozecki.pdf#page=43,https://arxiv.org/pdf/2309.17042#page=43,as_presented_in_source; current_status_not_checked
enumeration_strozecki/10,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Characterize when constant amortized enumeration becomes constant worst-case delay.,Open problem 5.4,45,pdf/enumeration_strozecki.pdf#page=45,https://arxiv.org/pdf/2309.17042#page=45,as_presented_in_source; current_status_not_checked
enumeration_strozecki/11,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Derive enumeration directly from random-walk or Boltzmann-sampling machinery.,Open problem 5.5,47,pdf/enumeration_strozecki.pdf#page=47,https://arxiv.org/pdf/2309.17042#page=47,as_presented_in_source; current_status_not_checked
enumeration_strozecki/12,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Find a natural hardness benchmark for DelayP inside a higher incremental-time class.,Open problem 7.1,54,pdf/enumeration_strozecki.pdf#page=54,https://arxiv.org/pdf/2309.17042#page=54,as_presented_in_source; current_status_not_checked
enumeration_strozecki/13,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Transfer hardness equivalences between strong-delay and incremental-time classes.,Open problem 7.2,54,pdf/enumeration_strozecki.pdf#page=54,https://arxiv.org/pdf/2309.17042#page=54,as_presented_in_source; current_status_not_checked
enumeration_strozecki/14,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Replace SETH by ETH in strongly-accessible-set-system enumeration lower bounds.,Open problem 7.3,54,pdf/enumeration_strozecki.pdf#page=54,https://arxiv.org/pdf/2309.17042#page=54,as_presented_in_source; current_status_not_checked
enumeration_strozecki/15,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,"Use SETH to exclude small delay for transversals, binary-matroid circuits or maximal cliques.",Open problem 7.4,55,pdf/enumeration_strozecki.pdf#page=55,https://arxiv.org/pdf/2309.17042#page=55,as_presented_in_source; current_status_not_checked
enumeration_strozecki/16,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Prove unconditional constant-pebble JAG lower bounds for distance-two query enumeration.,Open problem 7.5,58,pdf/enumeration_strozecki.pdf#page=58,https://arxiv.org/pdf/2309.17042#page=58,as_presented_in_source; current_status_not_checked
enumeration_strozecki/17,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,research_direction,"Develop enumeration circuit classes, unconditional separations and parallel/descriptive-complexity connections.",Open problem 7.6,58,pdf/enumeration_strozecki.pdf#page=58,https://arxiv.org/pdf/2309.17042#page=58,as_presented_in_source; current_status_not_checked
enumeration_strozecki/18,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Establish a finite-domain enumeration-CSP dichotomy.,Open problem 7.7,59,pdf/enumeration_strozecki.pdf#page=59,https://arxiv.org/pdf/2309.17042#page=59,as_presented_in_source; current_status_not_checked
enumeration_strozecki/19,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Prove IncP hardness for uniform closure under input-specified clones.,Open problem 7.8,61,pdf/enumeration_strozecki.pdf#page=61,https://arxiv.org/pdf/2309.17042#page=61,as_presented_in_source; current_status_not_checked
enumeration_strozecki/20,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Characterize supergraph enumeration for higher-arity clones and eliminate exponential space via reverse search.,Open problem 7.9,61,pdf/enumeration_strozecki.pdf#page=61,https://arxiv.org/pdf/2309.17042#page=61,as_presented_in_source; current_status_not_checked
enumeration_strozecki/21,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Can one unary operator affecting two components make closure membership NP-hard?,Open problem 7.10,62,pdf/enumeration_strozecki.pdf#page=62,https://arxiv.org/pdf/2309.17042#page=62,as_presented_in_source; current_status_not_checked
enumeration_strozecki/22,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Solve Mon-Factor for further polynomial classes; develop reverse-search polynomial-delay interpolation.,Open problem 7.11,66,pdf/enumeration_strozecki.pdf#page=66,https://arxiv.org/pdf/2309.17042#page=66,as_presented_in_source; current_status_not_checked
enumeration_strozecki/23,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Compress previously enumerated monomials or interpolate with polynomial space.,Open problem 7.12; continuation p.67,66,pdf/enumeration_strozecki.pdf#page=66,https://arxiv.org/pdf/2309.17042#page=66,as_presented_in_source; current_status_not_checked
enumeration_strozecki/24,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Obtain output-polynomial generation of molecular maps; bound the existing algorithm’s total time.,Open problem 8.1,71,pdf/enumeration_strozecki.pdf#page=71,https://arxiv.org/pdf/2309.17042#page=71,as_presented_in_source; current_status_not_checked
enumeration_strozecki/25,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Characterize enumeration via product/union circuits and tractable join extensions.,Open problem 9.1,77,pdf/enumeration_strozecki.pdf#page=77,https://arxiv.org/pdf/2309.17042#page=77,as_presented_in_source; current_status_not_checked
enumeration_strozecki/26,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,research_direction,Find useful solution decompositions beyond unions and Cartesian products.,Open problem 9.2,77,pdf/enumeration_strozecki.pdf#page=77,https://arxiv.org/pdf/2309.17042#page=77,as_presented_in_source; current_status_not_checked
enumeration_strozecki/27,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Constant-factor under-approximate a natural problem not known to belong to IncP.,Open problem 9.3,79,pdf/enumeration_strozecki.pdf#page=79,https://arxiv.org/pdf/2309.17042#page=79,as_presented_in_source; current_status_not_checked
enumeration_strozecki/28,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Efficiently cover spanning trees or shortest paths under meaningful solution distances.,Open problem 9.4,80,pdf/enumeration_strozecki.pdf#page=80,https://arxiv.org/pdf/2309.17042#page=80,as_presented_in_source; current_status_not_checked
enumeration_strozecki/29,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Obtain distance-cover approximations through supergraph walks or flashlight search.,Open problem 9.5,80,pdf/enumeration_strozecki.pdf#page=80,https://arxiv.org/pdf/2309.17042#page=80,as_presented_in_source; current_status_not_checked
enumeration_strozecki/30,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Generate r spanning trees maximizing minimum pairwise Hamming distance in polynomial time.,Open problem 9.6,80,pdf/enumeration_strozecki.pdf#page=80,https://arxiv.org/pdf/2309.17042#page=80,as_presented_in_source; current_status_not_checked
enumeration_strozecki/31,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Enumerate minimal hypergraph transversals in output-polynomial time.,"§7.1, unnumbered transversal problem",54,pdf/enumeration_strozecki.pdf#page=54,https://arxiv.org/pdf/2309.17042#page=54,as_presented_in_source; current_status_not_checked
enumeration_strozecki/32,enumeration_strozecki,"Enumeration Complexity: Incremental Time, Delay and Space",2021,question,Derandomize identity testing for explicitly represented arithmetic circuits.,"§7.3.3, polynomial identity testing",67,pdf/enumeration_strozecki.pdf#page=67,https://arxiv.org/pdf/2309.17042#page=67,as_presented_in_source; current_status_not_checked
infinite_csp/01,infinite_csp,Constraint Satisfaction Problems with Infinite Templates,2008,research_direction,Identify natural subclasses of NP exhibiting a P/NP-complete dichotomy.,Question 1,14,pdf/infinite_csp.pdf#page=14,https://www.lix.polytechnique.fr/~bodirsky/publications/csp-survey.pdf#page=14,as_presented_in_source; current_status_not_checked
infinite_csp/02,infinite_csp,Constraint Satisfaction Problems with Infinite Templates,2008,conjecture,Every finite-template CSP is polynomial-time solvable or NP-complete.,"§6, finite-template dichotomy",14,pdf/infinite_csp.pdf#page=14,https://www.lix.polytechnique.fr/~bodirsky/publications/csp-survey.pdf#page=14,as_presented_in_source; current_status_not_checked
infinite_csp/03,infinite_csp,Constraint Satisfaction Problems with Infinite Templates,2008,question,Is every NP problem polynomial-time equivalent to an ω-categorical-template CSP?,Question 2,15,pdf/infinite_csp.pdf#page=15,https://www.lix.polytechnique.fr/~bodirsky/publications/csp-survey.pdf#page=15,as_presented_in_source; current_status_not_checked
infinite_csp/04,infinite_csp,Constraint Satisfaction Problems with Infinite Templates,2008,question,Can every CSP in SNP be represented by an ω-categorical template?,Question 3; §12.3,15,pdf/infinite_csp.pdf#page=15,https://www.lix.polytechnique.fr/~bodirsky/publications/csp-survey.pdf#page=15,as_presented_in_source; current_status_not_checked
infinite_csp/05,infinite_csp,Constraint Satisfaction Problems with Infinite Templates,2008,question,Is the algebraic NP-hardness criterion of Theorem 10 necessary for ω-categorical-template CSPs?,Question 4,20,pdf/infinite_csp.pdf#page=20,https://www.lix.polytechnique.fr/~bodirsky/publications/csp-survey.pdf#page=20,as_presented_in_source; current_status_not_checked
infinite_csp/06,infinite_csp,Constraint Satisfaction Problems with Infinite Templates,2008,research_direction,"Classify arbitrary-arity temporal, interval, partial/branching-time, RCC-5 and related qualitative CSP languages.",§12.1,26,pdf/infinite_csp.pdf#page=26,https://www.lix.polytechnique.fr/~bodirsky/publications/csp-survey.pdf#page=26,as_presented_in_source; current_status_not_checked
infinite_csp/07,infinite_csp,Constraint Satisfaction Problems with Infinite Templates,2008,question,When can varieties replace pseudovarieties in capturing infinite-template CSP complexity?,§12.2(a),26,pdf/infinite_csp.pdf#page=26,https://www.lix.polytechnique.fr/~bodirsky/publications/csp-survey.pdf#page=26,as_presented_in_source; current_status_not_checked
