id,title,area,scope,source_year,year_basis,source_age_years,status,status_note,source_collection,source_locator,authors,source_url,pdf_url,additional_source_urls,source_title,accessed,reading_note,review_level,statement_form,source_kind,question_excerpt,excerpt_truncated,candidate_id,doi,source_page,selection_method,extraction_flags,classification_basis
TCS-3364,Adaptations for the planar version and the complexity of such games with noninteracting-tunnel gadgets remains open as in Section 3.,General algorithm design,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,ITCS,Unresolved-question passage on page 21; PDF page 21,"Demaine, Erik D.; Hendrickson, Dylan H.; Lynch, Jayson",https://doi.org/10.4230/LIPIcs.ITCS.2020.62,https://drops.dagstuhl.de/storage/00lipics/lipics-vol151-itcs2020/LIPIcs.ITCS.2020.62/LIPIcs.ITCS.2020.62.pdf#page=21,,Toward a General Complexity Theory of Motion Planning: Characterizing Which Gadgets Make Games Hard,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,Adaptations for the planar version and the complexity of such games with noninteracting-tunnel gadgets remains open as in Section 3.,False,86a5c6cc6c7069ff,10.4230/LIPIcs.ITCS.2020.62,21,explicit_unresolved_passage,,"heuristic from question, article title, publisher CCS and venue"
TCS-3365,Can we get similar group-based constructions in the plain model?,Cryptography,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,ITCS,Unresolved-question passage on page 9; PDF page 9,"Applebaum, Benny; Brakerski, Zvika; Garg, Sanjam; Ishai, Yuval; Srinivasan, Akshayaram",https://doi.org/10.4230/LIPIcs.ITCS.2020.71,https://drops.dagstuhl.de/storage/00lipics/lipics-vol151-itcs2020/LIPIcs.ITCS.2020.71/LIPIcs.ITCS.2020.71.pdf#page=9,,Separating Two-Round Secure Computation From Oblivious Transfer,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,Can we get similar group-based constructions in the plain model?,False,76991e2466a7801d,10.4230/LIPIcs.ITCS.2020.71,9,explicit_unresolved_passage,requires_source_context; multiple_question_sentences,"heuristic from question, article title, publisher CCS and venue"
TCS-3366,"We conjecture that for many problems, upper-bounding the joint density of the input values suffices for smoothed-efficient algorithms to exist.",General algorithm design,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,ITCS,Unresolved-question passage on page 12; PDF page 12,"Boodaghians, Shant; Kulkarni, Rucha; Mehta, Ruta",https://doi.org/10.4230/LIPIcs.ITCS.2020.73,https://drops.dagstuhl.de/storage/00lipics/lipics-vol151-itcs2020/LIPIcs.ITCS.2020.73/LIPIcs.ITCS.2020.73.pdf#page=12,,Smoothed Efficient Algorithms and Reductions for Network Coordination Games,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"We conjecture that for many problems, upper-bounding the joint density of the input values suffices for smoothed-efficient algorithms to exist.",False,f14d0e82cdd5eb7f,10.4230/LIPIcs.ITCS.2020.73,12,explicit_unresolved_passage,,"heuristic from question, article title, publisher CCS and venue"
TCS-3367,What is the pathwidth of a graph that has a 1-planar h-layer drawing?,Computational geometry,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,MFCS,Unresolved-question passage on page 7; PDF page 7,"Biedl, Therese; Chaplick, Steven; Kaufmann, Michael; Montecchiani, Fabrizio; Nöllenburg, Martin; Raftopoulou, Chrysanthi",https://doi.org/10.4230/LIPIcs.MFCS.2020.14,https://drops.dagstuhl.de/storage/00lipics/lipics-vol170-mfcs2020/LIPIcs.MFCS.2020.14/LIPIcs.MFCS.2020.14.pdf#page=7,,Layered Fan-Planar Graph Drawings,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,What is the pathwidth of a graph that has a 1-planar h-layer drawing?,False,a81199814768cf8a,10.4230/LIPIcs.MFCS.2020.14,7,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3368,"Regarding the local Swap Schelling Game, we leave some interesting problems open.",Computational topology,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,MFCS,Unresolved-question passage on page 14; PDF page 14,"Bilò, Davide; Bilò, Vittorio; Lenzner, Pascal; Molitor, Louise",https://doi.org/10.4230/LIPIcs.MFCS.2020.15,https://drops.dagstuhl.de/storage/00lipics/lipics-vol170-mfcs2020/LIPIcs.MFCS.2020.15/LIPIcs.MFCS.2020.15.pdf#page=14,,Topological Influence and Locality in Swap Schelling Games,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"Regarding the local Swap Schelling Game, we leave some interesting problems open.",False,38a028e08458637a,10.4230/LIPIcs.MFCS.2020.15,14,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3369,"In contrast, we do not know whether the problem can be solved in polynomial time in the annular domain.",Computational geometry,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,MFCS,Unresolved-question passage on page 5; PDF page 5,"Cabello, Sergio",https://doi.org/10.4230/LIPIcs.MFCS.2020.2,https://drops.dagstuhl.de/storage/00lipics/lipics-vol170-mfcs2020/LIPIcs.MFCS.2020.2/LIPIcs.MFCS.2020.2.pdf#page=5,,Some Open Problems in Computational Geometry (Invited Talk),2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"In contrast, we do not know whether the problem can be solved in polynomial time in the annular domain.",False,d3644235fba4b037,10.4230/LIPIcs.MFCS.2020.2,5,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3370,"The problem of determining the exact complexity of the fragment BE, which is known to be EXPSPACE-hard and subsumes BD, [2], remains open.","Games, synthesis and verification",source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,MFCS,Unresolved-question passage on page 13; PDF page 13,"Bozzelli, Laura; Montanari, Angelo; Peron, Adriano; Sala, Pietro",https://doi.org/10.4230/LIPIcs.MFCS.2020.21,https://drops.dagstuhl.de/storage/00lipics/lipics-vol170-mfcs2020/LIPIcs.MFCS.2020.21/LIPIcs.MFCS.2020.21.pdf#page=13,,On a Temporal Logic of Prefixes and Infixes,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"The problem of determining the exact complexity of the fragment BE, which is known to be EXPSPACE-hard and subsumes BD, [2], remains open.",False,b1c139d063889e7d,10.4230/LIPIcs.MFCS.2020.21,13,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3371,"However, we leave it as an open question if the synchronization complexity of DPBCAs is non-elementary.",Automata and formal languages,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,MFCS,Unresolved-question passage on page 7; PDF page 7,"Fernau, Henning; Wolf, Petra; Yamakami, Tomoyuki",https://doi.org/10.4230/LIPIcs.MFCS.2020.33,https://drops.dagstuhl.de/storage/00lipics/lipics-vol170-mfcs2020/LIPIcs.MFCS.2020.33/LIPIcs.MFCS.2020.33.pdf#page=7,,Synchronizing Deterministic Push-Down Automata Can Be Really Hard,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"However, we leave it as an open question if the synchronization complexity of DPBCAs is non-elementary.",False,ed729c15acaf7a02,10.4230/LIPIcs.MFCS.2020.33,7,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3372,We leave as an open problem the complexity of deciding if a graph is max or min well-behaved.,Graph theory and graph algorithms,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,MFCS,Unresolved-question passage on page 12; PDF page 12,"Høgemo, Svein; Paul, Christophe; Telle, Jan Arne",https://doi.org/10.4230/LIPIcs.MFCS.2020.47,https://drops.dagstuhl.de/storage/00lipics/lipics-vol170-mfcs2020/LIPIcs.MFCS.2020.47/LIPIcs.MFCS.2020.47.pdf#page=12,,Hierarchical Clusterings of Unweighted Graphs,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,We leave as an open problem the complexity of deciding if a graph is max or min well-behaved.,False,08a2de779c6dc995,10.4230/LIPIcs.MFCS.2020.47,12,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3373,"For ` ě 5, we do not know whether we can express `-leaf powers in monadic second-order logic.",Graph theory and graph algorithms,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,MFCS,Unresolved-question passage on page 12; PDF page 12,"Ahn, Jungho; Eiben, Eduard; Kwon, O-joung; Oum, Sang-il",https://doi.org/10.4230/LIPIcs.MFCS.2020.5,https://drops.dagstuhl.de/storage/00lipics/lipics-vol170-mfcs2020/LIPIcs.MFCS.2020.5/LIPIcs.MFCS.2020.5.pdf#page=12,,A Polynomial Kernel for 3-Leaf Power Deletion,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"For ` ě 5, we do not know whether we can express `-leaf powers in monadic second-order logic.",False,b77a50e5126c7a0a,10.4230/LIPIcs.MFCS.2020.5,12,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3374,"We conjecture that if such algorithm exists, it will also be possible to test whether a graph G satisfies some (k, d)-sequence.",Graph theory and graph algorithms,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,MFCS,Unresolved-question passage on page 11; PDF page 11,"Lindermayr, Alexander; Siebertz, Sebastian; Vigny, Alexandre",https://doi.org/10.4230/LIPIcs.MFCS.2020.65,https://drops.dagstuhl.de/storage/00lipics/lipics-vol170-mfcs2020/LIPIcs.MFCS.2020.65/LIPIcs.MFCS.2020.65.pdf#page=11,,Elimination Distance to Bounded Degree on Planar Graphs,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"We conjecture that if such algorithm exists, it will also be possible to test whether a graph G satisfies some (k, d)-sequence.",False,693b435e3e9d546c,10.4230/LIPIcs.MFCS.2020.65,11,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3375,"In other words, is the (s)-DEDP problem FPT for fixed d?",Distributed and local algorithms,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,MFCS,Unresolved-question passage on page 13; PDF page 13,"Lopes, Raul; Sau, Ignasi",https://doi.org/10.4230/LIPIcs.MFCS.2020.68,https://drops.dagstuhl.de/storage/00lipics/lipics-vol170-mfcs2020/LIPIcs.MFCS.2020.68/LIPIcs.MFCS.2020.68.pdf#page=13,,A Relaxation of the Directed Disjoint Paths Problem: A Global Congestion Metric Helps,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"In other words, is the (s)-DEDP problem FPT for fixed d?",False,1b18d91a9dc2204e,10.4230/LIPIcs.MFCS.2020.68,13,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3376,"In the case of a 4-letter alphabet, we do not know if arbitrarily long words avoiding abelian 2-powers cyclically exist.",Combinatorics and graph polynomials,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,MFCS,Unresolved-question passage on page 8; PDF page 8,"Peltomäki, Jarkko; Whiteland, Markus A.",https://doi.org/10.4230/LIPIcs.MFCS.2020.79,https://drops.dagstuhl.de/storage/00lipics/lipics-vol170-mfcs2020/LIPIcs.MFCS.2020.79/LIPIcs.MFCS.2020.79.pdf#page=8,,All Growth Rates of Abelian Exponents Are Attained by Infinite Binary Words,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"In the case of a 4-letter alphabet, we do not know if arbitrarily long words avoiding abelian 2-powers cyclically exist.",False,3698d9efb5bfbea6,10.4230/LIPIcs.MFCS.2020.79,8,explicit_unresolved_passage,,"heuristic from question, article title, publisher CCS and venue"
TCS-3377,"What, if any, is the connection between RME and abortable mutual exclusion?",Distributed and local algorithms,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,OPODIS,Unresolved-question passage on page 15; PDF page 15,"Katzan, Daniel; Morrison, Adam",https://doi.org/10.4230/LIPIcs.OPODIS.2020.15,https://drops.dagstuhl.de/storage/00lipics/lipics-vol184-opodis2020/LIPIcs.OPODIS.2020.15/LIPIcs.OPODIS.2020.15.pdf#page=15,,"Recoverable, Abortable, and Adaptive Mutual Exclusion with Sublogarithmic RMR Complexity",2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"What, if any, is the connection between RME and abortable mutual exclusion?",False,7199d9fb35f17af5,10.4230/LIPIcs.OPODIS.2020.15,15,explicit_unresolved_passage,requires_source_context; multiple_question_sentences,"heuristic from question, article title, publisher CCS and venue"
TCS-3378,"We conjecture that Corollaries 5 and 6 hold for arbitrary shapes, that is, that there does not exist a two-dimensional low complexity aperiodic SFT.",Computability and algorithmic information,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,STACS,Unresolved-question passage on page 11; PDF page 11,"Kari, Jarkko; Moutot, Etienne",https://doi.org/10.4230/LIPIcs.STACS.2020.14,https://drops.dagstuhl.de/storage/00lipics/lipics-vol154-stacs2020/LIPIcs.STACS.2020.14/LIPIcs.STACS.2020.14.pdf#page=11,,Decidability and Periodicity of Low Complexity Tilings,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"We conjecture that Corollaries 5 and 6 hold for arbitrary shapes, that is, that there does not exist a two-dimensional low complexity aperiodic SFT.",False,0d46b72dd6b0580c,10.4230/LIPIcs.STACS.2020.14,11,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3379,The complexity of k-LH on a 1D line remains open for local dimension 2 ≤ d ≤ 7.,Computational and circuit complexity,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,STACS,Unresolved-question passage on page 7; PDF page 7,"Gharibian, Sevag; Piddock, Stephen; Yirka, Justin",https://doi.org/10.4230/LIPIcs.STACS.2020.20,https://drops.dagstuhl.de/storage/00lipics/lipics-vol154-stacs2020/LIPIcs.STACS.2020.20/LIPIcs.STACS.2020.20.pdf#page=7,,Oracle Complexity Classes and Local Measurements on Physical Hamiltonians,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,The complexity of k-LH on a 1D line remains open for local dimension 2 ≤ d ≤ 7.,False,40cfbb960566a238,10.4230/LIPIcs.STACS.2020.20,7,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3380,Does Kempe Distance on stars admit a polynomial kernel?,Graph theory and graph algorithms,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,STACS,Unresolved-question passage on page 13; PDF page 13,"Bonamy, Marthe; Heinrich, Marc; Ito, Takehiro; Kobayashi, Yusuke; Mizuta, Haruka; Mühlenthaler, Moritz; Suzuki, Akira; Wasa, Kunihiro",https://doi.org/10.4230/LIPIcs.STACS.2020.35,https://drops.dagstuhl.de/storage/00lipics/lipics-vol154-stacs2020/LIPIcs.STACS.2020.35/LIPIcs.STACS.2020.35.pdf#page=13,,Shortest Reconfiguration of Colorings Under Kempe Changes,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,Does Kempe Distance on stars admit a polynomial kernel?,False,dc116c06ef5ddfb1,10.4230/LIPIcs.STACS.2020.35,13,explicit_unresolved_passage,requires_source_context; multiple_question_sentences,"heuristic from question, article title, publisher CCS and venue"
TCS-3381,"The question of whether protocols with poly(|ϕ|) states exist for every PA formula ϕ, possibly with quantifiers, also remains open.",Data structures and compressed data,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,STACS,Unresolved-question passage on page 14; PDF page 14,"Blondin, Michael; Esparza, Javier; Genest, Blaise; Helfrich, Martin; Jaax, Stefan",https://doi.org/10.4230/LIPIcs.STACS.2020.40,https://drops.dagstuhl.de/storage/00lipics/lipics-vol154-stacs2020/LIPIcs.STACS.2020.40/LIPIcs.STACS.2020.40.pdf#page=14,,Succinct Population Protocols for Presburger Arithmetic,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"The question of whether protocols with poly(|ϕ|) states exist for every PA formula ϕ, possibly with quantifiers, also remains open.",False,4bfc9b7f9d7aaa8d,10.4230/LIPIcs.STACS.2020.40,14,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3382,It is an open question whether one can obtain such algorithms also for the general case under resource augmentation.,Approximation algorithms,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,STACS,Unresolved-question passage on page 13; PDF page 13,"Cristi, Andrés; Wiese, Andreas",https://doi.org/10.4230/LIPIcs.STACS.2020.44,https://drops.dagstuhl.de/storage/00lipics/lipics-vol154-stacs2020/LIPIcs.STACS.2020.44/LIPIcs.STACS.2020.44.pdf#page=13,,Better Approximations for General Caching and UFP-Cover Under Resource Augmentation,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,It is an open question whether one can obtain such algorithms also for the general case under resource augmentation.,False,9a50cae8b7fb8b6d,10.4230/LIPIcs.STACS.2020.44,13,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3383,"Now we know that the complexity of the algorithm is O 2(γ+ )n/2 , but we do not know how large γ is.",Graph theory and graph algorithms,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,SWAT,Unresolved-question passage on page 10; PDF page 10,"Koivisto, Mikko; Röyskö, Antti",https://doi.org/10.4230/LIPIcs.SWAT.2020.29,https://drops.dagstuhl.de/storage/00lipics/lipics-vol162-swat2020/LIPIcs.SWAT.2020.29/LIPIcs.SWAT.2020.29.pdf#page=10,,Fast Multi-Subset Transform and Weighted Sums over Acyclic Digraphs,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"Now we know that the complexity of the algorithm is O 2(γ+ )n/2 , but we do not know how large γ is.",False,60766412dd4f2616,10.4230/LIPIcs.SWAT.2020.29,10,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3384,"We do not know whether it is possible to compute approximate matchings, let alone set packings, using AC0 -circuits.",Parameterized and exact algorithms,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,SWAT,Unresolved-question passage on page 14; PDF page 14,"Bannach, Max; Skambath, Malte; Tantau, Till",https://doi.org/10.4230/LIPIcs.SWAT.2020.9,https://drops.dagstuhl.de/storage/00lipics/lipics-vol162-swat2020/LIPIcs.SWAT.2020.9/LIPIcs.SWAT.2020.9.pdf#page=14,,Kernelizing the Hitting Set Problem in Linear Sequential and Constant Parallel Time,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"We do not know whether it is possible to compute approximate matchings, let alone set packings, using AC0 -circuits.",False,f80df7e0d7173076,10.4230/LIPIcs.SWAT.2020.9,14,explicit_unresolved_passage,,"heuristic from question, article title, publisher CCS and venue"
TCS-3385,"As indicated in the figure, we leave it open whether and where A3 intersects `3 .",Computational geometry,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,SoCG,Unresolved-question passage on page 15; PDF page 15,"Ackerman, Eyal; Keszegh, Balázs; Rote, Günter",https://doi.org/10.4230/LIPIcs.SoCG.2020.1,https://drops.dagstuhl.de/storage/00lipics/lipics-vol164-socg2020/LIPIcs.SoCG.2020.1/LIPIcs.SoCG.2020.1.pdf#page=15,,An Almost Optimal Bound on the Number of Intersections of Two Simple Polygons,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"As indicated in the figure, we leave it open whether and where A3 intersects `3 .",False,d4f8fae8bb185125,10.4230/LIPIcs.SoCG.2020.1,15,explicit_unresolved_passage,,"heuristic from question, article title, publisher CCS and venue"
TCS-3386,"We leave open designing an approximation algorithm for minimizing the seen area, as well as the complexity of the integral version of the problem.",Automated reasoning and unification,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,SoCG,Unresolved-question passage on page 3; PDF page 3,"Buchin, Kevin; Polishchuk, Valentin; Sedov, Leonid; Voronov, Roman",https://doi.org/10.4230/LIPIcs.SoCG.2020.24,https://drops.dagstuhl.de/storage/00lipics/lipics-vol164-socg2020/LIPIcs.SoCG.2020.24/LIPIcs.SoCG.2020.24.pdf#page=3,,Geometric Secluded Paths and Planar Satisfiability,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"We leave open designing an approximation algorithm for minimizing the seen area, as well as the complexity of the integral version of the problem.",False,99ca3fd0bf126465,10.4230/LIPIcs.SoCG.2020.24,3,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3387,We conjecture that O(log n) regret bounds are not possible for the reparameterized version of the expert algorithm when the loss components are log losses.,"Online algorithms, bandits and stochastic optimization",source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,COLT,Unresolved-question passage on page 12; PDF page 12,"Ehsan Amid, Manfred K. Warmuth",https://proceedings.mlr.press/v125/amid20a.html,http://proceedings.mlr.press/v125/amid20a/amid20a.pdf#page=12,,Winnowing with Gradient Descent,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,We conjecture that O(log n) regret bounds are not possible for the reparameterized version of the expert algorithm when the loss components are log losses.,False,99b1a81d10117345,PMLR.v125.amid20a,12,explicit_unresolved_passage,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-3388,"Finding the strongest notion of optimality attainable in general environments is an open problem (Hutter, 2009a).",Learning theory,source_question_passage,2020,proceedings publication year; later versions and solutions not systematically checked,6,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,COLT,Unresolved-question passage on page 8; PDF page 8,"Michael K. Cohen, Marcus Hutter",https://proceedings.mlr.press/v125/cohen20a.html,http://proceedings.mlr.press/v125/cohen20a/cohen20a.pdf#page=8,,Pessimism About Unknown Unknowns Inspires Conservatism,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"Finding the strongest notion of optimality attainable in general environments is an open problem (Hutter, 2009a).",False,58bb95a212eaf19f,PMLR.v125.cohen20a,8,explicit_unresolved_passage,,"heuristic from question, article title, publisher CCS and venue"
