id,title,category,state,reason_code,reason,duplicate_of,source
TCS-3778,Will they prove equally effective in practice?,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “Will they prove equally effective in practice?”.",,https://doi.org/10.4230/LIPIcs.SoCG.2019.31
TCS-3883,"Or, does the problem admit a PTAS?",Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “Or, does the problem admit a PTAS?”.",,https://doi.org/10.4230/LIPIcs.MFCS.2018.37
TCS-3901,What is the minimum size of their separators?,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “What is the minimum size of their separators?”.",,https://doi.org/10.4230/LIPIcs.SoCG.2018.48
TCS-3994,"Can it be hard, for such a property, to find a k-point subset with the property?",Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “Can it be hard, for such a property, to find a k-point subset with the property?”.",,https://doi.org/10.4230/LIPIcs.IPEC.2018.11
TCS-4000,Is there a good bound on the running time independent of the size of |Q|?,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “Is there a good bound on the running time independent of the size of |Q|?”.",,https://doi.org/10.4230/LIPIcs.ISAAC.2018.53
TCS-4020,Can we check the feasibility in near-linear time?,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “Can we check the feasibility in near-linear time?”.",,https://doi.org/10.4230/LIPIcs.SWAT.2018.12
TCS-4047,"If f is non-orientable, the same argument works, except that there are two possibilities for the cyclic ordering of the vertices along the new boundary […]",Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “If f is non-orientable, the same argument works, except that there are two possibilities for the cyclic ordering of the vertices along the new …”.",,https://doi.org/10.4230/LIPIcs.SoCG.2018.27
TCS-4065,What if this is not true for some alternate class of polynomials?,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “What if this is not true for some alternate class of polynomials?”.",,https://doi.org/10.4230/LIPIcs.SoCG.2018.61
TCS-4170,"However, a complete solution for these and other searcher models remains an open problem.",Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “However, a complete solution for these and other searcher models remains an open problem.”.",,https://doi.org/10.4230/LIPIcs.DISC.2017.14
TCS-4179,It is an open question whether this condition can be checked in polynomial time.,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “It is an open question whether this condition can be checked in polynomial time.”.",,https://doi.org/10.4230/LIPIcs.SoCG.2017.14
TCS-4180,It is an open problem whether this bound can be improved to m log 2m.,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “It is an open problem whether this bound can be improved to m log 2m.”.",,https://doi.org/10.4230/LIPIcs.SoCG.2017.45
TCS-4425,Is there one for the planar version running in O(n logO(1) n) time?,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “Is there one for the planar version running in O(n logO(1) n) time?”.",,https://doi.org/10.4230/LIPIcs.SoCG.2016.36
TCS-4434,"By standard point-line duality in two dimensions, this is equivalent to the problem of finding an ε = k2 -net for points with respect to […]",Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “By standard point-line duality in two dimensions, this is equivalent to the problem of finding an ε = k2 -net for points with respect …”.",,https://doi.org/10.4230/LIPIcs.ESA.2016.34
TCS-4442,"While we do not know the answer to this question, we present a construction which may indicate that such a result is hard to obtain, […]",Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “While we do not know the answer to this question, we present a construction which may indicate that such a result is hard to …”.",,https://doi.org/10.4230/LIPIcs.ISAAC.2016.48
TCS-4667,What is the tight bound for the simple non-orthogonal polygons?,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “What is the tight bound for the simple non-orthogonal polygons?”.",,https://doi.org/10.4230/LIPIcs.STACS.2012.160
TCS-5222,Approximating Distance Measures for the Skyline — Explicit open question on PDF page 9,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “Because of the complexity of their graph we could not find such a geometric embedding, and hence we leave it as an open problem.”.",,https://doi.org/10.4230/LIPIcs.ICDT.2019.10
TCS-5555,Probabilistic Metric Embedding via Metric Labeling — Explicit open question on PDF page 2,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “Note that though there are LP formulations that embed metrics into trees [11, 27], we do not know how to solve them to a …”.",,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2023.2
TCS-5597,Estimating the Persistent Homology of Rn-Valued Functions Using Function-Geometric Multifiltrations — Explicit open question on PDF page 6,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “Yet, it is unknown whether the same holds in our more general setting, which is why we use H∗ (R•→2• (f|P )).”.",,https://doi.org/10.4230/LIPIcs.SoCG.2026.6
TCS-5850,Tight Lower Bounds for Data-Dependent Locality-Sensitive Hashing — Explicit open question on PDF page 3,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “We do not know how to formulate such a condition which would not make the question as hard as circuit lower bounds or high …”.",,https://doi.org/10.4230/LIPIcs.SoCG.2016.9
TCS-5870,Maximum Clique in Disk-Like Intersection Graphs — Explicit open question on PDF page 3,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “However we do not know if MIS is even NP-hard in that class.”.",,https://doi.org/10.4230/LIPIcs.FSTTCS.2020.17
TCS-6061,Finding Closed Quasigeodesics on Convex Polyhedra — Unresolved-question passage on page 11,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “Is there an algorithm to find one?”.",,https://doi.org/10.4230/LIPIcs.SoCG.2020.33
TCS-6084,Circumscribing Polygons and Polygonizations for Disjoint Line Segments — Unresolved-question passage on page 16,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “What is the asymptotic growth rate of h(n)?”.",,https://doi.org/10.4230/LIPIcs.SoCG.2019.9
TCS-6088,Unbounded Regions of High-Order Voronoi Diagrams of Lines and Segments in Higher Dimensions — Unresolved-question passage on page 14,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “What is the correct bound and how can the diagram be constructed efficiently?”.",,https://doi.org/10.4230/LIPIcs.ISAAC.2019.62
TCS-6200,Lower Bounds for Electrical Reduction on Surfaces — Explicit open question on PDF page 5,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “3.2 Equivalence of tightness One of the main obstacles to generalize Lemmas 2, 3, and 4 to curves on arbitrary surface is that again …”.",,https://doi.org/10.4230/LIPIcs.SoCG.2019.25
TCS-6214,Morphing Planar Graph Drawings via Orthogonal Box Drawings — Explicit open question on PDF page 1,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “1 Introduction Algorithms to compute a straight-line drawing of a planar n-vertex graph on an O(n) × O(n) grid have been known since the …”.",,https://doi.org/10.4230/LIPIcs.GD.2024.40
TCS-6221,On Complexity of Computing Bottleneck and Lexicographic Optimal Cycles in a Homology Class — Explicit open question on PDF page 3,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “We should also mention that the significance of the reductions, like the ones presented in Section 4, is not giving a lower bound for …”.",,https://doi.org/10.4230/LIPIcs.SoCG.2022.25
TCS-6244,Three-Chromatic Geometric Hypergraphs — Explicit open question on PDF page 11,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “While it is not hard to show that some hypergraphs with high chromatic number often used in constructions can be easily realized by unit …”.",,https://doi.org/10.4230/LIPIcs.SoCG.2022.32
TCS-6278,Worst-Case Efficient Dynamic Geometric Independent Set — Explicit open question on PDF page 4,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “However, it does leave open the possibility to have an update operation returning constant-size update sets, which is something we will achieve for the …”.",,https://doi.org/10.4230/LIPIcs.ESA.2021.25
TCS-6341,The Pseudo-Reachability Problem for Diagonalisable Linear Dynamical Systems — Explicit open question on PDF page 2,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “At the same time they observed that the case in which S is a (d − 1)-dimensional subspace of Rd (i.e. a hyperplane) is …”.",,https://doi.org/10.4230/LIPIcs.MFCS.2022.40
TCS-6374,An Improved Lower Bound on the Minimum Number of Triangulations — Explicit open question on PDF page 3,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “If we do not know which point increases the number of triangulations by a factor α ≥ 2, we have to extend each order …”.",,https://doi.org/10.4230/LIPIcs.SoCG.2016.7
TCS-6405,The Isomap Algorithm in Distance Geometry — Explicit open question on PDF page 2,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “This difference between being given a K as part of the input or obtaining K as part of the output is considerable: while the …”.",,https://doi.org/10.4230/LIPIcs.SEA.2017.5
TCS-6407,Permuting and Batched Geometric Lower Bounds in the I/O Model — Explicit open question on PDF page 5,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “For the second caveat (that we do not know if it is necessary or not) we define work as block size times number of …”.",,https://doi.org/10.4230/LIPIcs.ESA.2017.2
TCS-6416,Toward a General Complexity Theory of Motion Planning: Characterizing Which Gadgets Make Games Hard — Unresolved-question passage on page 38,Computational geometry and metric spaces,quarantined,fragment,"The saved passage does not identify a sufficiently independent research target: its meaning depends on surrounding proof, algorithm or source-specific context. Reinstatement needs a precise question and a case for its independent significance. Saved target: “We conjecture that the results of this paper simplify many past hardness proofs, which can now be reduced to one or two figures showing …”.",,https://doi.org/10.4230/LIPIcs.ITCS.2020.62
TCS-1217,Whether the lower bound also holds for unit disk graphs remains an open question.,Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Whether the lower bound also holds for unit disk graphs remains an open question.”.",,https://doi.org/10.4230/LIPIcs.ESA.2026.137
TCS-1257,"We conjecture that, apart from the symmetric case, knowledge of the network topology G suffices to yield a terminating leader election algorithm.",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “We conjecture that, apart from the symmetric case, knowledge of the network topology G suffices to yield a terminating leader election algorithm.”.",,https://doi.org/10.4230/LIPIcs.ITCS.2026.36
TCS-1291,"As discussed earlier, we do not know how to build the Voronoi diagram in a fragility-sensitive way due to the potential for high-degree vertices.",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “As discussed earlier, we do not know how to build the Voronoi diagram in a fragility-sensitive way due to the potential for high-degree vertices.”.",,https://doi.org/10.4230/LIPIcs.SWAT.2026.2
TCS-1365,"For PQ learning (Definition 42), Goel et al. (2024) showed that L2 -sandwiching suffices for efficiency, but it remains an open question whether a similar […]",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “For PQ learning (Definition 42), Goel et al. (2024) showed that L2 -sandwiching suffices for efficiency, but it remains an open question whether a …”.",,https://proceedings.mlr.press/v336/klivans26a.html
TCS-1383,The complexity of SymISR for bipartite graphs and distance-hereditary graphs remains open; we leave this as a future direction.,Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “The complexity of SymISR for bipartite graphs and distance-hereditary graphs remains open; we leave this as a future direction.”.",,https://doi.org/10.4230/LIPIcs.MFCS.2026.37
TCS-1386,"Nevertheless, we conjecture that the diameter is still Θ(log n) in this case, and a proof of this conjecture would be highly interesting.",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Nevertheless, we conjecture that the diameter is still Θ(log n) in this case, and a proof of this conjecture would be highly interesting.”.",,https://doi.org/10.4230/LIPIcs.STACS.2026.11
TCS-1421,Can similar timeline-based ideas be adapted to other geometric graph classes?,Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Can similar timeline-based ideas be adapted to other geometric graph classes?”.",,https://doi.org/10.4230/LIPIcs.FUN.2026.13
TCS-1423,What is the practical relevance of the upper bounds derived in the first part of the paper?,Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “What is the practical relevance of the upper bounds derived in the first part of the paper?”.",,https://doi.org/10.4230/LIPIcs.ICALP.2026.131
TCS-1433,Are there similar characterizations for other online problems with monotone recourse?,Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Are there similar characterizations for other online problems with monotone recourse?”.",,https://doi.org/10.4230/LIPIcs.ICALP.2026.66
TCS-1456,Can similar results on the complexity of computing the diameter and radius also be shown in a geometric setting?,Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Can similar results on the complexity of computing the diameter and radius also be shown in a geometric setting?”.",,https://doi.org/10.4230/LIPIcs.STACS.2026.33
TCS-1470,Can the more global topological information provided by the depth poset be harvested to get faster or better methods for topology optimization?,Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Can the more global topological information provided by the depth poset be harvested to get faster or better methods for topology optimization?”.",,https://doi.org/10.4230/LIPIcs.SoCG.2026.41
TCS-1523,"Is it possible to remove the log2 k factor in the exponent of our algorithm for Long Path, and to make the algorithm deterministic?",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Is it possible to remove the log2 k factor in the exponent of our algorithm for Long Path, and to make the algorithm deterministic?”.",,https://doi.org/10.4230/LIPIcs.SoCG.2026.77
TCS-1524,Is this approach specific to lozenge tilings or does it apply to a broader class of planar tilings whose configurations can be encoded by monotone […],Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Is this approach specific to lozenge tilings or does it apply to a broader class of planar tilings whose configurations can be encoded by …”.",,https://doi.org/10.4230/LIPIcs.FUN.2026.16
TCS-1712,We conjecture that the performance of the algorithm for non-triangulated graphs can be further improved by considering different hole weight functions and by engineering the […],Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “We conjecture that the performance of the algorithm for non-triangulated graphs can be further improved by considering different hole weight functions and by engineering …”.",,https://doi.org/10.4230/LIPIcs.GD.2025.40
TCS-1757,"In those problem settings, we conjecture that our algorithm in Section 5.2 can be directly applied, with visibility range less than Θ(log n).",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “In those problem settings, we conjecture that our algorithm in Section 5.2 can be directly applied, with visibility range less than Θ(log n).”.",,https://doi.org/10.4230/LIPIcs.OPODIS.2025.34
TCS-1805,Can hybrid methods be developed that combine elements of both approaches?,Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Can hybrid methods be developed that combine elements of both approaches?”.",,https://doi.org/10.4230/LIPIcs.GD.2025.35
TCS-1815,How practical is the dynamic program for the tree metric?,Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “How practical is the dynamic program for the tree metric?”.",,https://doi.org/10.4230/LIPIcs.ICDT.2025.14
TCS-1853,"We highlight two open directions: First, can the O(log ∆) dependence be removed?",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “We highlight two open directions: First, can the O(log ∆) dependence be removed?”.",,https://doi.org/10.4230/LIPIcs.SoCG.2025.72
TCS-1883,"On the other hand, our polynomial time approximation for the more challenging cost1,∞ (C, P) in Section 6 is slower, and we leave it as […]",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “On the other hand, our polynomial time approximation for the more challenging cost1,∞ (C, P) in Section 6 is slower, and we leave it …”.",,https://doi.org/10.4230/LIPIcs.WADS.2025.38
TCS-1896,"We instead propose a different question: can we replace the orthogonal range search structure by different kinds of data structures, to extend split and list […]",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “We instead propose a different question: can we replace the orthogonal range search structure by different kinds of data structures, to extend split and …”.",,https://doi.org/10.4230/LIPIcs.ESA.2025.110
TCS-2011,Can we improve the exponential dependence of the success probability on 1/δ?,Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Can we improve the exponential dependence of the success probability on 1/δ?”.",,https://doi.org/10.4230/LIPIcs.ICALP.2024.25
TCS-2106,"When the Hausdorff distance between S and M is very small, however, we conjecture to have homotopy equivalent shadow of Rβ (S), hence providing a […]",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “When the Hausdorff distance between S and M is very small, however, we conjecture to have homotopy equivalent shadow of Rβ (S), hence providing …”.",,https://doi.org/10.4230/LIPIcs.SoCG.2024.73
TCS-2112,"Therefore we conjecture that the same lower bound holds for the topological expressivity of neural networks with sigmoidal activation function, which would generalise the lower […]",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Therefore we conjecture that the same lower bound holds for the topological expressivity of neural networks with sigmoidal activation function, which would generalise the …”.",,https://proceedings.mlr.press/v247/ergen24a.html
TCS-2113,"Of course, a number of interesting questions remain open, e.g., are there computationally efficient ways to implement doubly-optimistic strategies for large U ; or if […]",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Of course, a number of interesting questions remain open, e.g., are there computationally efficient ways to implement doubly-optimistic strategies for large U ; or …”.",,https://proceedings.mlr.press/v247/gangrade24a.html
TCS-2199,Can the dependency of c(α) on α in (2) be improved?,Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Can the dependency of c(α) on α in (2) be improved?”.",,https://doi.org/10.4230/LIPIcs.GD.2024.9
TCS-2285,"Are there more examples of graph drawing problems where NP-hardness for (outer)planar graphs is known, while the “simpler” trees and cactus graphs are polynomial-time solvable, […]",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Are there more examples of graph drawing problems where NP-hardness for (outer)planar graphs is known, while the “simpler” trees and cactus graphs are polynomial-time …”.",,https://doi.org/10.4230/LIPIcs.GD.2024.42
TCS-2527,One direction is to employ local limit arguments; we leave this as an open problem for future investigation.,Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “One direction is to employ local limit arguments; we leave this as an open problem for future investigation.”.",,https://proceedings.mlr.press/v195/gamarnik23a.html
TCS-2552,"Can we obtain optimal algorithm for other geometric objects, such as axis-aligned unit squares or unit circles?",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Can we obtain optimal algorithm for other geometric objects, such as axis-aligned unit squares or unit circles?”.",,https://doi.org/10.4230/LIPIcs.FSTTCS.2023.24
TCS-2616,"It might be possible to extend our framework with this relaxed setting, also yielding smaller coresets for such geometric intersection graph families, which we leave […]",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “It might be possible to extend our framework with this relaxed setting, also yielding smaller coresets for such geometric intersection graph families, which we …”.",,https://doi.org/10.4230/LIPIcs.SoCG.2023.10
TCS-2838,"Nevertheless, we conjecture that our constructions should be relatively easy to generalize to cohomology with coefficients in an arbitrary group.",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Nevertheless, we conjecture that our constructions should be relatively easy to generalize to cohomology with coefficients in an arbitrary group.”.",,https://doi.org/10.4230/LIPIcs.CSL.2022.11
TCS-2875,Can the FastZigzag algorithm be adapted so that representatives for the input zigzag filtration are recovered from representatives for the converted non-zigzag filtration?,Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Can the FastZigzag algorithm be adapted so that representatives for the input zigzag filtration are recovered from representatives for the converted non-zigzag filtration?”.",,https://doi.org/10.4230/LIPIcs.ESA.2022.43
TCS-2905,How do results extend to non-Rademacher matrices?,Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “How do results extend to non-Rademacher matrices?”.",,https://doi.org/10.4230/LIPIcs.ISAAC.2022.18
TCS-2909,"What can be said about the dispersive art gallery problem in terrains, or general polygons?",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “What can be said about the dispersive art gallery problem in terrains, or general polygons?”.",,https://doi.org/10.4230/LIPIcs.ISAAC.2022.67
TCS-2934,Is it possible to compute the Conley index persistence here in a controlled way?,Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Is it possible to compute the Conley index persistence here in a controlled way?”.",,https://doi.org/10.4230/LIPIcs.SoCG.2022.35
TCS-2936,"For instance, what can we say about the minimal graphs of a certain crossing-number value?",Computational geometry and metric spaces,quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “For instance, what can we say about the minimal graphs of a certain crossing-number value?”.",,https://doi.org/10.4230/LIPIcs.SoCG.2022.46
