id	field	math_spans	before_sha256	after_sha256
TCS-6679	answer_criterion	2	dce0323d7caeb9e1c4db0731881b3d7641b638334c2372007dd410171523bf80	ed5c1eca19db86282a0352702d20429d4d5ad51c9825549034da404c55d5ecee
TCS-6679	formal	3	9f4103672200b60aa4c521fbb09d82aaf4e1900d22b38f0df78483966e63545a	a3486cda60c23419e6f3ec12213e0b387c8db62690ef66f524fcc6c08076357b
TCS-6679	context_blocks.2.text	1	bc404cb1f26ab06e2f46963949c0e7b0e85d53f1b4ac7402b1c0148cc7b9cdb4	b2182417646ffa48d9fdfe8e4c386a4ee629f85186e7764e50ae0cdebe489fe3
TCS-6679	context_blocks.3.text	5	ec82371346ab0957e95fb2e7edd6e523ba5ec8517bb8ed8e0ab5787fc817eb96	3adc5ecb178043774458d16d4bc2df07a65113229ba146e2d9fa8bf6cdeb10c0
TCS-6680	definitions	16	38a616da5c2961575af96fbe8c576d9e298e767d60538b8a15e28e5e954f254d	c18cdfb900b46f6fe73033d77e6cbbd84fdfff1435dd96edba042eb5be7d3241
TCS-6680	formal	1	9ce8390a617bc8e1c9e33cec29c4a6364dd6a749dc37d6b90bad9aabd4eae85f	11d1f12e01520b4eb54457b791424a3b9fa0f8920c26cc1201418f65d7c671f4
TCS-6680	context_blocks.1.text	4	5d6c515930411e5264b8e08371f145b4612525e4dd0c05209cf10a80f30e0167	5c708bc5a1fd76f9f4ac51dc7a47fe626abf21d2b9ff1e99e4b8fbf2fb31befd
TCS-6680	context_blocks.3.text	1	42b64cead68316de166bb823cd5e683418619028b215ee716266bee416f2c2af	549720083b0cfeccf2af3e0f8f36acaeff779efcc541db5d54cb3b4f14dfe6ba
TCS-6680	context_blocks.7.text	1	50e02d4aebce74c5c3fb68c85d47e1c9fd6f99281c712b5c6240cc1ec6add217	ad8327850c3a892c3b755dbf95c552454161053f2cb3d4087f635d6e8246a65c
TCS-6682	definitions	9	2f55eec311242251647d9a8f27af3cee2384d1b205dce61a0e83e8f95d405f6d	ba046939c32ded99e40c2b68c992486ef3b04de268dca950fa5bcb78fe4084b1
TCS-6682	answer_criterion	1	df62e4f3a951b17fd81f16d5a29f2af5af4ca5b457f383a524b0e69796bb244c	43e6c258f28e69886a801e954caf5fad8eaae33e3c3e2a303f55f8e350ce0b92
TCS-6682	formal	1	219af2e7d44ddc1ba07abd361989f57f981c35611828489ff1a521d8f7f1de44	3723b83a5fb7dc34cf0993097b841425f76552caf92a053d0d2e42d216e8bc25
TCS-6682	progress.0.text	1	0fb30a4ab432e93975af1d431ab067f41d3e2a2b3627f50e59d00f700eec49ea	094b6c54aa451e9ebacb6e22caa2ef62e833ab0d9a395577664581ab97ee9acd
TCS-6682	progress.2.text	3	a652f46e11059d6aa3043e3deba1b264437350c537ec2505916e4de37e436280	f3578538123fa5827006cb630c8127c93249d079b33ca633d06b56b94a38e7c2
TCS-6682	progress.4.text	1	67e4baa0e50a7a9e560039bddf0b1034ec3d05ec71ef1c4384c077b938cff86a	0bd04f808779d095700141188d27fc62616b447a626b5edb21e04267732a15d8
TCS-6682	context_blocks.0.text	3	a8fea5a3edb01e3773de1d5b62ff09c531f780f0dbb1976383b16d4a0988bd6c	02473593f16b59a007231be0a86ec521d3227c8e000205597d0d4f9ee0afb551
TCS-6682	context_blocks.1.text	1	fc6ea758af7d04508eca1f19cfb490946037289808ec812a329dfb82e187e1f3	d4677b452a1f1da8619e444525544e8621b2725ff20236cb780ef6139aefc0a7
TCS-6682	context_blocks.2.text	5	acd253b0808a69947ad4f0499bb5d4225140deadec422e282cd3b4ced230539b	2edc8cb4790f8a7618963f8f516a34b93b1380c535db6b922329a5c0968f0c36
TCS-6682	context_blocks.3.text	2	975bc03aa0640e090e5c4ebaf8650749eae6af3e7f40d1040de457525e5c75c1	2437c3098d21dcee3d7120f5ea4b412d14644bdc787901fff98de28fd33bdaaf
TCS-6682	context_blocks.4.text	3	f44f94ea69a0adaf1f7f549b5e33d432fabe6903701064febf86912d7e5c3f2b	d2574211351224436942f25370dc5be8fcf9d3b15f1bc233a73b0f417f6ba01f
TCS-6682	context_blocks.5.text	3	e1b49859e1c6b3432dc665f0dbc7c635fbe7361f2fac64efc36ba70ef78009b4	aeced9ffeddaa26cd604d7c7f14cdd9b6e188a31c964f5dda0a949dd8abb0b9e
TCS-6682	context_blocks.6.text	1	e6a8475e28be481a06f91364c87fe42b77e187ec8efba7d4b670e9a9c81c2e01	991152e9b628e26c4844a182e1284df886f9d0bd20a18dbec9f6b6b49018daf8
TCS-6682	context_blocks.7.text	1	b221fcfb128d28542700ca0cb63197a67fc8bc294eba17f50e4dd3512fd2407d	5b7f1edde2a3b48f9225e87efebf10b9af66014de99dfdc5b0ee42946fc7ae2d
TCS-6682	references.0.title	2	f6403e0a38b82aa132276d3a2e4ffde7f175fdcb4b996946917ad35433e37069	8fde0778c1397e9033eb0cb06f79f840e4c9207cdd8b227cd87d631a9812e3ef
TCS-6682	references.1.title	2	ee8a83ddab43dfe32a6a235309ed210467a7413a0f180440bba2cb9ace2f2975	0860addead17442c0de6b31939cda2cf76647e96f140bb5f750ffea60d063833
TCS-6683	status_note	2	10fdfa055b1a7d2acd1e1853d3af4675f49b62cd49e7a4730e7395b43b26ebd7	903842d21bb0ef4100ef0891aa0566f140cf34843f751a6e39b1a26e3fbb39d3
TCS-6683	definitions	11	a256b0f7ce744807dabec26049a562e962c5e0e1b6a7e1595690a856035ce862	eee9681f18e0cab8491fbd0af9b322b80968ef02ece0b02b430d07fdaebb082f
TCS-6683	answer_criterion	4	45da8859e3dc9afc207f22adbbf48c7f7bd982348737a88a37ff0aac5482d574	fec2df61f6462e530bd9f629287617d3a349ae12ce0da87e4daa7037325fb268
TCS-6683	formal	4	bd00841caf766b37719bb70fd55a4560d9704c8d1f841057227703faf8afd291	fcf68b3e7efb371ba953d6397fc417a17ba9a15eb283f4be9c0a4d7854348337
TCS-6683	progress.1.text	1	c3e04bc85c64ab892d326d19e7575ee740bf3a8df97d2979c00371610ea15056	4f19b43740aab505cbed92951d2335a26962d1815386f78e7d5a618aa09541b1
TCS-6683	progress.3.text	1	47733a71e64cc722acc1202fa3c6acec28dd3c21dff309094ff84ef4817ad764	27dc5ace39487a908fef60d30013cc552ed82a5386dc3a23b5fdaae05f6ad814
TCS-6683	progress.5.text	1	6c5e43a8484b70298c7a744e7e83d7426a15479e873c12cea5b1c0fe2e5a83ed	72e4a3dbeed77ff12291b6e90bd562696219a56554984f69620b4b7ab84d4ca9
TCS-6683	context_blocks.2.text	6	f926cd2c60154bf79e7567f65308d0f39d86cbd5ede8a9e410ffddd09a74f6e4	58d943ebdd6b8138ef098d9ffcd3d0156c3a0353df7582d8ba3673a20f27b8c6
TCS-6683	context_blocks.3.text	1	80c96c866a63f6376a5ec2f6922e07ab4cbedd0b2b2731fbac913a0026376ef0	6254ae155750c6d28ae1a38cc53a44e23fddb1de8bd6ecfe102a89cba2334ce1
TCS-6683	context_blocks.5.text	1	d926e19192365f24b472e31ca7d33756d1e28ae1a689c11b2d471a02be10e6ab	7cdeb13278f1bcca7e231283e3ff7829ea274d57124f12d68e5551db8b70035d
TCS-6683	context_blocks.6.text	2	8b464707775fb827f74a79db1e0a4e9e73f0bb9330759083898e3ec394a87563	9e19d1c7d248c2070b2ecd79836d5360ef463f353c55c020eef98d75d7690e73
TCS-6683	context_blocks.7.text	1	badb8f39331e7aeb364c03b1c75d2cf13fcd6b9a1fbcccc606cb5d838e8e87ba	4ca696181c53e7dd405e59c0f1d37e33890152a361e4ede0611147fc968c55b9
TCS-6683	context_blocks.8.text	3	fd504bbebc46185b4af5504a51c5fa7f2200023a80fe1081e14c4aaeae426112	941009ba7a0833f167db88abdb0442de4d44051666f7f19f63a4aba8231fc40f
TCS-6683	references.3.title	1	5f9da53f134147e2ad593ecfd8f8996ed8e74a4412050a41dbe1ea9f5b464228	4fbe3457a97c086bdbee33b8edef41901c195423685bf3116143854facf3a64c
TCS-6684	definitions	15	4884fa3f3a1720a9b3d286672fdf375b7ab55fba45321b58a7c0371770a2d958	e4f5b715849dcb2aa37cd3483f68995a13e8f8f0bed00a11d78adcca6f84bbd7
TCS-6684	formal	6	3e0100f042ef345055313fc52a0ee47b673b71acc7cbd1a1fdf8c28b10e4bde1	c5cf6bea8ee821b42efd4b620b38ceb9c6d74d1aafdcf3dcf5942f723966cedc
TCS-6684	progress.1.text	1	9c12a9f4d6910069633780b5fc0ed4b75699c212d3cb1d292868d006583a226b	9149b4b1d99fb3a642236a8492da0ed6d6a25ecd9b1da1566ef8b2a6871bd37a
TCS-6684	context_blocks.2.text	2	0b019f6c204a3e945f5cf3cdc91be43a0ac0b9068f628b73df537c7f38737ba4	dd16a77f72ee855853a7c3701d9e71fbf700563c61d03d54b0b6684b535badc3
TCS-6684	context_blocks.3.text	1	4b29f8a29913fa10e858aec043b40cb4519ddb33607eece8b4f557e1ec59f837	620836525ce3ba2bffeb95512c360beaf0f57019802b3fd680b14e08bd085be6
TCS-6684	context_blocks.8.text	2	d3d353f9a26f96151c7a98dc6994efcc518abf7ff8096ca41aa7082b0ed55024	d127a1d8854ec830301fa9232036c7e8706568b1558dc1be4a60abac50358062
TCS-6685	title	1	20275295843241dfa71d2d90e0a21655cf633f431556386696eb81302d4c3df3	59d463bd4e7b93b62de1b6c64a7423faa8b0b9f694d8c4a55bd0fd346d49ab85
TCS-6685	status_note	1	9e013e26e6a87f809471b60fabce24466ebc89e6be7f1a94d1347bbbe87cd8c4	8d16ba8d2ee4e74859036576491daa6ef80c85bc391bc507d133d277866938e8
TCS-6685	definitions	2	a94dd3173e395ebd32d1d2e26a65ccacfdef9806d05eee9a2235a2648866ab06	5d70eab33be263171b219297140aec611c9a92bde9d19037e37d072555a6354e
TCS-6685	answer_criterion	0	7acdb6466c8bd61d6049447a34a40338451a490275a2876f0c2959872e09a53d	1f71b48e35829bdb22c9d046a8179888477d5dc073cd246688d6df3937c03664
TCS-6685	review_note	1	56ad38e208b89c2ac01a33ab9f525b0bc6e199c16411d54fa176cca0205c894d	41732bd69a0c53174ee6ea6b692a09e47ec8b09ab0b657a4fd2739f8571a457a
TCS-6685	working_summary.sentences.0	1	dd631ea891550cb7f2d8b112eb26f45f9595966f776f8cb571fd35fa02b55254	7976659c13eb31e708c1ce2443aebf8a24ed3f0d0b4781279e686f315551af41
TCS-6685	working_summary.sentences.2	1	3d4ad39d64f4c82ab0cdfb60eb92fe4a519e77db0342f26e33e7f0d175b878c2	07cb3758914711e0f5b5e69761e27e473fbea12d03b9944ad0e21a7be57feeac
TCS-6685	progress.1.text	1	ee389aff51f8844ad6873fafb8b19d23dbcaad2697fbafca71eeb51bafda8922	adbed4990bd5256e9fbfe8a4d269930177c8115ba2c59df77036a612cfe37432
TCS-6685	progress.2.text	1	b60f9941153f8095458cfad1c8e274c5a90873b641f82e0dee1f1710ef0ece16	f4d2afce8f8b7ca8f897b1082f226ab170b40937358919e56173c7d74c51f341
TCS-6685	progress.3.text	1	d3f0a040d2313fc97a783b4d446e0932345e309a989fa7be3bcbfb47f6746d3a	5ea64fa5a69d84b03a3a5c3f5e361b368648310dadbc91ff9ebcacd84646195d
TCS-6685	context_blocks.1.text	1	9470f295b2bb4d0f4d9ae400deb175373d418152e7e452afb790e26aa7b09421	40331b79c86cb0de01e0519ad28ad50c3c26ce78fc65eb4e2c24b90d6f686d9a
TCS-6685	references.0.title	1	c669a72aacdca9611d426815d9e1382ffdbdb396236f6841496cf96c264312fc	89be823279049cfa7bf192c48b49dd59785af40477cec0e4c82c2bcf4cb23d70
TCS-6686	formal	1	f6ddf6db22b72f05a7476605836744ca361ee3ec61660b0e5e50b756db832ddc	c172494d70fb36ad585270d11a27d773f26a8bc7324dd6ef36e4e1c113982754
TCS-6686	working_summary.sentences.1	1	cb361a9e8402a88d87b5637591ae618d4b6d345bf7f140f8843481d47d9deb67	5fe24bb70744e9cbd591011df460c8e53eec3932a04d37e9edbc4f900cdbb7e6
TCS-6686	textbook_notes.0.summary	1	f6ddf6db22b72f05a7476605836744ca361ee3ec61660b0e5e50b756db832ddc	c172494d70fb36ad585270d11a27d773f26a8bc7324dd6ef36e4e1c113982754
TCS-6693	title	1	a476a5af9621118e51fca44b06a53ff6d89bae66dcfdabaffee762584853f70d	89b51ac62bcc37b7473dcfe1651ea4cfbbdc0263ff41adf17bf41a523493cf66
TCS-6693	formal	1	d95227a9cf88745d0e929939111ebaf7a1c1131a414e2a6d92197d156e5112be	ec8e83b61aeb17014be73263b03d5c44aea58667ed44b097bae8040898fe7c38
TCS-6693	working_summary.sentences.0	1	2cf67b29fd31947be7b53224e6e660f7600e3826b97d591d5a665ac2e5610cff	2b73e4032ba2a5e8da941fabf3fc9b29190a1312454b07b33c7528086471a2d3
TCS-6693	textbook_notes.0.summary	1	d95227a9cf88745d0e929939111ebaf7a1c1131a414e2a6d92197d156e5112be	ec8e83b61aeb17014be73263b03d5c44aea58667ed44b097bae8040898fe7c38
TCS-6699	working_summary.sentences.4	1	5684797f3fd01a9bfc52fedf9ee221e1fb00fc01de273f989ae3997607a3491a	2f3b39bfbf093a84a2e071bff2d6adde5d67e69b9552b85d8a0126ccdb5e102f
TCS-6705	context	3	0584ed9023604fa26607dc423f8b003394b01b1bff57f2d5e67d38d9fc041bfb	da7f394cd0eb8817b5e5a97f7b44fff4a90f813bef6c9b880187246848b1ab84
TCS-6705	status_note	1	7dc7c916804ef6a63dae5189090429c9aabe0d3187e9ac3597946127257e7393	b474b4e7215e687f4ed38f72822af6e7b7e1796a3a24068aaee5da5c17365af4
TCS-6705	definitions	10	64a9f6ee697a9edc6ade3d2f8dbd0f13cf6adae305603e7d94eba2f6818230b3	d43fe33f7137263a89e496b44c4037a1fad965c094b9e8bac8cb4a96f9d2456f
TCS-6705	answer_criterion	1	6e16261a2b8d7481c1dd8e8c32d6a80b2fb495027aedb6b60ef2485d1b2f5415	50c0e7033d8b0196abc33ca04ab4c00096e378ce446fb8fcc093870a7c010375
TCS-6705	formal	3	f70f2fddef078849a7337e6783a7b5bc02479b7cb85923c8638b55c31b5dfbf8	eacc085fd9b5d555a8d51af0e8ec3a7ef359d92b46e36b80cc8f8c7486128b3f
TCS-6705	working_summary.sentences.2	1	2494bd7dd655b14b3b8ec7d1b24521fdfd5cf4284d00e776ce2acae3ad2f1396	c419c3294ee211a8ba1b89460801e2684c443df9efb7014582036888425ac805
TCS-6705	progress.0.text	1	b37c61a2290e7798b8d9c88646c8b26282d02abcbdc088e026a7c983b42d7751	442241f53c35297ec5a9eb40853c7d81306a0c966d49d3f11cf71116e142189e
TCS-6705	progress.1.text	1	6f64eb7b387affa2a5a688eaa0016eb2f61a85eb23d0a272c8d3a1d6b96357e3	43602eac369bb52090a96a1ee42952121955f31bf3390da2476ebef8c3e045f9
TCS-6705	context_blocks.1.text	1	9c89c807a650517eb7f3608ef242cd6c654c0372d88a68edb305c1293a7f0b1c	04bf8cb9ceb5e4b25988422cccced4f6749bac1dc7f77ecf8514d3bf88a7c010
TCS-6705	context_blocks.2.text	1	93bf9e17d4293e412f1ed952613b0d947be65b80e3cd7bb475c73f2a2fa3fcf2	528bd144015e371fe6ccd6388a949d75392d35abb57be71c16d91c94d53e794f
TCS-6705	context_blocks.3.text	1	acc0f6548beb9c6b827e54822ae5bf32b877b054c3c7b676cd1149f3160e305c	87a2518c6844e39a6f9a1585ce70e7cdf5eec6de2eebc5108f22a7c307614d20
TCS-6705	textbook_notes.0.summary	1	2cdcc5c617a44b533773fa728403caf5da3ee0401e03c7db915f0e5f1904596c	81fc2c5fbdf45829a2605aab44062a722255294a25895af79a2327775eb3a5be
TCS-6708	working_summary.sentences.1	1	7e2b97ff048b0d42fd7a72a012f9fb61e76bd7f890bf129b76a0cbc118887df3	5d00add8884ccc91a879223a9994e0cd135f34c8b498b0b6a7cbd89c6b9c6c88
TCS-6712	title	1	cf2e7aaf6da28e13ff1e2d9f068f65c965d511cf1017b489aabeec587fa52c92	88522c9c03794c39caaf710521b52804a51650fad104b6d750e31ddb0f6b580e
TCS-6712	context	2	16d990ef9832e35be1d60881ae6a065cfcdfb47d39d2b248f6330cfc6b24f843	a2e42d9c047315608c22f80bdd1cc7713c8948f44af51db6ea8ef1b69c84ab6a
TCS-6712	context_blocks.1.text	2	82135c84e5987445edefcf1840f16f06f1556f69c00e446ed32e8261c1d499cd	604609ffa0f087b3d4af12419c6fe40778730dba66cc719509c0a55c2fed90c7
TCS-6714	title	1	aec9241c89292a6429ec3767dfc2519c020d8318a042ea1fd2375b11b83f9531	cf5b306eb813533c2e864141b4f1981e3e31f753178ec95f7b6a0d01a4225de4
TCS-6725	formal	1	53448f940e08e3b72003fc338b039e11db8d514d90ecbac2931db44c5654b9cc	ad1e5d5eab1c9a2e418540bdef387c95098b9b589e7ee27fcc6d24f240bd1a5d
TCS-6725	working_summary.sentences.1	1	305477549dcfa15876c05b845c6f4ddb272b3e0e7c550c71c557c55370b32c01	9b427c4655bb9afb34ebf1d78fe9af1e4a611e546941afcf59fa01925e75df3b
TCS-6725	textbook_notes.0.summary	1	53448f940e08e3b72003fc338b039e11db8d514d90ecbac2931db44c5654b9cc	ad1e5d5eab1c9a2e418540bdef387c95098b9b589e7ee27fcc6d24f240bd1a5d
TCS-6728	title	1	52b94d44cf3ff0962deffe14debe33bcba153a9689fd200ea4c9477e8460048c	ecf3bc5ff8584f585a4edb6903e7a0bddff9305dc850dc7e3ec2a62956a4dc42
TCS-6728	formal	1	4a244f91fb6cf38a66f62c73c14e95bc4e5420954e2f64321c1bfc459b313658	5400690497cf71b7588700d3664f52c17ef547c53c1459134b639bf5fc6cce77
TCS-6728	working_summary.sentences.1	1	2785c87b2d021ae2325943c491dc92ae1e5d89c70849ec8d265b88b46cea5468	4079fa62825a6a306d90b8ed31b46cfc7a827d4c2042a508c5fe238268103340
TCS-6728	textbook_notes.0.summary	1	4a244f91fb6cf38a66f62c73c14e95bc4e5420954e2f64321c1bfc459b313658	5400690497cf71b7588700d3664f52c17ef547c53c1459134b639bf5fc6cce77
TCS-6743	formal	1	29545061b13c1e61595fcf0219ee337a417421f5186ba7be68c4be2a2a296f19	553847d9f857c42e45b5f023e0a96d0de3f496bd7f0517f15ed4086efdc9cd30
TCS-6743	working_summary.sentences.1	1	5676493082247ba24e9cb9743cb1f86c3696ccca67c9bdc6e577c86353e105ca	8526907ca48717c619b3dd620d7999b2f051bc4b560ce3a70847b3d46487f210
TCS-6743	textbook_notes.0.summary	1	29545061b13c1e61595fcf0219ee337a417421f5186ba7be68c4be2a2a296f19	553847d9f857c42e45b5f023e0a96d0de3f496bd7f0517f15ed4086efdc9cd30
TCS-6757	formal	1	d651a8c6f4fea3a4252017e6430525eb1464d88d6a4255d5637c169bd15dc3d3	462351e0ae1ee2fc6c51f4648f3edf0da15f6cf7923ad478308c9c4ab0124d0d
TCS-6757	working_summary.sentences.1	1	d571988317adde113929cba033a4e54665b237283836810bbe2edf6bc511defc	63baf818286744568eacb3313383049cd1f5d07c6e563c87fe567dfcec678c71
TCS-6757	textbook_notes.0.summary	1	d651a8c6f4fea3a4252017e6430525eb1464d88d6a4255d5637c169bd15dc3d3	462351e0ae1ee2fc6c51f4648f3edf0da15f6cf7923ad478308c9c4ab0124d0d
TCS-6783	context	8	1bd5fa9bc454349d4d08b5ef7e515e67b2d342f87a483b1c68de5abd515c2068	3c957e2eedd514bcfb02346c116a684783edaedd13a68b2acc85f59b1352af44
TCS-6783	definitions	5	a3be8186787ac6be9dd42c281a34c2b8a8bd7aaef366093bb48a56f17e15fbcf	2d5f995c207ccfcdacce5c00812a38278a58e682a99fe2121a2ff0fd2e4676b9
TCS-6783	answer_criterion	5	c4d3afdd1e9a42989295e4445dc2057a98a198a745e2974ac132ad4c4b03e9f0	d10d6fbc70c8b22068e8c4bf879ee50a1f6e255ad8c1d5cd65fc3e97c5133c65
TCS-6783	formal	3	45801b7f81a2e0abdeb75825464bc5343a5cf4d5d73c5ad1e094f18b8514f0ab	ea0100a816c349e8ef67a324e121690082de43af8f33c029afeb88adcd3db5b1
TCS-6783	working_summary.sentences.3	2	12462143de76c060f9b11807382001c9a110e5de5c407b7d63b8de28f4329000	1a53ec4a1025350fd15d07be250290b04866420e77f02b65da09816d974c7002
TCS-6783	progress.0.text	1	1329f421b990edc342893b92bc82ff2dea6360c8cf419088e34547868d6f1cbf	cd3fadcdbd45e066a2d232f581443ee254663e9e86730d575f33154265ee0829
TCS-6783	progress.1.text	1	635832f76f22b39cae7aca9766b2067cce5356a1dc63fea606f8de72043c5c84	0b8c197a4a82177772c9fd5df454ad1503016d7142e3c7582996643fe6f50612
TCS-6783	context_blocks.0.text	2	5a607a5f3438573dd4786e46a1213bf9b145b2e02012d3b6e371da0fea81f617	977cb574d2c4852275e7ddd402c0e1acdfcadbd73318e2391552a3eae8a51916
TCS-6783	context_blocks.1.text	2	d2ddc1438799dbc0204043b697143cfa9335400eab2d3ca3d216c3e4e9cd6d64	28d18592b12f2f38ce9dcdd38a94da73ed27b834eb433e7cc52fd9815bbd8769
TCS-6783	context_blocks.2.text	1	a4f3e624baf43cf1df802fdf22b1793fd319187e2200e4365cb03438024ee113	9edfdd6d833da8cdfbd2aeca636d4201b176758bbf8bfd967bfcd837bf906393
TCS-6783	context_blocks.3.text	2	36e0dca74f1931a81941cadba38819171f90a8aa5863ff930e63f749d74090c8	8825c160c839ec465fe152f65ca74ee3a1b1f138cb0f86668dee4cf06665d464
TCS-6783	context_blocks.4.text	1	4f20b15ffb53dc7c4f09504d244033b1f1fd10ae6c933c656653ef272df953f8	647ccc514e198172f14326d76e6ceaee890e36e2c4eef52c48c90b3cf65d32cc
TCS-6783	references.2.title	1	0e78d353f557f7a2a1254c6560b1b93b4ba700d23d60242278d0f6a201616e88	3e1e62d3dffd03fdbd78e90f90c2577a52d081f24d74b33b7067a98db1b412c1
TCS-6783	textbook_notes.0.summary	2	5bfc9fe108c477c8a179edfaa9af4c32d46634c7bc331557bc25502a9a413298	c5bc7686da33bb685e10ffeffa1e19cbc566815a72a3becc29bcad2977a71545
TCS-6814	formal	1	2b5b8c9b7be3d7fd5bbab5aa966f806e8285ada6901772edbf1408903f4a08cd	1ea0215f61ee385e786ff853bf95e08da64dfabfb272f26587faa3b824e399c6
TCS-6814	working_summary.sentences.1	1	99b115ded8e93437b52c7f1e1833c287bfa96b5892c7ae0c7b2f91bb82a66bd2	4a41f4c72861bc63e6be8e751636fa535d60b1cf10c0170c9831a2f77dd16f7b
TCS-6814	textbook_notes.0.summary	1	2b5b8c9b7be3d7fd5bbab5aa966f806e8285ada6901772edbf1408903f4a08cd	1ea0215f61ee385e786ff853bf95e08da64dfabfb272f26587faa3b824e399c6
TCS-6821	title	1	752b8bec0ab164e42ee8773476ebd671d561c46dba0d0fb93d1b60686a8d3190	e86e05a8e1d309825c14ec4d2c2b9c30e785cd5f80a5bc2d84eb03bf90352b7c
TCS-6821	formal	1	738c66ca76351d533a65269b81fe74e189c05f40d5c1d0b507e0f2162a58a1c3	0cf362cf499402ce7c584ab9ab5e8d4fdb3221557364e3108540b0d6dcd33474
TCS-6821	working_summary.sentences.0	1	a904c6e11c18d102d591baffa0156bcfb98a6e89b17de35a1bf6e1bf1b61be36	35c992596604db98e4069923523be90e223abbb011841cfcd52b334bd139b2a9
TCS-6821	textbook_notes.0.summary	1	738c66ca76351d533a65269b81fe74e189c05f40d5c1d0b507e0f2162a58a1c3	0cf362cf499402ce7c584ab9ab5e8d4fdb3221557364e3108540b0d6dcd33474
TCS-6874	formal	1	dcf6ef9259af19dbe929e6492e1e03cda93bad3ac1d1830a8bd0d004b3f32ffc	6a3f92aaffc0c349ad05bc9d627d476bb54f6688a3e29304a703890a39c045e4
TCS-6874	textbook_notes.0.summary	1	dcf6ef9259af19dbe929e6492e1e03cda93bad3ac1d1830a8bd0d004b3f32ffc	6a3f92aaffc0c349ad05bc9d627d476bb54f6688a3e29304a703890a39c045e4
TCS-6879	formal	1	e55ee020fe8a75ecf3d77271ce7d77a139eec7b819458e35302b3243201f25bf	f067dfb56b2d393f125aced8095ee57e55193d6b5cdf07d8a54d9665ca0559d0
TCS-6879	working_summary.sentences.1	1	a67f0a90a0c2793374f023bb5d3f541d3a98040d5c3cf6f08b77cab5ad613bc0	0796d019d77ccdf6523733fabbc5e8f2ac02688a87fc000167a1652024b064b1
TCS-6879	textbook_notes.0.summary	1	e55ee020fe8a75ecf3d77271ce7d77a139eec7b819458e35302b3243201f25bf	f067dfb56b2d393f125aced8095ee57e55193d6b5cdf07d8a54d9665ca0559d0
TCS-6928	formal	3	b8990c236e43dabe2baa73baf1a42a2f792fce5b00e0d7ede98582ce80eb9ceb	b7765ebc418361a2a60676aade27fc4f716064317e23003d21139428130cb350
TCS-6928	working_summary.sentences.1	1	2e2ff8a3b5a92043edcdf9ed1aebbcd26f6729430c8662e4b1a17d768d754484	c0a694c763b8978cfe740e95abcbbc160f7494181427fade76f3966d74715550
TCS-6928	working_summary.sentences.2	2	7cc85c2c09d6c759ca159ee139145b19ad885c55ed73e01c06a3cb3ddd3fa457	db829b53b0c157767485abc14a09eec2f75c6d969bc81651213e1f077c7014f1
TCS-6928	textbook_notes.0.summary	3	b8990c236e43dabe2baa73baf1a42a2f792fce5b00e0d7ede98582ce80eb9ceb	b7765ebc418361a2a60676aade27fc4f716064317e23003d21139428130cb350
TCS-6934	textbook_notes.0.caution	2	c8196fd57348fa38e00060b53a7499a15162e06ba82ebab1402d4a1988a2b0ce	02aaf2ccf3545a8bb3a16ee7c5985cc61ceb9249bce6252f50db02e8e23fdf7c
TCS-6935	formal	2	c95a706568d865afcc930fca09045f1c6fb7d78152eb1462aeef565da90dec8f	2d715326723791cc11d0c3d3f94535f365b3df3ea63d9cfbf2df6abc9f476227
TCS-6935	working_summary.sentences.1	2	081d2d54d1dc73cb44ddd417010ee422e40d796113fa9640c30ae9a8acfe56c2	7cf2697332a8dd7862c79f2093dbe794c47009ba0419878e70d08ee2668927ba
TCS-6935	textbook_notes.0.summary	2	c95a706568d865afcc930fca09045f1c6fb7d78152eb1462aeef565da90dec8f	2d715326723791cc11d0c3d3f94535f365b3df3ea63d9cfbf2df6abc9f476227
TCS-6935	textbook_notes.0.caution	2	c8196fd57348fa38e00060b53a7499a15162e06ba82ebab1402d4a1988a2b0ce	02aaf2ccf3545a8bb3a16ee7c5985cc61ceb9249bce6252f50db02e8e23fdf7c
TCS-6937	textbook_notes.0.caution	2	c8196fd57348fa38e00060b53a7499a15162e06ba82ebab1402d4a1988a2b0ce	02aaf2ccf3545a8bb3a16ee7c5985cc61ceb9249bce6252f50db02e8e23fdf7c
TCS-6940	textbook_notes.0.caution	2	c8196fd57348fa38e00060b53a7499a15162e06ba82ebab1402d4a1988a2b0ce	02aaf2ccf3545a8bb3a16ee7c5985cc61ceb9249bce6252f50db02e8e23fdf7c
TCS-6942	textbook_notes.0.caution	2	c8196fd57348fa38e00060b53a7499a15162e06ba82ebab1402d4a1988a2b0ce	02aaf2ccf3545a8bb3a16ee7c5985cc61ceb9249bce6252f50db02e8e23fdf7c
TCS-6944	formal	1	591f8fba5ca4ac43ff73e9e98d1776e73d742f29215d102e214fc810851ad5c0	72920ba3db57ff829b23dc7b23335f2db4310553edddc6e94ccd64c61bd3670e
TCS-6944	working_summary.sentences.1	1	a3790fa907132c8e501cc9a5354e7247716759a750f78f8536bb79dff41186bb	828c4cd2dbb4326dc869e3b48e578307f496517ecb1c8e8b517993a281dadf42
TCS-6944	textbook_notes.0.summary	1	591f8fba5ca4ac43ff73e9e98d1776e73d742f29215d102e214fc810851ad5c0	72920ba3db57ff829b23dc7b23335f2db4310553edddc6e94ccd64c61bd3670e
