TCS-1640	Randomized algorithms and sampling	For each ∆ and q ≥ 2∆ there is an FPRAS for counting the number of q-list packings of graphs of maximum degree ∆.	For each ∆ and q ≥ 2∆ there is an FPRAS for counting the number of q-list packings of graphs of maximum degree ∆.
TCS-1693	Randomized algorithms and sampling	For example, it remains open for the Sherrington-Kirkpatrick model, for a PI/LSI w.r.t. the Glauber Dynamics.	For example, it remains open for the Sherrington-Kirkpatrick model, for a PI/LSI w.r.t. the Glauber Dynamics.
TCS-1967	Randomized algorithms and sampling	We leave it as an open question to find a counterexample where the transition matrix is the simple random walk matrix of a graph.	We leave it as an open question to find a counterexample where the transition matrix is the simple random walk matrix of a graph.
TCS-2030	Randomized algorithms and sampling	Is there a specific graph for which all Markovian strategies are suboptimal?	Is there a specific graph for which all Markovian strategies are suboptimal?
TCS-2076	Randomized algorithms and sampling	If 0 ≤ β < βu or if β > βu and |η| > ηa , then the Kawasaki dynamics for µ̂G,β,η are optimally mixing: […]	If 0 ≤ β < βu or if β > βu and |η| > ηa , then the Kawasaki dynamics for µ̂G,β,η are optimally mixing: […]
TCS-2116	Randomized algorithms and sampling	In any case, we leave improving this dependence for near-linear time samplers as an open problem.	In any case, we leave improving this dependence for near-linear time samplers as an open problem.
TCS-2340	Randomized algorithms and sampling	Does there exist an α > 1/5 such that for every connected d-regular graph G on n vertices and every vertex u of G, a […]	Does there exist an α > 1/5 such that for every connected d-regular graph G on n vertices and every vertex u of G, a […]
TCS-2661	Randomized algorithms and sampling	Is there a natural KLS conjecture for Hessian manifolds?	Is there a natural KLS conjecture for Hessian manifolds?
TCS-2886	Randomized algorithms and sampling	Does there exist a column in A all of whose entries are 1?	Does there exist a column in A all of whose entries are 1?
TCS-2915	Randomized algorithms and sampling	Can we characterize the groups for which the kernel method suffices?	Can we characterize the groups for which the kernel method suffices?
TCS-3157	Randomized algorithms and sampling	We leave as an open question, whether a modification of the approach in [12] can be applied to further improve our mixing time result.	We leave as an open question, whether a modification of the approach in [12] can be applied to further improve our mixing time result.
TCS-3299	Randomized algorithms and sampling	For example, extending the bound tcov (π) = Ω((n/k) log n) to this case would be very interesting. (k) In Theorem 2 we prove tcov […]	For example, extending the bound tcov (π) = Ω((n/k) log n) to this case would be very interesting. (k) In Theorem 2 we prove tcov […]
TCS-3510	Randomized algorithms and sampling	How about ith neighbor queries?	How about ith neighbor queries?
TCS-3590	Randomized algorithms and sampling	However, we do not know if better bounds are true for 3-wise independent random walks.	However, we do not know if better bounds are true for 3-wise independent random walks.
TCS-4026	Randomized algorithms and sampling	It remains an open question whether one can obtain good upper bounds for the	It remains an open question whether one can obtain good upper bounds for the
TCS-4510	Randomized algorithms and sampling	As this is an open problem in graph theory, the bounds we use are far from tight.	As this is an open problem in graph theory, the bounds we use are far from tight.
TCS-4871	Randomized algorithms and sampling	Markov Chains with Rewinding — Unresolved-question passage on page 4	We leave open the question of whether the number of states in the Markov chain can be removed from the run-time exponent.
TCS-5062	Randomized algorithms and sampling	Counting and Sampling from Substructures Using Linear Algebraic Queries — Unresolved-question passage on page 18	Can we solve some other linear algebraic problems using IP queries?
TCS-5063	Randomized algorithms and sampling	Mixing in Non-Quasirandom Groups — Unresolved-question passage on page 7	First, can we characterize groups which admit non-trivial mixing?
TCS-5091	Randomized algorithms and sampling	A Spectral Independence View on Hard Spheres via Block Dynamics — Unresolved-question passage on page 12	Especially: is the mixing time for block dynamics for the univariate hard-core model polynomial in the number of blocks for any block cover?
TCS-5386	Randomized algorithms and sampling	Multiple Random Walks on Graphs: Mixing Few to Cover Many — Explicit open question on PDF page 1	Although the cover time of multiple walks has been investigated for many natural networks, the problem of finding a general characterisation of multiple cover times […]
TCS-5480	Randomized algorithms and sampling	Approximate Sampling and Counting of Graphs with Near-Regular Degree Intervals — Unresolved-question passage on page 16	Can one come up with an algorithm in which resampling certain “bad events” (e.g., resampling edges adjacent to a node not satisfying its degree interval […]
TCS-5557	Randomized algorithms and sampling	The Manifold Joys of Sampling (Invited Talk) — Question 42	Given a metric g, an initial point x0 and a time interval t, give an algorithm to sample from the distribution of Brownian motion on […]
TCS-5909	Randomized algorithms and sampling	On a Class of Gibbs Sampling over Networks — Explicit open question on PDF page 7	To the best of our knowledge, it is an open problem without assuming stronger conditions.
TCS-6192	Randomized algorithms and sampling	Sampling in Potts Model on Sparse Random Graphs — Explicit open question on PDF page 3	A drawback of the current approaches based on correlation decay is that we do not know how to use this approach to get an algorithm […]
TCS-6402	Randomized algorithms and sampling	Multiple Random Walks on Paths and Grids — Explicit open question on PDF page 2	While some progress has been made towards establishing weaker version of these conjectures (cf. [8, 7]), it is still unknown whether they hold in full […]
TCS-6513	String algorithms and bioinformatics	Does the smallest grammar problem admit a constant-factor approximation?	Do there exist an absolute constant C and a deterministic polynomial-time algorithm that, for every explicit nonempty string s, outputs an acyclic context-free grammar generating exactly s whose size is at most $C g^*(s)$? There is one production per nonterminal, one designated start nonterminal, and every right-hand side is a nonempty string of te
TCS-0467	String algorithms and bioinformatics	Can LZ77 random access use linear compressed space and logarithmic query time?	Given the greedy LZ77 parse with z phrases of a string $S[1..N]$ over an integer alphabet of size at most N, is there a deterministic word-RAM data structure using O(z) words in total that returns S[i] for any $1\le i\le N$ in worst-case O(log N) time? Words have $\Theta(\log N)$ bits. A phrase is a new literal or a longest prefix of the unparsed s
TCS-0086	String algorithms and bioinformatics	Tree-child networks displaying three or more binary trees	Tree-child networks displaying three or more binary trees
TCS-0468	String algorithms and bioinformatics	Can pattern matching run in linear time in the LZ77 input size?	Is there a deterministic algorithm that, given a valid LZ77 representation of z phrases of a text T of length N and an explicit nonempty pattern P of length m, decides whether P occurs contiguously in T in O(z+m) worst-case time? Self-referencing copy phrases are allowed. Symbols are integers in $\{1,\ldots,(z+m)^c\}$ for a fixed constant c. Use a 
TCS-0470	String algorithms and bioinformatics	Can grammar random access use O(g log g) bits with logarithmic query time?	Is there a deterministic data structure that, for every binary straight-line program G with g rules generating a binary string T of length N, stores a representation in $O(g\log(g+2))$ bits and returns T[i] for any $1\le i\le N$ in $O(\log(N+2))$ worst-case time? Preprocessing must take time polynomial in g and is given G, not an expanded copy of T
TCS-0079	String algorithms and bioinformatics	Nonbinary phylogenetic reconstruction parameterized by reticulation count	Nonbinary phylogenetic reconstruction parameterized by reticulation count
TCS-0082	String algorithms and bioinformatics	Polynomial-time trinet reconstruction of tree-child networks	Polynomial-time trinet reconstruction of tree-child networks
TCS-0085	String algorithms and bioinformatics	Temporal phylogenetic reconstruction parameterized by reticulations	Temporal phylogenetic reconstruction parameterized by reticulations
TCS-0081	String algorithms and bioinformatics	Parameterized reconstruction from non-dense trinet sets	Parameterized reconstruction from non-dense trinet sets
TCS-0087	String algorithms and bioinformatics	Triplet reconstruction parameterized by network level	Triplet reconstruction parameterized by network level
TCS-0083	String algorithms and bioinformatics	Reconstructing low-level phylogenetic networks from trinets	Reconstructing low-level phylogenetic networks from trinets
TCS-0084	String algorithms and bioinformatics	Single-exponential reticulation algorithms for four binary trees	Single-exponential reticulation algorithms for four binary trees
TCS-0466	String algorithms and bioinformatics	Can a supplied Karp–Rabin fingerprint be verified in near-linear time?	Given a string $S\in\{0,\ldots,\sigma-1\}^{n}$ and a prime $q$, with $\sigma,q\le n^{O(1)}$, define $h_q(x_1\cdots x_\ell)=\sum_{t=1}^{\ell}x_t\sigma^{\ell-t}\bmod q$. Can one decide in $O(n\log n)$ time whether there exist equal-length substrings $A,B$ of $S$ such that $A\ne B$ but $h_q(A)=h_q(B)$? The modulus is part of the input and cannot be re
TCS-0827	String algorithms and bioinformatics	Fixed Parameter Tractability of Protein Folding	Fixed Parameter Tractability of Protein Folding
TCS-0080	String algorithms and bioinformatics	Orienting unrooted networks into tree-child or stack-free networks	Orienting unrooted networks into tree-child or stack-free networks
TCS-1199	String algorithms and bioinformatics	While v = o(z) for even Fibonacci words, it is unknown if v = O(z) in general.	While v = o(z) for even Fibonacci words, it is unknown if v = O(z) in general.
TCS-1200	String algorithms and bioinformatics	However, since 1 = i, we do not know how far to the left the run r goes within w.	However, since 1 = i, we do not know how far to the left the run r goes within w.
TCS-1214	String algorithms and bioinformatics	Finally, are there other alternatives to measure ℓq that better describe the less compressible areas of S?	Finally, are there other alternatives to measure ℓq that better describe the less compressible areas of S?
TCS-1299	String algorithms and bioinformatics	Additionally, the existence of a locked sequence for a given target represents an interesting problem, whose complexity remains open.	Additionally, the existence of a locked sequence for a given target represents an interesting problem, whose complexity remains open.
TCS-1301	String algorithms and bioinformatics	Probably the most interesting theoretical problem we leave open is the existence, or non-existence, of an O(n)-time k-mer set union algorithm.	Probably the most interesting theoretical problem we leave open is the existence, or non-existence, of an O(n)-time k-mer set union algorithm.
TCS-1327	String algorithms and bioinformatics	For arbitrary alphabets, following Example 7 and Remark 23, we leave open the problem of characterizing words that have both a totally unclustered BWT and […]	For arbitrary alphabets, following Example 7 and Remark 23, we leave open the problem of characterizing words that have both a totally unclustered BWT and […]
TCS-1328	String algorithms and bioinformatics	Specifically, we leave open the problem of designing an algorithm running in time O n1.5−α for some α > 0 that finds all maximal palindromes […]	Specifically, we leave open the problem of designing an algorithm running in time O n1.5−α for some α > 0 that finds all maximal palindromes […]
TCS-1387	String algorithms and bioinformatics	Narrowing this gap is an interesting problem, which we leave open for future research.	Narrowing this gap is an interesting problem, which we leave open for future research.
TCS-1402	String algorithms and bioinformatics	Second, which kinds of graphs admit polynomial-size Wheelerizations with the same k-mer set?	Second, which kinds of graphs admit polynomial-size Wheelerizations with the same k-mer set?
TCS-1403	String algorithms and bioinformatics	Especially, can we construct it without explicitly computing array MEPal of O(n log n) bits?	Especially, can we construct it without explicitly computing array MEPal of O(n log n) bits?
TCS-1464	String algorithms and bioinformatics	What is the complexity of finding a parametric solution for a given constant-free equation on three variables?	What is the complexity of finding a parametric solution for a given constant-free equation on three variables?
TCS-1475	String algorithms and bioinformatics	First, can we push the density of constant-space 10-minimizers further down, while keeping the key-retrieval time on the same level?	First, can we push the density of constant-space 10-minimizers further down, while keeping the key-retrieval time on the same level?
TCS-1685	String algorithms and bioinformatics	As such, we leave finding an efficient way to compute D and N as an open research question.	As such, we leave finding an efficient way to compute D and N as an open research question.
TCS-1702	String algorithms and bioinformatics	The complexity gap between the two problems remains open; it may be an interesting challenge to study the complexity of analogous problems with inputs that […]	The complexity gap between the two problems remains open; it may be an interesting challenge to study the complexity of analogous problems with inputs that […]
TCS-1704	String algorithms and bioinformatics	It remains an open problem if there exists a linear-time algorithm for pattern matching on iterative straight-line programs [25], which are a further extension of […]	It remains an open problem if there exists a linear-time algorithm for pattern matching on iterative straight-line programs [25], which are a further extension of […]
TCS-1726	String algorithms and bioinformatics	However, we do not know whether there exist infinitely many n, different from a power of p, for which every aperiodic necklace of length n […]	However, we do not know whether there exist infinitely many n, different from a power of p, for which every aperiodic necklace of length n […]
TCS-1764	String algorithms and bioinformatics	We conjecture that, in contrast to NetworkPD (which is NP-hard for level-1 networks [27]), this is possible for APD.	We conjecture that, in contrast to NetworkPD (which is NP-hard for level-1 networks [27]), this is possible for APD.
TCS-1775	String algorithms and bioinformatics	A question we leave for further research is: asymptotically, how many palindromic periodicities of length n are there for binary words?	A question we leave for further research is: asymptotically, how many palindromic periodicities of length n are there for binary words?
TCS-1790	String algorithms and bioinformatics	What about if the given permutations form an Abelian group?	What about if the given permutations form an Abelian group?
TCS-1818	String algorithms and bioinformatics	If not, can we perhaps do so for c-colored sets of strings, or for arbitrary sets of line segments?	If not, can we perhaps do so for c-colored sets of strings, or for arbitrary sets of line segments?
TCS-1975	String algorithms and bioinformatics	In a), the indices of the end-markers in column F cannot be assigned, if we do not know the string permutation performed during the encoding.	In a), the indices of the end-markers in column F cannot be assigned, if we do not know the string permutation performed during the encoding.
TCS-2060	String algorithms and bioinformatics	The complexity remains open for binary networks (i.e. with in+out degree=3 for every node).	The complexity remains open for binary networks (i.e. with in+out degree=3 for every node).
TCS-2061	String algorithms and bioinformatics	An important theoretical problem that remains open is determining whether binary gene trees satisfy the triangle inequality.	An important theoretical problem that remains open is determining whether binary gene trees satisfy the triangle inequality.
TCS-2062	String algorithms and bioinformatics	It remains an open question how other data characteristics (for example the species when not considering human populations) influence the number of unique subtrees.	It remains an open question how other data characteristics (for example the species when not considering human populations) influence the number of unique subtrees.
TCS-2080	String algorithms and bioinformatics	It is an open question whether the query time of LBAE and SCAE queries can be improved to O(ℓ + log log n) for an […]	It is an open question whether the query time of LBAE and SCAE queries can be improved to O(ℓ + log log n) for an […]
TCS-2179	String algorithms and bioinformatics	Do the resulting problems become much harder than PDD?	Do the resulting problems become much harder than PDD?
TCS-2186	String algorithms and bioinformatics	Can it be tested efficientlywhether an ordered graph admits a constrained U-shaped outer-1-string representation?	Can it be tested efficientlywhether an ordered graph admits a constrained U-shaped outer-1-string representation?
TCS-2254	String algorithms and bioinformatics	More importantly, does the space of (modulo)- separated colorings always/often contain a design with respect to the nearest-neighborhood Turner energy model?	More importantly, does the space of (modulo)- separated colorings always/often contain a design with respect to the nearest-neighborhood Turner energy model?
TCS-2278	String algorithms and bioinformatics	Finally, an interesting question is whether there exists a string where the size of the LZ77 parsing of the concatenated samples improves by more than […]	Finally, an interesting question is whether there exists a string where the size of the LZ77 parsing of the concatenated samples improves by more than […]
TCS-2282	String algorithms and bioinformatics	Can we balance the height (achieve O(polylog(n)) height) of an LZ-like encoding or a modified LZ-like encoding, by only increasing the size by a constant […]	Can we balance the height (achieve O(polylog(n)) height) of an LZ-like encoding or a modified LZ-like encoding, by only increasing the size by a constant […]
TCS-2315	String algorithms and bioinformatics	Regarding the case when one of the functions fi has only polynomially bounded minimizers, there are a few questions left open: First, what is the […]	Regarding the case when one of the functions fi has only polynomially bounded minimizers, there are a few questions left open: First, what is the […]
TCS-2326	String algorithms and bioinformatics	For |Σ| > 2, can the continuous Closest String problem be solved in time O(|Σ|(1−ϵ)d poly(n)), for some ϵ > 0?	For |Σ| > 2, can the continuous Closest String problem be solved in time O(|Σ|(1−ϵ)d poly(n)), for some ϵ > 0?
TCS-2358	String algorithms and bioinformatics	Does it hold that rbwt (w) = O(i) when w ∈ {λ ◦ µi (a) | i ≥ 0}, for every pair of morphisms µ […]	Does it hold that rbwt (w) = O(i) when w ∈ {λ ◦ µi (a) | i ≥ 0}, for every pair of morphisms µ […]
TCS-2378	String algorithms and bioinformatics	We conjecture that such a family exists and the coding is necessary.	We conjecture that such a family exists and the coding is necessary.
TCS-2415	String algorithms and bioinformatics	While we were able to show that MapPD is W[2]-hard parameterized by k, it is unknown whether it is W[2]-complete.	While we were able to show that MapPD is W[2]-hard parameterized by k, it is unknown whether it is W[2]-complete.
TCS-2602	String algorithms and bioinformatics	It remains an open problem if our approach can help to improve upon the O(n log n)-time algorithm of Brodal et al. [11] for constructing […]	It remains an open problem if our approach can help to improve upon the O(n log n)-time algorithm of Brodal et al. [11] for constructing […]
TCS-2687	String algorithms and bioinformatics	We leave open whether the complexity can be improved, e. g. using only parameter δ, i. e., the smallest number of deletions per input strings.	We leave open whether the complexity can be improved, e. g. using only parameter δ, i. e., the smallest number of deletions per input strings.
TCS-2807	String algorithms and bioinformatics	Although we conjecture that the solution for the Shortest Congruent Subsequence problem may be used in solving SubseqSetInclusion along with clever classification of w1 and […]	Although we conjecture that the solution for the Shortest Congruent Subsequence problem may be used in solving SubseqSetInclusion along with clever classification of w1 and […]
TCS-2826	String algorithms and bioinformatics	For simple rearrangements, Yin et al. [38] briefly mention the problem of prioritizing intra-chromosomal rearrangements (inversions) over inter-chromosomal rearrangements (translocations); however, as far as we […]	For simple rearrangements, Yin et al. [38] briefly mention the problem of prioritizing intra-chromosomal rearrangements (inversions) over inter-chromosomal rearrangements (translocations); however, as far as we […]
TCS-2836	String algorithms and bioinformatics	In particular, for these cases, we conjecture that the problem becomes polynomial when height(P ) is constant.	In particular, for these cases, we conjecture that the problem becomes polynomial when height(P ) is constant.
TCS-2837	String algorithms and bioinformatics	The only problem with this idea is that we do not know before the induction how many equal-symbols runs P i will have.	The only problem with this idea is that we do not know before the induction how many equal-symbols runs P i will have.
TCS-3010	String algorithms and bioinformatics	Does there exist a string index of O(r) words supporting locate queries in optimal time for any alphabet size?	Does there exist a string index of O(r) words supporting locate queries in optimal time for any alphabet size?
TCS-3082	String algorithms and bioinformatics	Nevertheless, for several symmetry types of σ, the complexity of Av(σ)-PPM remains open.	Nevertheless, for several symmetry types of σ, the complexity of Av(σ)-PPM remains open.
TCS-3094	String algorithms and bioinformatics	We leave open the problem of establishing similar ETH hardness results for the maximization problem.	We leave open the problem of establishing similar ETH hardness results for the maximization problem.
TCS-3108	String algorithms and bioinformatics	It remains open whether it can be done in polynomial time without checking all variants of displayed trees.	It remains open whether it can be done in polynomial time without checking all variants of displayed trees.
TCS-3189	String algorithms and bioinformatics	For example, can we maintain the weighted ancestor data structure during an online construction of the suffix tree?	For example, can we maintain the weighted ancestor data structure during an online construction of the suffix tree?
TCS-3190	String algorithms and bioinformatics	Can we solve q such instances faster than applying Theorem 3 q times?	Can we solve q such instances faster than applying Theorem 3 q times?
TCS-3234	String algorithms and bioinformatics	What is the complexity of Strings and coins on other restricted graph classes, for instance outerplanar graphs (which generalize 1 × n grids)?	What is the complexity of Strings and coins on other restricted graph classes, for instance outerplanar graphs (which generalize 1 × n grids)?
TCS-3266	String algorithms and bioinformatics	It is an open question whether our techniques could be used for the computation of runs on tries, where the best known algorithms require super-linear […]	It is an open question whether our techniques could be used for the computation of runs on tries, where the best known algorithms require super-linear […]
TCS-3270	String algorithms and bioinformatics	For example, is it possible that we only run τ = O(1) rounds of CGK random walks and there will be an optimal matching going […]	For example, is it possible that we only run τ = O(1) rounds of CGK random walks and there will be an optimal matching going […]
TCS-3327	String algorithms and bioinformatics	A question that remains open is whether the proposed algorithms match the inherent computational complexity of the problem or whether faster solutions exist.	A question that remains open is whether the proposed algorithms match the inherent computational complexity of the problem or whether faster solutions exist.
TCS-3328	String algorithms and bioinformatics	The breakpoint distance is static, and we leave open the question for solving or approximating CNPC with dynamic rearrangement distance such as reversal, duplication+deletion, etc.	The breakpoint distance is static, and we leave open the question for solving or approximating CNPC with dynamic rearrangement distance such as reversal, duplication+deletion, etc.
TCS-3418	String algorithms and bioinformatics	When u is an inner node, in general, we do not know if L(u)rev is (y, d)-unique for d = h(u, `), unless for all […]	When u is an inner node, in general, we do not know if L(u)rev is (y, d)-unique for d = h(u, `), unless for all […]
TCS-3425	String algorithms and bioinformatics	We conjecture that the long runs are mostly composed of genes that are part of a contiguous segment from the beginning, and are not really […]	We conjecture that the long runs are mostly composed of genes that are part of a contiguous segment from the beginning, and are not really […]
TCS-3463	String algorithms and bioinformatics	Is there a more efficient algorithm for small m?	Is there a more efficient algorithm for small m?
TCS-3520	String algorithms and bioinformatics	Does every class C with unbounded grid-width contain arbitrarily large connected monotone grid subclasses?	Does every class C with unbounded grid-width contain arbitrarily large connected monotone grid subclasses?
TCS-3543	String algorithms and bioinformatics	For example, is the distribution Poisson for the Bourque metrics?	For example, is the distribution Poisson for the Bourque metrics?
TCS-3584	String algorithms and bioinformatics	We conclude by asking: is an O(nk ) algorithm waiting to be found for these problems, or does there exist a more efficient reduction which […]	We conclude by asking: is an O(nk ) algorithm waiting to be found for these problems, or does there exist a more efficient reduction which […]
TCS-3598	String algorithms and bioinformatics	Finally, we conjecture that the inequality m < 2z holds for any string.	Finally, we conjecture that the inequality m < 2z holds for any string.
TCS-3654	String algorithms and bioinformatics	The quest of a general notion of model for pattern calculi also remains open, particularly for dynamic pattern calculi [32, 6].	The quest of a general notion of model for pattern calculi also remains open, particularly for dynamic pattern calculi [32, 6].
TCS-3656	String algorithms and bioinformatics	The optimal polynomial-time approximation ratio for any fixed q ≥ 3 is an open problem, as well as the existence of algorithms achieving that ratio.	The optimal polynomial-time approximation ratio for any fixed q ≥ 3 is an open problem, as well as the existence of algorithms achieving that ratio.
TCS-3669	String algorithms and bioinformatics	We leave open the questions of whether the runs of a string (or other information sufficient for answering 2-Period Queries in Õ(1) time) can be […]	We leave open the questions of whether the runs of a string (or other information sufficient for answering 2-Period Queries in Õ(1) time) can be […]
TCS-3722	String algorithms and bioinformatics	We have the following open problem: can we achieve the conversion from RLBWT into LZ77 in O(n) time and O(r) space?	We have the following open problem: can we achieve the conversion from RLBWT into LZ77 in O(n) time and O(r) space?
TCS-3797	String algorithms and bioinformatics	We conjecture that this generally good performance is the result of its non-parametric criterion which can help it to be robust to model mis-specification (of […]	We conjecture that this generally good performance is the result of its non-parametric criterion which can help it to be robust to model mis-specification (of […]
TCS-3818	String algorithms and bioinformatics	Another important open question whose answer would have practical implications on searching the network space: is an optimal phylogenetic network with k + 1 reticulations […]	Another important open question whose answer would have practical implications on searching the network space: is an optimal phylogenetic network with k + 1 reticulations […]
TCS-3898	String algorithms and bioinformatics	It remains open how to find such a representation R0 , given just the graph.	It remains open how to find such a representation R0 , given just the graph.
TCS-3928	String algorithms and bioinformatics	But the general case of arbitrary alphabets with bounds expressed in terms of the parameters n, z, σ remains open (see Table 1 in the […]	But the general case of arbitrary alphabets with bounds expressed in terms of the parameters n, z, σ remains open (see Table 1 in the […]
TCS-3942	String algorithms and bioinformatics	If it has also the empty solution, then we are done, but we do not know yet whether this is the case.	If it has also the empty solution, then we are done, but we do not know yet whether this is the case.
TCS-4049	String algorithms and bioinformatics	Gagie, Navarro and Prezza [9] have now shown we need only store suffix array values at the ends of runs in the BWT, however, and […]	Gagie, Navarro and Prezza [9] have now shown we need only store suffix array values at the ends of runs in the BWT, however, and […]
TCS-4080	String algorithms and bioinformatics	For Min-Bkpt-SF it remains open whether the problem is FPT for other parameters than |T |, for example m, b or d.	For Min-Bkpt-SF it remains open whether the problem is FPT for other parameters than |T |, for example m, b or d.
TCS-4087	String algorithms and bioinformatics	Which is the fastest MAAF algorithm?	Which is the fastest MAAF algorithm?
TCS-4218	String algorithms and bioinformatics	Finally, what happens if environment changes are not completely independent but are instead affected by population size?	Finally, what happens if environment changes are not completely independent but are instead affected by population size?
TCS-4359	String algorithms and bioinformatics	This could result in better cache miss rates and speed, but this remains an open problem for the moment.	This could result in better cache miss rates and speed, but this remains an open problem for the moment.
TCS-4387	String algorithms and bioinformatics	Is it possible to de-amortize it, e.g. by using techniques in [5, 9, 10]?	Is it possible to de-amortize it, e.g. by using techniques in [5, 9, 10]?
TCS-4413	String algorithms and bioinformatics	In particular, can MinRS be solved in O∗ (2n ) time?	In particular, can MinRS be solved in O∗ (2n ) time?
TCS-4453	String algorithms and bioinformatics	That is, can an instance of boxed permutation pattern matching with occ occurrences of the pattern be solved in O(n2− + occ) time, for some […]	That is, can an instance of boxed permutation pattern matching with occ occurrences of the pattern be solved in O(n2− + occ) time, for some […]
TCS-4548	String algorithms and bioinformatics	Somewhat inbetween: is every planar graph the intersection graph of xy-monotone orthogonal curves, preferably in the 1-string model and with few bends?	Somewhat inbetween: is every planar graph the intersection graph of xy-monotone orthogonal curves, preferably in the 1-string model and with few bends?
TCS-5054	String algorithms and bioinformatics	Indexing Integer Strings Using Local Difference Bounds — Explicit open question on PDF page 2	While standard techniques support constant-time random access within this space, building an index that enables efficient pattern matching remains open.
TCS-5071	String algorithms and bioinformatics	L-Systems for Measuring Repetitiveness — Explicit open question on PDF page 6	On the other hand, it is unknown if γ space or even o(γ log(n/γ)) space is reachable.
TCS-5112	String algorithms and bioinformatics	Geometric Pattern Matching Reduces to k-SUM — Explicit open question on PDF page 1	The existence of an O(n2−δ ) algorithm for some δ > 0 remains an open problem.
TCS-5149	String algorithms and bioinformatics	String Matching: Communication, Circuits, and Learning — Explicit open question on PDF page 4	Proving such lower bounds (or constructing a threshold circuit of size o(n)) remains open.
TCS-5163	String algorithms and bioinformatics	Hardness Results for Constant-Free Pattern Languages and Word Equations — Explicit open question on PDF page 1	In the erasing case, however, the decidability of the equivalence problem is an open question.
TCS-5206	String algorithms and bioinformatics	Compact Representation of Maximal Palindromes — Unresolved-question passage on page 8	Can we construct our data structures in O(n/ logσ n) time when the alphabet size σ is small?
TCS-5243	String algorithms and bioinformatics	Constructing Strings Avoiding Forbidden Substrings — Unresolved-question passage on page 15	Can the SEFS problem be solved deterministically in O(|u| + |v| + k|Sk |) time?
TCS-5244	String algorithms and bioinformatics	Griddings of Permutations and Hardness of Pattern Matching — Unresolved-question passage on page 16	Which cases of C-PPM can be solved in time 2O(n ) ?
TCS-5270	String algorithms and bioinformatics	Lempel-Ziv Factorization May Be Harder Than Computing All Runs — Explicit open question on PDF page 11	So, it remains an open problem whether there exists a linear RAM algorithm finding all runs in a string over a general ordered alphabet.
TCS-5412	String algorithms and bioinformatics	How to Construct Random Strings — Explicit open question on PDF page 3	However, as we do not know polynomial-time algorithms for verifying the Ramsey or Rigidity properties, it is unclear how to pick out a single object […]
TCS-5437	String algorithms and bioinformatics	A Unifying Taxonomy of Pattern Matching in Degenerate Strings and Founder Graphs — Explicit open question on PDF page 5	We remark that the bounds of Theorem 3 and 4 are only subquadratic when N/n = ω(1); whether there exist subquadratic algorithms for the case […]
TCS-5466	String algorithms and bioinformatics	Parameterized Algorithms for String Matching to DAGs: Funnels and Beyond — Unresolved-question passage on page 14	We also showed how to find the minimum k for which a DAG is a k-funnel or ∈ ST k (assuming constant time arithmetic operations […]
TCS-5467	String algorithms and bioinformatics	On Complexity of 1-Center in Various Metrics — Explicit open question on PDF page 3	It remains an open problem to show a conditional lower bound of n3−o(1) for computing the 1-center in the Ulam metric for n strings each […]
TCS-5496	String algorithms and bioinformatics	Permutation Pattern Matching for Doubly Partially Ordered Patterns — Explicit open question on PDF page 8	Note that the existence of an XP algorithm for the width parameter remains open, and we conjecture that the problem is NP-hard even for constant […]
TCS-5519	String algorithms and bioinformatics	On the Impact of Morphisms on BWT-Runs — Unresolved-question passage on page 15	While the result on Sturmian morphisms is a complete characterization, it is unknown if the compositions of Thue–Morse-like and Sturmian morphisms are the only binary […]
TCS-5633	String algorithms and bioinformatics	Orientability of Undirected Phylogenetic Networks to a Desired Class: Practical Algorithms and Application to Tree-Child Orientation — Explicit open question on PDF page 1	The complexity of C-Orientation remains open for many classes C, including binary tree-child networks, and practical methods are still lacking.
TCS-5634	String algorithms and bioinformatics	Maximizing Phylogenetic Diversity Under Ecological Constraints: A Parameterized Complexity Study — Explicit open question on PDF page 16	Also, it remains open whether PDD can be solved in polynomial time if each connected component in the food-web contains at most two vertices.
TCS-5697	String algorithms and bioinformatics	Solving Word Equations (And Other Unification Problems) by Recompression (Invited Talk) — Explicit open question on PDF page 4	It is easy to show that solving equations in free groups reduces to the above-mentioned problem of word equations with regular constraints and inversion [8] […]
TCS-5703	String algorithms and bioinformatics	Memoization on Shared Subtrees Accelerates Computations on Genealogical Forests — Explicit open question on PDF page 6	It remains an open question if top-trees6 can be used to encode the set of related genealogical trees while supporting the required queries efficiently.
TCS-5772	String algorithms and bioinformatics	Eulertigs: Minimum Plain Text Representation of k-mer Sets Without Repetitions in Linear Time — Explicit open question on PDF page 10	We leave as an open problem the construction of the compacted arc-centric bidirected de Bruijn graph in deterministic linear time independent of the alphabet size.
TCS-5801	String algorithms and bioinformatics	Inferring Diploid 3D Chromatin Structures from Hi-C Data — Explicit open question on PDF page 1	Although many methods exist to infer the 3D structure of haploid genomes, inferring a diploid structure from Hi-C data is still an open problem.
TCS-5802	String algorithms and bioinformatics	Co-Linear Chaining on Pangenome Graphs — Explicit open question on PDF page 1	However, it remains open on how to effectively generalize these techniques for general pangenome graphs which contain cycles.
TCS-5931	String algorithms and bioinformatics	First-order Definable String Transformations — Explicit open question on PDF page 3	Although we make an important and necessary step in answering this question in the context of regular string transformation, the decidability remains an open problem.
