id,venue,year,title,authors,area,url,doi,source_url,metadata_url,classification_method,classification_note,initial_area,rule_area
STOC-2025-117,STOC,2025,Dimension Independent and Computationally Efficient Shadow Tomography,Pulkit Sinha,Quantum computation,https://doi.org/10.1145/3717823.3718253,10.1145/3717823.3718253,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Graph theory and graph algorithms,Graph theory and graph algorithms
STOC-2025-118,STOC,2025,Tolerant Testing of Stabilizer States with a Polynomial Gap via a Generalized Uncertainty Relation,Zongbo Bao; Philippe van Dordrecht; Jonas Helsen,Quantum computation,https://doi.org/10.1145/3717823.3718201,10.1145/3717823.3718201,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
STOC-2025-119,STOC,2025,Testing and Learning Structured Quantum Hamiltonians,Srinivasan Arunachalam; Arkopal Dutt; Francisco Escudero Gutiérrez,Quantum computation,https://doi.org/10.1145/3717823.3718289,10.1145/3717823.3718289,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
STOC-2025-120,STOC,2025,On the Locality of the Lovász Local Lemma,Peter Davies-Peck,Distributed and local algorithms,https://doi.org/10.1145/3717823.3718103,10.1145/3717823.3718103,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Distributed and local algorithms,Distributed and local algorithms
STOC-2025-121,STOC,2025,History-Independent Concurrent Hash Tables,Hagit Attiya; Michael A. Bender; Martín Farach-Colton; Rotem Oshman; Noa Schiller,Data structures and compressed data,https://doi.org/10.1145/3717823.3718283,10.1145/3717823.3718283,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Data structures and compressed data
STOC-2025-122,STOC,2025,Online Locality Meets Distributed Quantum Computing,Amirreza Akbari; Xavier Coiteux-Roy; Francesco d'Amore; François Le Gall; Henrik Lievonen; Darya Melnyk; Augusto Modanese; Shreyas Pai; Marc-Olivier Renou; Václav Rozhoň; Jukka Suomela,Quantum computation,https://doi.org/10.1145/3717823.3718211,10.1145/3717823.3718211,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
STOC-2025-123,STOC,2025,Faster Distributed Δ-Coloring via Ruling Subgraphs,Yann Bourreau; Sebastian Brandt; Alexandre Nolin,Distributed and local algorithms,https://doi.org/10.1145/3717823.3718320,10.1145/3717823.3718320,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Distributed and local algorithms,Distributed and local algorithms
STOC-2025-124,STOC,2025,Constant Degree Networks for Almost-Everywhere Reliable Transmission,Mitali Bafna; Dor Minzer,Distributed and local algorithms,https://doi.org/10.1145/3717823.3718170,10.1145/3717823.3718170,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,Graph theory and graph algorithms
STOC-2025-125,STOC,2025,Optimal Proof Systems for Complex Sets Are Hard to Find,Fabian Egidy; Christian Glaßer,Proof complexity and logic,https://doi.org/10.1145/3717823.3718182,10.1145/3717823.3718182,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Proof complexity and logic,Proof complexity and logic
STOC-2025-126,STOC,2025,Student-Teacher Constructive Separations and (Un)Provability in Bounded Arithmetic: Witnessing the Gap,Stefan Grosser; Marco Carmosino,Proof complexity and logic,https://doi.org/10.1145/3717823.3718216,10.1145/3717823.3718216,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Proof complexity and logic,Proof complexity and logic
STOC-2025-127,STOC,2025,Maximum Circuit Lower Bounds for Exponential-Time Arthur Merlin,Lijie Chen; Jiatu Li; Jingxun Liang,Computational and circuit complexity,https://doi.org/10.1145/3717823.3718224,10.1145/3717823.3718224,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Computational and circuit complexity,Computational and circuit complexity
STOC-2025-128,STOC,2025,Supercritical Tradeoffs for Monotone Circuits,Mika Göös; Gilbert Maystre; Kilian Risse; Dmitry Sokolov,Computational and circuit complexity,https://doi.org/10.1145/3717823.3718229,10.1145/3717823.3718229,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Computational and circuit complexity
STOC-2025-129,STOC,2025,"Truly Supercritical Trade-Offs for Resolution, Cutting Planes, Monotone Circuits, and Weisfeiler–Leman",Susanna F. de Rezende; Noah Fleming; Duri Andrea Janett; Jakob Nordström; Shuo Pang,Proof complexity and logic,https://doi.org/10.1145/3717823.3718271,10.1145/3717823.3718271,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Graph theory and graph algorithms,Computational and circuit complexity
STOC-2025-130,STOC,2025,Low Rank Matrix Rigidity: Tight Lower Bounds and Hardness Amplification,Josh Alman; Jingxun Liang,Computational and circuit complexity,https://doi.org/10.1145/3717823.3718287,10.1145/3717823.3718287,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Average-case complexity,Average-case complexity
STOC-2025-131,STOC,2025,Constant Approximation for Weighted Nash Social Welfare with Submodular Valuations,Yuda Feng; Yang Hu; Shi Li; Ruilong Zhang,Algorithmic game theory and fair division,https://doi.org/10.1145/3717823.3718203,10.1145/3717823.3718203,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Algorithmic game theory and fair division,Algorithmic game theory and fair division
STOC-2025-132,STOC,2025,The Cost of Consistency: Submodular Maximization with Constant Recourse,Paul Dütting; Federico Fusco; Silvio Lattanzi; Ashkan Norouzi-Fard; Ola Svensson; Morteza Zadimoghaddam,Optimization and mathematical programming,https://doi.org/10.1145/3717823.3718131,10.1145/3717823.3718131,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Optimization and mathematical programming,Optimization and mathematical programming
STOC-2025-133,STOC,2025,Tight Results for Online Convex Paging,Anupam Gupta; Amit Kumar; Debmalya Panigrahi,"Online algorithms, bandits and stochastic optimization",https://doi.org/10.1145/3717823.3718217,10.1145/3717823.3718217,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,"Online algorithms, bandits and stochastic optimization"
STOC-2025-134,STOC,2025,Online Stochastic Matching with Unknown Arrival Order: Beating 0.5 against the Online Optimum,Enze Sun; Zhihao Gavin Tang; Yifan Wang,"Online algorithms, bandits and stochastic optimization",https://doi.org/10.1145/3717823.3718196,10.1145/3717823.3718196,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Graph theory and graph algorithms,"Online algorithms, bandits and stochastic optimization"
STOC-2025-135,STOC,2025,Single-Sample and Robust Online Resource Allocation,Rohan Ghuge; Sahil Singla; Yifan Wang,"Online algorithms, bandits and stochastic optimization",https://doi.org/10.1145/3717823.3718246,10.1145/3717823.3718246,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Algorithmic game theory and fair division,Algorithmic game theory and fair division
STOC-2025-136,STOC,2025,Adaptive Approximation Schemes for Matching Queues,Alireza AmaniHamedani; Ali Aouad; Amin Saberi,"Online algorithms, bandits and stochastic optimization",https://doi.org/10.1145/3717823.3718317,10.1145/3717823.3718317,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Approximation algorithms,Approximation algorithms
STOC-2025-137,STOC,2025,Quantum Communication Advantage in TFNP,Mika Göös; Tom Gur; Siddhartha Jain; Jiawei Li,Quantum computation,https://doi.org/10.1145/3717823.3718155,10.1145/3717823.3718155,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
STOC-2025-138,STOC,2025,On the Computational Power of QAC0 with Barely Superlinear Ancillae,Anurag Anshu; Yangjing Dong; Fengning Ou; Penghui Yao,Quantum computation,https://doi.org/10.1145/3717823.3718189,10.1145/3717823.3718189,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2025-139,STOC,2025,Efficient Thermalization and Universal Quantum Computing with Quantum Gibbs Samplers,Cambyse Rouzé; Daniel Stilck França; Álvaro M. Alhambra,Quantum computation,https://doi.org/10.1145/3717823.3718268,10.1145/3717823.3718268,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
STOC-2025-140,STOC,2025,The Jacobi Factoring Circuit: Quantum Factoring with Near-Linear Gates and Sublinear Space and Depth,Gregory D. Kahanamoku-Meyer; Seyoon Ragavan; Vinod Vaikuntanathan; Katherine Van Kirk,Quantum computation,https://doi.org/10.1145/3717823.3718273,10.1145/3717823.3718273,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
STOC-2025-141,STOC,2025,Permutation Superposition Oracles for Quantum Query Lower Bounds,Christian Majenz; Giulio Malavolta; Michael Walter,Quantum computation,https://doi.org/10.1145/3717823.3718266,10.1145/3717823.3718266,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
STOC-2025-142,STOC,2025,QMA vs QCMA and Pseudorandomness,Jiahui Liu; Saachi Mutreja; Henry Yuen,Quantum computation,https://doi.org/10.1145/3717823.3718296,10.1145/3717823.3718296,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
STOC-2025-143,STOC,2025,Tractable Agreement Protocols,Natalie Collina; Surbhi Goel; Varun Gupta; Aaron Roth,Learning theory,https://doi.org/10.1145/3717823.3718222,10.1145/3717823.3718222,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_abstract,Interactive agreement on predictions using tractable calibration conditions.,General algorithm design,General algorithm design
STOC-2025-144,STOC,2025,Share-Based Fairness for Arbitrary Entitlements,Moshe Babaioff; Uriel Feige,Algorithmic game theory and fair division,https://doi.org/10.1145/3717823.3718119,10.1145/3717823.3718119,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2025-145,STOC,2025,From Signaling to Interviews in Random Matching Markets,Maxwell Allman; Itai Ashlagi; Amin Saberi; Sophie H. Yu,Algorithmic game theory and fair division,https://doi.org/10.1145/3717823.3718158,10.1145/3717823.3718158,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Graph theory and graph algorithms,Graph theory and graph algorithms
STOC-2025-146,STOC,2025,Metric Distortion of Small-Group Deliberation,Ashish Goel; Mohak Goyal; Kamesh Munagala,Algorithmic game theory and fair division,https://doi.org/10.1145/3717823.3718121,10.1145/3717823.3718121,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2025-147,STOC,2025,Constant-Factor EFX Exists for Chores,Jugal Garg; Aniket Murhekar; John Qin,Algorithmic game theory and fair division,https://doi.org/10.1145/3717823.3718305,10.1145/3717823.3718305,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Algorithmic game theory and fair division,Algorithmic game theory and fair division
STOC-2025-148,STOC,2025,Six Candidates Suffice to Win a Voter Majority,Moses Charikar; Alexandra Lassota; Prasanna Ramakrishnan; Adrian Vetta; Kangning Wang,Algorithmic game theory and fair division,https://doi.org/10.1145/3717823.3718235,10.1145/3717823.3718235,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2025-149,STOC,2025,Time and Space Efficient Deterministic Decoders,Joshua Cook; Dana Moshkovitz,Coding and information theory,https://doi.org/10.1145/3717823.3718132,10.1145/3717823.3718132,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Coding and information theory
STOC-2025-150,STOC,2025,Redundancy Is All You Need,Joshua Brakensiek; Venkatesan Guruswami,Constraint satisfaction,https://doi.org/10.1145/3717823.3718212,10.1145/3717823.3718212,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_abstract,Characterization of CSP sparsification via non-redundancy and chain length.,General algorithm design,General algorithm design
STOC-2025-151,STOC,2025,Strong XOR Lemma for Information Complexity,Pachara Sawettamalya; Huacheng Yu,Communication complexity,https://doi.org/10.1145/3717823.3718258,10.1145/3717823.3718258,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Communication complexity
STOC-2025-152,STOC,2025,Ideal Pseudorandom Codes,Omar Alrabiah; Prabhanjan Ananth; Miranda Christ; Yevgeniy Dodis; Sam Gunn,Cryptography,https://doi.org/10.1145/3717823.3718309,10.1145/3717823.3718309,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_abstract,"Adaptive robustness, ideal security and CCA security of pseudorandom codes.",Pseudorandomness and derandomization,Coding and information theory
STOC-2025-153,STOC,2025,Improved PIR Schemes using Matching Vectors and Derivatives,Fatemeh Ghasemi; Swastik Kopparty; Madhu Sudan,Cryptography,https://doi.org/10.1145/3717823.3718313,10.1145/3717823.3718313,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Graph theory and graph algorithms,Graph theory and graph algorithms
STOC-2025-154,STOC,2025,A Generalized Trace Reconstruction Problem: Recovering a String of Probabilities,Joey Rivkin; Gregory Valiant; Paul Valiant,Data structures and compressed data,https://doi.org/10.1145/3717823.3718315,10.1145/3717823.3718315,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Data structures and compressed data
STOC-2025-155,STOC,2025,Discrepancy Algorithms for the Binary Perceptron,Shuangping Li; Tselil Schramm; Kangjie Zhou,Average-case complexity,https://doi.org/10.1145/3717823.3718124,10.1145/3717823.3718124,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Combinatorics and graph polynomials,Average-case complexity
STOC-2025-156,STOC,2025,Entangled Mean Estimation in High Dimensions,Ilias Diakonikolas; Daniel M. Kane; Sihan Liu; Thanasis Pittas,Learning theory,https://doi.org/10.1145/3717823.3718162,10.1145/3717823.3718162,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_abstract,Classical robust Gaussian mean estimation with unknown heterogeneous covariances.,General algorithm design,Quantum computation
STOC-2025-157,STOC,2025,SoS Certifiability of Subgaussian Distributions and Its Algorithmic Applications,Ilias Diakonikolas; Samuel B. Hopkins; Ankit Pensia; Stefan Tiegel,Learning theory,https://doi.org/10.1145/3717823.3718183,10.1145/3717823.3718183,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2025-158,STOC,2025,"SoS Certificates for Sparse Singular Values and Their Applications: Robust Statistics, Subspace Distortion, and More",Ilias Diakonikolas; Samuel B. Hopkins; Ankit Pensia; Stefan Tiegel,Learning theory,https://doi.org/10.1145/3717823.3718293,10.1145/3717823.3718293,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2025-159,STOC,2025,How Random CSPs Fool Hierarchies: II,Siu On Chan; Hiu Tsun Ng,Constraint satisfaction,https://doi.org/10.1145/3717823.3718301,10.1145/3717823.3718301,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Constraint satisfaction
STOC-2025-160,STOC,2025,Coboundary Expansion of Coset Complexes,Tali Kaufman; Izhar Oppenheim; Shmuel Weinberger,Combinatorics and graph polynomials,https://doi.org/10.1145/3717823.3718136,10.1145/3717823.3718136,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2025-161,STOC,2025,On the Limits of Language Generation: Trade-Offs between Hallucination and Mode-Collapse,Alkis Kalavasis; Anay Mehrotra; Grigoris Velegkas,Learning theory,https://doi.org/10.1145/3717823.3718108,10.1145/3717823.3718108,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2025-162,STOC,2025,Provably Learning a Multi-head Attention Layer,Sitan Chen; Yuanzhi Li,Learning theory,https://doi.org/10.1145/3717823.3718174,10.1145/3717823.3718174,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Learning theory,Learning theory
STOC-2025-163,STOC,2025,Model Stealing for Any Low-Rank Language Model,Allen Liu; Ankur Moitra,Learning theory,https://doi.org/10.1145/3717823.3718220,10.1145/3717823.3718220,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2025-164,STOC,2025,Omnipredicting Single-Index Models with Multi-index Models,Lunjia Hu; Kevin Tian; Chutong Yang,Learning theory,https://doi.org/10.1145/3717823.3718223,10.1145/3717823.3718223,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2025-165,STOC,2025,Learning the Sherrington-Kirkpatrick Model Even at Low Temperature,Gautam Chandrasekaran; Adam R. Klivans,Learning theory,https://doi.org/10.1145/3717823.3718232,10.1145/3717823.3718232,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Learning theory,Average-case complexity
STOC-2025-166,STOC,2025,Oblivious Defense in ML Models: Backdoor Removal without Detection,Shafi Goldwasser; Jonathan Shafer; Neekon Vafa; Vinod Vaikuntanathan,Learning theory,https://doi.org/10.1145/3717823.3718245,10.1145/3717823.3718245,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2025-167,STOC,2025,The FPᴺᴾ versus #P Dichotomy for #EO,Boning Meng; Juqiu Wang; Mingji Xia,Enumeration and counting,https://doi.org/10.1145/3717823.3718135,10.1145/3717823.3718135,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Enumeration and counting,Enumeration and counting
STOC-2025-168,STOC,2025,Locally Sampleable Uniform Symmetric Distributions,Daniel M. Kane; Anthony Ostuni; Kewen Wu,Pseudorandomness and derandomization,https://doi.org/10.1145/3717823.3718243,10.1145/3717823.3718243,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2025-169,STOC,2025,Uncloneable Quantum States Are Necessary as Proofs and Advice,Rohit Chatterjee; Srijita Kundu; Supartha Podder,Quantum computation,https://doi.org/10.1145/3717823.3718226,10.1145/3717823.3718226,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
STOC-2025-170,STOC,2025,Learning Quantum States Prepared by Shallow Circuits in Polynomial Time,Zeph Landau; Yunchao Liu,Quantum computation,https://doi.org/10.1145/3717823.3718311,10.1145/3717823.3718311,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
STOC-2025-171,STOC,2025,The 2-Token Theorem: Recognising History-Deterministic Parity Automata Efficiently,Karoliina Lehtinen; Aditya Prakash,Automata and formal languages,https://doi.org/10.1145/3717823.3718310,10.1145/3717823.3718310,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Automata and formal languages,Automata and formal languages
STOC-2025-172,STOC,2025,Reachability in One-Dimensional Pushdown Vector Addition Systems Is Decidable,Clotilde Bizière; Wojciech Czerwiński,Infinite-state systems and verification,https://doi.org/10.1145/3717823.3718149,10.1145/3717823.3718149,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Infinite-state systems and verification,Infinite-state systems and verification
STOC-2025-173,STOC,2025,Cryptographic Characterization of Quantum Advantage,Tomoyuki Morimae; Yuki Shirakawa; Takashi Yamakawa,Cryptography,https://doi.org/10.1145/3717823.3718133,10.1145/3717823.3718133,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Cryptography
STOC-2025-174,STOC,2025,Succinct Oblivious Tensor Evaluation and Applications: Adaptively-Secure Laconic Function Evaluation and Trapdoor Hashing for All Circuits,Damiano Abram; Giulio Malavolta; Lawrence Roy,Cryptography,https://doi.org/10.1145/3717823.3718164,10.1145/3717823.3718164,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Data structures and compressed data,Data structures and compressed data
STOC-2025-175,STOC,2025,Protecting Computations against Continuous Bounded-Communication Leakage,Yuval Ishai; Yifan Song,Cryptography,https://doi.org/10.1145/3717823.3718200,10.1145/3717823.3718200,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2025-176,STOC,2025,A New Approach for LPN-Based Pseudorandom Functions: Low-Depth and Key-Homomorphic,Youlong Ding; Aayush Jain; Ilan Komargodski,Cryptography,https://doi.org/10.1145/3717823.3718210,10.1145/3717823.3718210,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Pseudorandomness and derandomization,Cryptography
STOC-2025-177,STOC,2025,Near-Optimal Time-Sparsity Trade-Offs for Solving Noisy Linear Equations,Kiril Bangachev; Guy Bresler; Stefan Tiegel; Vinod Vaikuntanathan,Cryptography,https://doi.org/10.1145/3717823.3718284,10.1145/3717823.3718284,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_abstract,"Hardness reductions for sparse LWE and LPN, with cryptographic applications.",General algorithm design,General algorithm design
STOC-2025-178,STOC,2025,Using the Planted Clique Conjecture for Cryptography: Public-Key Encryption from Planted Clique and Noisy 𝑘-LIN over Expanders,Riddhi Ghosal; Isaac M. Hair; Aayush Jain; Amit Sahai,Cryptography,https://doi.org/10.1145/3717823.3718306,10.1145/3717823.3718306,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Cryptography,Cryptography
STOC-2025-179,STOC,2025,Disjoint Paths Problem with Group-Expressable Constraints,Chun-Hung Liu; Youngho Yoo,Graph theory and graph algorithms,https://doi.org/10.1145/3717823.3718109,10.1145/3717823.3718109,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Graph theory and graph algorithms,Graph theory and graph algorithms
STOC-2025-180,STOC,2025,Merge-Width and First-Order Model Checking,Jan Dreier; Szymon Toruńczyk,"Games, synthesis and verification",https://doi.org/10.1145/3717823.3718259,10.1145/3717823.3718259,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,"Games, synthesis and verification","Games, synthesis and verification"
STOC-2025-181,STOC,2025,All-Pairs Shortest Paths with Few Weights per Node,Amir Abboud; Nick Fischer; Ce Jin; Virginia Vassilevska Williams; Zoe Xi,Graph theory and graph algorithms,https://doi.org/10.1145/3717823.3718240,10.1145/3717823.3718240,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Graph theory and graph algorithms,Graph theory and graph algorithms
