id	title	category	disposition	sha256
TCS-6671	FPRAS for counting undirected Euler tours	Counting and enumeration	not_shortlisted	0f7ec7489fd7c341a33a59851833870e69d9fc7e07872fee668704b0398b4ca9
TCS-6672	Sublinear testing of bounded-degree graph isomorphism	Property testing and distribution learning	not_shortlisted	df750a01dfa5f6d83dc522caf45c6e458fa500394eb58b1788fe2c8673b23576
TCS-6673	Optimal error for pure-DP continual counting	Differential privacy	not_shortlisted	c37251d2bf1e0abe52b944a1dc3f0b2ea7fde2e04996ca807a15b69ad67ca68b
TCS-6674	Randomized truthful unrelated-machine scheduling	Game theory, social choice and fair division	not_shortlisted	fb2435c222c62ed6979fe59977d0754e465873b5c25a2bd079011afe56ff27a7
TCS-6675	Search-to-decision equivalence for finite promise CSPs	Constraint satisfaction	not_shortlisted	9f1d88cdbfd0bef532b7d96eb5926c415eb6263b47d05a424cee7eb9940e5467
TCS-6676	Optimal approximation ratio for precedence-constrained makespan	Online algorithms, scheduling and packing	not_shortlisted	a6e0186a641b29cc8ba8d3519e2af5814ebe37c099abfe4ca2c667ef48e63e27
TCS-6677	Isomorphism problem for one-relator groups	Algebraic computation	not_shortlisted	1163faec348864ebfad4b41220a8c772ecb0dba9cc0f2b6588a8e86bd84b58a9
TCS-6678	FO model checking on hereditary monadically dependent graph classes	Database theory and finite model theory	not_shortlisted	c8650f78c017e41fa8cb7b98254f86b9b17fda50961bd6ab1be723028811b529
TCS-6679	Universality of Turing equivalence	Computability and algorithmic information theory	not_shortlisted	5231e024745b7fb0642823324598f73dbdca2f83800eb33211cd80f5efc3defd
TCS-6680	Decidability of conjunctive-query entailment in SROIQ	Database theory and finite model theory	not_shortlisted	26c6c478413bb7b472be15d438e5842b238250b86aad14bfe45a750cf3d31951
TCS-6681	DNF versus d-DNNF succinctness	Computational complexity	not_shortlisted	b1b17b59fc3f54dd4570e6e0bea991396464653ecbf69b38a341821bfec56881
TCS-6682	Reed’s conjecture	Structural graph theory and graph algorithms	not_shortlisted	3864f4043e4b9ce13b561153f4899d144c64d73162b865d2f3064b0b158eeb5e
TCS-6683	Optimal bounds in the Excluded Grid Theorem	Structural graph theory and graph algorithms	not_shortlisted	d4186f49be3e976dff818da5e121d9be778bbd7e561a04e513560bc5ba864605
TCS-6684	Computational Kesten–Stigum threshold	Beyond worst-case and average-case analysis	not_shortlisted	25711c54d27d4a452c5a6b07887274c708df53255135d91a146a4508da37f307
TCS-6685	Busy Beaver \(\mathrm{BB}(6)\)	Computability and algorithmic information theory	not_shortlisted	788a9bcf5a19e1d95d5e1ba380264d971aad786daf8b25b71088617172186b1c
TCS-6686	P versus RP	Pseudorandomness and derandomization	not_shortlisted	7f4469d6945d4ecf7bdc7e2962616208aba3820a8100a1bcd137db9e30bef361
TCS-6689	Simultaneously optimal averaging samplers	Pseudorandomness and derandomization	not_shortlisted	f4e7f04d3d8cc40e84f989341625e73abb65f4b6e8d4075b3fa34b5d4315a7a5
TCS-6692	Linear-seed pseudorandom generators from one-way functions	Cryptography	not_shortlisted	e7fdbf79702fb036d9cc2a03e8269f69a57837118f33dafa7b19566afcff6f7b
TCS-6693	Subpolynomial-seed pseudorandom generators for \(\mathrm{AC}^{0}[2]\)	Pseudorandomness and derandomization	not_shortlisted	932bb4b0a371fccd488df13a87483ffb14a180771386499db456a43e98b8fb48
TCS-6696	Uniform PRGs from exponential-time hardness	Pseudorandomness and derandomization	not_shortlisted	6fab452668230a00397e2764008a3a502150d788019eea2a88cc7685511fc50e
TCS-6699	AM versus NP	Pseudorandomness and derandomization	not_shortlisted	d04973ffd6208913edde7d6a6ecd68dd836524c1e7402d645ca5c6d77ddfee62
TCS-6702	Worst-case-to-average-case reductions within NP	Beyond worst-case and average-case analysis	not_shortlisted	18d944559b4a7f4a46e645479da94260b6dacaf647bde046666fd624da65da36
TCS-6703	Optimal exponential-scale hardness amplification in NP	Beyond worst-case and average-case analysis	not_shortlisted	d6fcb967a607ceb929bc1a2cb44c39b940b2ebeff1b89e2233244342adc13931
TCS-6705	Sharp low-degree Fourier weight of halfspaces	Communication complexity and Boolean function analysis	not_shortlisted	2cd8d3cb358347bb96551517f1b68b78f007615f354f7cb14b8c3ad5233da03f
TCS-6707	Randomized query complexity of recursive majority-of-three	Communication complexity and Boolean function analysis	not_shortlisted	509618e2a677526c08b433cac82932befb39aaa33e3da24a8a607e159db64c89
TCS-6708	Fourier Min-Entropy–Influence conjecture	Communication complexity and Boolean function analysis	not_shortlisted	b1b3e7f15d8e490a42aaf669ddd265189f7afd9773dff07003abc65637bf365e
TCS-6710	Number-on-forehead Disjointness complexity	Communication complexity and Boolean function analysis	not_shortlisted	ec3197d208f833f70af3c64ba14a061c81bdb97975c463bcfeef7149872e30b3
TCS-6711	Deterministic communication versus monochromatic partition size	Communication complexity and Boolean function analysis	not_shortlisted	3a5a168e26603b3b34aca03e51f5e4099e359382ea85d31102b472193b2f13f6
TCS-6712	Nonuniform \(\mathrm{NC}^{1}\) versus P/poly	Computational complexity	not_shortlisted	84fd11a63be01aa9650a9bd71635df402db091dc02fccf8a2f1c4ace0fdda4fa
TCS-6714	Nonuniform \(\mathrm{NC}^{1}\) perfect matching	Computational complexity	not_shortlisted	e7dfcb6e756d196b762079c4541eb841b99a53d7793c721a5df9e9ca50c62245
TCS-6715	Monotone circuits versus monotone span programs	Computational complexity	not_shortlisted	080725e41151a7dec243ad4268105c85534dba42bb4506b1ea970d87c2ea71f5
TCS-6716	General versus monotone span programs	Computational complexity	not_shortlisted	e591037b09bd85c841d66f34721c2e435cc89bf0032c26d0605105081676c60a
TCS-6721	Additive-one approximation for bin packing	Online algorithms, scheduling and packing	proposed_candidate	3dc0b9f0021ae0ad0b5eb79a6211e14afae0214cdbff8e35c559afa125810689
TCS-6723	Steiner Forest approximation below factor two	Approximation algorithms and inapproximability	not_shortlisted	ae952d4d8ee5af6041a38598acb4625d958457b79bb4422af073f72e6f91fb72
TCS-6724	Constant-factor related-machine precedence scheduling	Online algorithms, scheduling and packing	not_shortlisted	208b986fcdcb8465d75af54fc2c9dab907a550988328eaf68a2a195fb1a7ab19
TCS-6725	Logarithmic-color approximation of 3-colorable graphs	Constraint satisfaction	not_shortlisted	7926a9f59712bb8e2cb8b243afc111eda07fd13c4bc29c09f837702a31dbda4b
TCS-6728	Chromatic number in \(2^{n}\) time and polynomial space	Parameterized complexity and algorithms	not_shortlisted	333c06b528832a982350de9cbdcddd57f490a19a9d8faf9f654b3cdfff747ff4
TCS-6729	Deterministic linear representations of transversal matroids	Pseudorandomness and derandomization	not_shortlisted	8a81cb4d30c76e2b8fd007b7080a75e95f7a96ff166cc85a2fa35c5f44ca7b8a
TCS-6731	Strictness of the W-hierarchy	Parameterized complexity and algorithms	not_shortlisted	bcd045caf5dbfc7791c133fd9af28b38c6f4bc4db1479925d663fdb49f002b97
TCS-6734	Polynomial compression versus polynomial kernelization	Parameterized complexity and algorithms	not_shortlisted	4028bdc07776cd6fb079c7f29dd2d22f170fa21c9e3d5958ad83fda64def1a48
TCS-6737	Polynomial-query testing of minor-closed bounded-degree properties	Property testing and distribution learning	proposed_candidate	1377bba5a8418cd56430b43de6b9be9ad10ed37b2e3f46cd33da526f9efef8d7
TCS-6738	Linear-length locally testable codes and proofs	Coding and information theory	not_shortlisted	dd582731e35914d47712f2ffd0b10c30cd9d86fdaa9d54048d1af74fd57e291f
TCS-6739	Locally decodable versus relaxed locally decodable code length	Coding and information theory	not_shortlisted	1b3071d37aad58c8c700439787f4627f181c7ae0e2ee1b7b97caf607a60a74bf
TCS-6743	Randomized evasiveness conjecture	Computational complexity	not_shortlisted	820d0b8c54437cc9ab271191009399ad2bb02daf2059c2340c577a01eba8c82c
TCS-6747	Graph nonisomorphism in BPP	Computational complexity	not_shortlisted	ad5075cb5289c3dbf582f159dd9f5d6d4845d00bfecbeb713b885c8d228418eb
TCS-6748	Boolean decision-Holant dichotomy	Constraint satisfaction	not_shortlisted	c9fca482e50047a25819306efa2d93b46d11ddd44c7dc773cc7375146703e869
TCS-6749	Deterministic polynomial kernels for Almost 2-SAT	Parameterized complexity and algorithms	not_shortlisted	d0ee3f66b76e94322bb26abd8e76e545a9640cb2c0bbeacbbf09ee4d0f6f87a3
TCS-6756	Optimal approximation of general-domain k-CSP	Approximation algorithms and inapproximability	not_shortlisted	d313a15c1c25ca63294c7405589e3f76dfac5cc24b2f276fa5779e6db1fe0b73
TCS-6757	Min-CSP approximation at the SDP integrality gap	Approximation algorithms and inapproximability	not_shortlisted	9c9853a1d947b9a5f0b97247fa67232b262e4bf41bf0e0c97088116b8707179a
TCS-6759	PSPACE-completeness of resolution space	Proof complexity	not_shortlisted	b94e9b809c5db3080a845df5994df8c0784e888eb5fbf9a518677fd465d612ab
TCS-6764	Quadratic resolution space for linear-size CNFs	Proof complexity	not_shortlisted	06f16ab8ccbe58cc7ff93fa741009bb6e0d394ec0d653a45307e8faed15eee0b
TCS-6766	Polynomial resolution length from logarithmic clause space	Proof complexity	not_shortlisted	8df39a4aee9d407b61dcfeeadf02726913be0761f6c707384e122e158251cd7f
TCS-6767	Resolution length–width tradeoffs	Proof complexity	not_shortlisted	ba5569d64150d591197dd9b65933969fc67ee5911aeaf419727f490a5d051ee9
TCS-6768	Simultaneous polynomial-length constant-space refutations	Proof complexity	proposed_candidate	4d24008664fa2b38163fc412554942e2a79094106a035fddccb26a1367770793
TCS-6770	Cutting Planes versus polynomial-coefficient Cutting Planes	Proof complexity	not_shortlisted	d4ecc879a9e0e7e4fc98e137ce7cad39ac5c1e45e77ed8731e8a90c0b49f41f5
TCS-6771	Linear versus general resolution	Proof complexity	not_shortlisted	ff1d6d4ca9195ffdb5b496124b632f1667dcbcfb8ae71397b81c667d2c02b5a8
TCS-6783	Optimal size of four-additive graph spanners	Algorithms	not_shortlisted	820311686e77b96b59f0f8a1ab32cb4cdb35935218bbe5ce42fefbd548c40f2c
TCS-6784	Spanners matching Thorup–Zwick emulator tradeoffs	Algorithms	proposed_candidate	45f2512e5fd224cb42d29bc7b68dfa1d4ec7844b1795269a7b468e510985468a
TCS-6785	Optimal additive error of linear-size spanners	Algorithms	not_shortlisted	36ba738239af35c759dc9f728e20049d9ca02edd765d73b4589f7d452caa7188
TCS-6814	Efficient PTAS for fixed-machine job-shop makespan	Parameterized complexity and algorithms	proposed_candidate	d2bddecd2ad40bb98ea72c9b709160823d26e6c2037e150f9e0af9f47d98f9e4
TCS-6817	Directed reachability in polynomial time and polylogarithmic space	Computational complexity	not_shortlisted	501dfbbd4d329d74401a8609a661d5baa8d743b7789f12c910433e13072ed66f
TCS-6820	FP versus #P	Counting and enumeration	not_shortlisted	ddf7b870305f6c0fa0ddc79640372f290a929e59313756cf742a5b9451dd5cd8
TCS-6821	FP = #P from \(\mathrm{P} = \mathrm{NP}\)	Counting and enumeration	not_shortlisted	822ec79b41daf2194345288238db2eb48be416038d9aae424ba3178f0525b510
TCS-6825	Computational versus statistical privacy in the curator model	Differential privacy	not_shortlisted	6eeb13d098ec4889afba37e8c5742db6e3ab46dabde6dedc5d4075d5be93ad2f
TCS-6832	Separations among P, RP and NP	Computational complexity	not_shortlisted	a8103fa9e5a7672b8e9eac313f6418539d61e2abcd2258b0e0f9919d216ca34e
TCS-6836	Regret in misspecified linear bandits	Online algorithms, scheduling and packing	not_shortlisted	4c037696a2d237092bddfa48fa350643219df30d4f8b0e4fa6f33104fa1f7eb9
TCS-6838	Instance-optimal finite-time best-arm identification	Online algorithms, scheduling and packing	not_shortlisted	d0158f27ebd5a1bac78ab657f3cb36f4c1fe45a291f973c89991521af63ca5d9
TCS-6839	Polynomial mixing of Ising dynamics with plus boundaries	Sampling, Markov chains and mixing times	not_shortlisted	c4c2a53d489bd55095c2c7d5a1f0b4d9786f1e399c646d045d72474d4e2b6aa2
TCS-6840	Monotonicity of Ising spectral gaps	Sampling, Markov chains and mixing times	not_shortlisted	74d2a1136539eb7c3d651d46bacf68ed32e33466f6ecf066529e92d38cb40392
TCS-6843	Cutoff for bounded-degree transitive expanders	Sampling, Markov chains and mixing times	not_shortlisted	51954c977600789e89f57c0029d326b0e28b3351428bc1391f3fc532ef7b25b5
TCS-6851	Polynomial-time computation of exact cover time	Sampling, Markov chains and mixing times	not_shortlisted	5eb05aa7895e8bf055be551a129e31608336d14cf14bb19658f8451e8b1aa606
TCS-6857	Mixing of the self-avoiding-walk pivot chain	Sampling, Markov chains and mixing times	not_shortlisted	c9f02866496c320065e734988963e8c810a08493f0a4d35bfeff9a8cf3d5fd01
TCS-6859	Polynomial-time Gilbert–Varshamov inner-code construction	Coding and information theory	proposed_candidate	5324bde69dd6eb93af9d6084b4276efff243bd78c27bb6e8d0974499fb0d1bde
TCS-6861	Classical reductions matching quantum LWE hardness	Lattices and computational number theory	not_shortlisted	c87bf1f537ad52cff9eb2bf7ece2f6b9b21017146cc89935710a76d9f5d4dc17
TCS-6863	Algorithmic advantages of ideal-lattice structure	Lattices and computational number theory	not_shortlisted	3615838224ea7d42e2e21e5ed499d825aeab40a3dfa5a66dccd9ecf1e71ee878
TCS-6864	Classical worst-case reductions for ring-LWE	Lattices and computational number theory	not_shortlisted	21b5bb34b3590e4d2173917a3ceabba572a61adc65e478b35570c00e1789fcca
TCS-6868	Worst-case and search-to-decision reductions for NTRU	Lattices and computational number theory	not_shortlisted	b7b71632e07cff3e088cb117842cd5b7584c8c5176eeb42bec7b371c90d145e4
TCS-6871	Fully homomorphic encryption from worst-case hardness	Cryptography	not_shortlisted	fec226a2156e5074d9299ab9d00bf0a7e41d8db6f411f6279a6e63b5c6e4f385
TCS-6874	Ramanujan graphs of every degree	Structural graph theory and graph algorithms	not_shortlisted	dbbba4089a3153e0e6c67fc4f988aa61a02a4b54aacd2bbb78ddf09f69c50a62
TCS-6875	Two-sided Ramanujan signings	Structural graph theory and graph algorithms	not_shortlisted	98b12b8e66401078c97c8045d754716e6c27b20b183ccd6a2325554ca4c38e89
TCS-6879	Explicit near-optimal vertex expanders	Pseudorandomness and derandomization	not_shortlisted	2e7fb9c717a34e0f34fbf00617229571b14361e2f0ead9e6e1477d39fbf11bcb
TCS-6880	Efficient constant-distortion cut-cone approximation	Geometry, topology and metric spaces	not_shortlisted	6ef0fabcb8302374efe3c7d9f33e29df5df554634de66c32884aa5243c908185
TCS-6882	Homogeneous versus unrestricted arithmetic formulas	Algebraic computation	not_shortlisted	0cbbaaade93167d20dbc256578cf89028a7254c6439453f53909e83d8cdfd224
TCS-6883	Multilinear versus general arithmetic circuits	Algebraic computation	not_shortlisted	49be6ab8f28bd5ce11dc919d1bc110aedfb9042b882f91c404750828c3493e69
TCS-6884	Semantic versus syntactic multilinear circuits	Algebraic computation	not_shortlisted	01dd56c42f20506551b590e14aa6b436c16d730f05b4d0a3ea29722c476be89d
TCS-6885	Constant-overhead second differentiation of circuits	Algebraic computation	not_shortlisted	2b72d1a5e66bcddc58399cfa9c4459067ae81c1d152e51517c6804d6ffb4937e
TCS-6888	Superpolynomial arithmetic formula lower bounds	Algebraic computation	not_shortlisted	c2cf9e015143e3673e0da32b45e60cb3ec31472d648b09b467ea7ab871ff81fb
TCS-6890	Superpolynomial noncommutative circuit lower bounds	Algebraic computation	not_shortlisted	2a1de28b309f95b4059fd09264c69b31e0a9ad41c11e0683805fc47fe4b45d2a
TCS-6893	Superpolynomial multilinear circuit lower bounds	Algebraic computation	not_shortlisted	f099125a990124e8c5eb860b46518576df6e07f1ac5fa21799c82a1739ce7e96
TCS-6895	Explicit three-dimensional tensors of superlinear rank	Algebraic computation	not_shortlisted	14b4ae212c38928f35f9145f187b1aa1d8fb47fe1aca9513a5dbf0ac97e82d86
TCS-6897	Permanent lower bounds from identity testing	Algebraic computation	not_shortlisted	a5457195ba2da22aca062bfea8ed52b709137d9afc678ac37b3eb0c680eada51
TCS-6898	Derandomizing black-box depth-four PIT	Algebraic computation	not_shortlisted	8fd9689188144bbe53adb7dfd466235830ce9bb279e1eecf7ebe54b491b455f5
TCS-6903	Derandomizing noncommutative PIT	Algebraic computation	not_shortlisted	ba1c1b1df7731239078fa517da801cf3e63727239b7522ef61458fc3bfa93e37
TCS-6914	Multivariate polynomial factorization from PIT derandomization	Algebraic computation	not_shortlisted	133f9f0d129cb4e67e0e86079fe9aa16a5772c2614866aebd70cb085afd4b211
TCS-6928	Linear-space representation from smallest string attractors	String algorithms and computational biology	not_shortlisted	fabc03f518db4c4b90c57b7f9f43fe096218d538b5bbe479eec76b5fc4c12515
TCS-6933	Classical hardness of Boson Sampling	Quantum computation and information	not_shortlisted	0b8d0d61c967d75843a0dba751dff9e01e7de85293784687f0c7ab1b5a5766db
TCS-6934	Unconditional SAT time lower bounds	Computational complexity	not_shortlisted	11decdf6be02149b32c01e1830813ea744f65d3468ab0289e6265dd65b5c5657
TCS-6935	Randomized Strong Exponential Time Hypothesis	Fine-grained complexity	not_shortlisted	357f128aa8d9c99299d4ac14847e0618f4cc62dea5b7d5e41d73e38366d2fcdc
TCS-6937	Randomized APSP hypothesis	Fine-grained complexity	proposed_candidate	15592198389c4197f3226e54c765cff46275e27fc9be6e28a4ae9fca9d5a9f1a
TCS-6940	Tree edit distance versus APSP	Fine-grained complexity	not_shortlisted	50294c700a58c531810f083c5f7d7cdb63c38e3e566a8a178ae6b2f12c539b60
TCS-6942	Hitting Set hardness from Orthogonal Vectors	Fine-grained complexity	not_shortlisted	d3c9e4c16c749f0363fbb75254931dd87367b1fdfd828ce802aba04067b4da00
TCS-6944	Min-Weight k-Clique hypothesis	Fine-grained complexity	not_shortlisted	726b0f638616820f85bdbbee8a305968532ab6663f3b6eaaa206ec87b736a719
TCS-6945	Exact-Weight k-Clique hypothesis	Fine-grained complexity	not_shortlisted	77cabb5ce224a32bedbb537661f98143987738fd15d268b18b5e3f8d4646bdd3
TCS-6946	Fine-grained relationship between APSP and 3SUM	Fine-grained complexity	not_shortlisted	5ab35d14a18e967fb59127865934352b932245a7d811064b67e975ceed8ac81a
TCS-6949	Exhaustive-search lower bounds for Circuit-SAT	Fine-grained complexity	not_shortlisted	e2dfafcb62d27f3d77ca818747fcfae30172f88034f58931f716ac259d35186f
TCS-6950	Disjunction of SETH, APSP and 3SUM hypotheses	Fine-grained complexity	not_shortlisted	d6e5ce7c348196f536c5e48b30e1a2c3fc293b70d820386af484320078f692cc
TCS-6953	Cryptographic primitives from worst-case or average-case hardness	Cryptography	proposed_candidate	b617f51a64a1a44b786ca0575878b55aed9f92b966fd066924dbb4ab9d3c7fda
TCS-6957	Characterizing domains restricted to affine maximizers	Game theory, social choice and fair division	not_shortlisted	468cb62891c1754ec58d0bd34fa1eb3cb4bd50e414800ccb302d0ab1caabe6fe
TCS-6958	Algorithmic versus dominant-strategy implementation	Game theory, social choice and fair division	not_shortlisted	8c6f85a22c5071f28e27dc26fcb3a2fa6a3311f29cfaa017fbec57a4f7fa3e14
TCS-6974	Formula-SAT below exhaustive search	Parameterized complexity and algorithms	not_shortlisted	52b59ce0d7563e05d51ffbe7cfe78f4e38ce6978f34c7fcc3edcd43b42d0ddd7
TCS-6977	Super-near-linear SAT time lower bounds	Computational complexity	not_shortlisted	945385c560c3ca31ec8d89c99c71959786aa322d7dab22c52414c9a3acc2d11b
TCS-6978	Separating space from comparable time bounds	Computational complexity	not_shortlisted	230408483e69ec36e17d49f2e4a50d0c616110dc3a902b74e1fa3d2fb8afcb01
TCS-6979	Independence of P versus NP	Computational complexity	not_shortlisted	49b2b4988df0741a479d9188337d22eb038c0a7f9de7f9beaa78868b73c49ddd
TCS-7006	Optimal input-sparsity subspace embeddings	Geometry, topology and metric spaces	not_shortlisted	8013d9610113012712f24c196ee6fa02c01a72631eeb9489b0bddc50bd8158d8
TCS-7007	Input-sparsity relative spectral low-rank approximation	Optimization and numerical computation	not_shortlisted	ed57c2318049c41eaa188607cf4d11e78231b3ab02383ee5a76b1d9b5e5cf8df
TCS-7008	Polynomial-time relative entrywise \(\ell\)\(_{1}\) low-rank approximation	Optimization and numerical computation	not_shortlisted	94cf1ba19b30d8c936cb470a9d2b0623242b9099fa79919589b7bc8d166b30e6
TCS-7010	Linear-sketch complexity of the nuclear norm	Distributed, parallel and sublinear algorithms	not_shortlisted	b29fa2c552f202f5b51c0b56adc5400d2dd823d797f048682db4f92080a9a71f
TCS-7022	Polynomial kernels for Planar Deletion	Parameterized complexity and algorithms	not_shortlisted	6977b456eb943fd341b18441d9062ae805636a9e2ded62f4a16d90d5fbccbd7b
TCS-7023	Polynomial kernels for H-minor-free Deletion	Parameterized complexity and algorithms	not_shortlisted	1ef8ac3d17ee96484e00bf254ac21e703ceb1f4ab5bdf0676cfd1f5874b3b8f9
TCS-7027	Fixed-parameter tractability of Perfect Deletion	Parameterized complexity and algorithms	not_shortlisted	062d0b7ce20ddddf56e104b0a967f6603f19a4eded46bf983200534f5030f73c
TCS-7033	Polynomial kernels for directed feedback sets	Parameterized complexity and algorithms	proposed_candidate	57a06354769f2da84f4d48b439c4aa25e2ff431406cc7cd32f286e0e4a83410d
TCS-7035	Single-exponential FPT for directed feedback sets	Parameterized complexity and algorithms	not_shortlisted	277a40ff8cffaad0afd04609116a02c17ff1ca3c033320e387f23627ad5d3fc8
TCS-7036	Parameterized complexity of three-pair Directed Edge Multicut	Parameterized complexity and algorithms	not_shortlisted	3152505e76fec83cd34054adf4bd5e8113c3adf9409d3da4a0e99227e47e6fa3
TCS-7061	Dichotomy for hereditary edge deletion	Algorithms	not_shortlisted	5ae63fa303525358e9e8bfc790d5537ace9932298104ffc42d5ad3d1b1e275e0
TCS-7075	Complexity of general vertex-connectivity augmentation	Algorithms	not_shortlisted	53a70b41e2bfa93625dea4c199e2de1ac9902c2c844580568a974fed7f337ed0
TCS-7082	OutputP versus IncP	Counting and enumeration	not_shortlisted	218903b0f51d567e7e0c7ea339efc40cb9db488adc8c2af25269c35fd630f46f
TCS-7084	Time–space separations in polynomial enumeration	Counting and enumeration	not_shortlisted	a48f85625b3887a88102f000922c69e39057cceb998041a540f96243c2438adf
TCS-7086	Incremental polynomial-time binary-matroid circuit enumeration	Counting and enumeration	proposed_candidate	2ce9bedd0407ca1512f5b07f13f1eccbe91cf05f14d382bfd59d55222f561d8d
TCS-7099	Finite-domain enumeration-CSP dichotomy	Counting and enumeration	not_shortlisted	30add6f7225a404859be1612f68d42ea7e2b9255fb2d42937167c33caa3976e7
TCS-7112	Output-polynomial hypergraph transversal enumeration	Counting and enumeration	not_shortlisted	ee66880b62d76df2e74ae77a947b6f3565e8e81dc0d6c9a48aad36606be85145
TCS-7113	Derandomizing polynomial identity testing	Algebraic computation	not_shortlisted	77b17259486f9e9a011fd6473eb21411004dead7f82ed1844fc5ad6278364f88
TCS-7116	Universal representation of NP by \(\omega\)-categorical CSPs	Constraint satisfaction	not_shortlisted	d3b08d90bea23e9d9842c74fea6cfe46a954a4f1df1331ae9accf3f52420b1fb
TCS-7124	SNP definability of CSPs in NP	Constraint satisfaction	not_shortlisted	95c591545afca2dca937319aa1f61042f0d49bda112b80bcff50f4be5bfd7ac7
TCS-7125	Two-sided distributive unification with a unit	Automated reasoning, rewriting and unification	not_shortlisted	dcea65c338046fe226f5f4a927665b116f7d01c2057886939e2f27f1de427ed5
TCS-7128	Unconditional constant-delay query-enumeration lower bounds	Database theory and finite model theory	not_shortlisted	219804c1ba2a7f15caf9a8766a7dd2413da0c4d6e7f1adf2eb8b21c176a963f8
TCS-7134	Polynomial-time equivalence of free binary decision diagrams	Automated reasoning, rewriting and unification	not_shortlisted	3b89f4cd9df9a75af3747ec8df5d50c03a9d4b476ab5f029787eb7be0bf49310
TCS-7143	Bipartite circle pivot-minors from large rank-width	Structural graph theory and graph algorithms	not_shortlisted	c9fe87b1bf01d9e5776965f8ab9fd070fd53708918e1b978e76b336d32d2b3f3
TCS-7144	Tree vertex-minors from large linear rank-width	Structural graph theory and graph algorithms	not_shortlisted	52243f2fafa0fe1251d5aada1196b85a4cbf6f7ae71f996376b5e08802dbe02a
TCS-7145	Well-quasi-ordering by pivot-minors	Structural graph theory and graph algorithms	not_shortlisted	4cb43e2bef5a1900e806b257b4909e3be57a1a4254c862cacf468114bdd17ffd
TCS-7146	Polynomial-time detection of fixed pivot- and vertex-minors	Algorithms	not_shortlisted	a6474eb12aec23c4e8e724625aa60523197916939f1813f28148959b0329d64e
TCS-7148	Smoothed simplex complexity under sparse perturbations	Beyond worst-case and average-case analysis	not_shortlisted	3cfe9ebe471fa934ae161a2ee84482d8bbe542a3eabc82d8d8eb80fb83d6e3a2
TCS-7153	Ultimate Positivity problem	Semantics, logic and verification	not_shortlisted	dee5402085e9628de0d64b94517f7f212f1cee5172c79a0cd27514a78316a8a1
TCS-7154	Effective ultimate-positivity thresholds for simple recurrences	Semantics, logic and verification	not_shortlisted	a68c36aabdfc056c9809aede5992c838a57badf1748f269e7f7720fd7ea00272
TCS-7156	Universal integer termination of affine linear loops	Semantics, logic and verification	not_shortlisted	649f464de1a80fd3eb1f9327787ca90f4364cd5d107cdb4bb3e2c15492a52230
TCS-7157	Termination of linear-constraint loops	Semantics, logic and verification	not_shortlisted	71120c70cc2202bf382994a983b6ce39b8847485de4f6235784bc6de42c3b6a7
TCS-7158	PH versus PSPACE	Computational complexity	not_shortlisted	4cd99f2d8477d5a6fb49eb3f6b417d7d074c80ad8321c6c7cdf3a6776673169c
TCS-7159	Hartmanis–Stearns conjecture	Computational complexity	not_shortlisted	af9a2dd46df908484e6b2b21635c412e681fce04c08a7fcd4c5abd7af14b582e
TCS-7160	Small-Set Expansion Hypothesis	Approximation algorithms and inapproximability	not_shortlisted	817e5a3e6c74a99dfa31d7264780dc9ca6d3aebffc7ea88ad85f5faa31a8b16f
TCS-7161	NEXP versus nonuniform \(\mathrm{TC}^{0}\)	Computational complexity	not_shortlisted	813c9fd3aa1b1d0dea5a1af0e79abbccfc6b3e8dae4344cd6a6ee860ec02193e
TCS-7162	Existence of p-optimal proof systems	Proof complexity	not_shortlisted	dfc8159ac4a9ab9521318b320d3ae6f4cffe0e6c75c33fef101d767f0deeb8b0
TCS-7163	Effective polynomial simulation of Extended Frege by Resolution	Proof complexity	not_shortlisted	dc9d64eae7605cc94dac357b00808e8336d73324d828747d0fc803d888dfca97
TCS-7167	Existence of one-way functions	Cryptography	not_shortlisted	b602e65d9618a4405467fbe607d7f082147378e3fedec4ea66e410e1cf01f45d
TCS-7168	Existence of public-key encryption	Cryptography	not_shortlisted	10725aeebe79ae626309dd335c5c99244d5e161a5b444ea85bbf02c582a0a758
TCS-7169	Exact Euclidean SVP in BQP	Lattices and computational number theory	not_shortlisted	4d7303ad9b259193ce4d2a9f90869679a707346e5ad20371e83f9a605161d50b
TCS-7170	Scholz–Brauer conjecture	Lattices and computational number theory	not_shortlisted	cf46c06140bcae88615ac2c522c12baf317708e37b8c2691e8675670df3a6f1e
TCS-7171	Baillie–PSW pseudoprimes	Lattices and computational number theory	not_shortlisted	328583968fa4ec0abf9162475314810b8c4f2010da324d5f690f0efd9af675b4
TCS-7172	Depth-first search in NC	Distributed, parallel and sublinear algorithms	not_shortlisted	343bf2e75615730275e8932822ee9d33d39574ab40a4b28694f85b4930e8b0fb
TCS-7174	Bit complexity of integer multiplication	Algebraic computation	not_shortlisted	c1019c78f621507de3ddb38b37a1ddf33849c2c116e75373fb274ba46e89612e
TCS-7175	Unrestricted arithmetic lower bounds for the discrete Fourier transform	Algebraic computation	not_shortlisted	5ddd123d65a28b72b3dee8978af878747adb92054e42f1af09fc112fb7172121
TCS-7177	\(1/3\)–\(2/3\) conjecture	Miscellaneous	not_shortlisted	23ee22729cd013d9a5c93eaad54f7336ac855cb00a83ab1da4b55bde1bcab9bc
