id,title,category,decision,reason_code,reason,saved_target,source_url,source_locator,evidence,importance_score,review_cohort,decision_references
TCS-2714,The hardness of deciding semantic acyclicity (whether a given SERCQ can be realized by an acyclic FC[REG]-CQ) remains open.,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “The hardness of deciding semantic acyclicity (whether a given SERCQ can be realized by an acyclic FC[REG]-CQ) remains open.”.",The hardness of deciding semantic acyclicity (whether a given SERCQ can be realized by an acyclic FC[REG]-CQ) remains open.,https://doi.org/10.4230/LIPIcs.ICDT.2022.10,Unresolved-question passage on page 15; PDF page 15,index,50,original,
TCS-2801,"Moreover, while it was recently shown that chaseterminating tuple-generating dependencies capture all decidable monotonic queries [8], the expressive power of DatalogCV and its tractable fragments […]",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “Moreover, while it was recently shown that chaseterminating tuple-generating dependencies capture all decidable monotonic queries [8], the expressive power of DatalogCV and its tractable fragments […]”.","Moreover, while it was recently shown that chaseterminating tuple-generating dependencies capture all decidable monotonic queries [8], the expressive power of DatalogCV and its tractable fragments […]",https://doi.org/10.4230/LIPIcs.ICDT.2022.13,Unresolved-question passage on page 17; PDF page 17,index,50,original,
TCS-2802,In Section 6.2 we take advantage of Φ to show completeness for a larger class but it remains an open question if the full class […],Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “In Section 6.2 we take advantage of Φ to show completeness for a larger class but it remains an open question if the full class […]”.",In Section 6.2 we take advantage of Φ to show completeness for a larger class but it remains an open question if the full class […],https://doi.org/10.4230/LIPIcs.ICDT.2022.14,Unresolved-question passage on page 11; PDF page 11,index,50,original,
TCS-2900,How do the expression complexities [21] compare?,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “How do the expression complexities [21] compare?”.",How do the expression complexities [21] compare?,https://doi.org/10.4230/LIPIcs.ICDT.2022.15,Unresolved-question passage on page 15; PDF page 15,index,50,original,
TCS-2999,Does Theorem 6.13 holds true for arbitrary TBoxes?,Database theory and finite model theory,quarantined,paper_local_fragment,The passage asks to refine a local theorem or unspecified bound/parameter tradeoff and does not identify a sufficiently broad independent benchmark target. Saved target: “Does Theorem 6.13 holds true for arbitrary TBoxes?”.,Does Theorem 6.13 holds true for arbitrary TBoxes?,https://doi.org/10.4230/LIPIcs.ICDT.2021.9,Open Question 6.14; PDF page 21,index,50,original,
TCS-3064,It remains an open question to further decrease the delay if we allow more preprocessing time.,Database theory and finite model theory,quarantined,paper_local_fragment,The passage asks to refine a local theorem or unspecified bound/parameter tradeoff and does not identify a sufficiently broad independent benchmark target. Saved target: “It remains an open question to further decrease the delay if we allow more preprocessing time.”.,It remains an open question to further decrease the delay if we allow more preprocessing time.,https://doi.org/10.4230/LIPIcs.ICDT.2021.14,Unresolved-question passage on page 9; PDF page 9,index,50,original,
TCS-3065,"PQEr,s,t (Q1 ) is #P-hard for all 0 < r, s, t ≤ 1 with r < 1 and t < 1.",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “PQEr,s,t (Q1 ) is #P-hard for all 0 < r, s, t ≤ 1 with r < 1 and t < 1.”.","PQEr,s,t (Q1 ) is #P-hard for all 0 < r, s, t ≤ 1 with r < 1 and t < 1.",https://doi.org/10.4230/LIPIcs.ICDT.2021.17,Conjecture 7.4; PDF page 15,index,50,original,
TCS-3066,"However, it remains an open problem whether the pairs can be enumerated faster in the RAM model.",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “However, it remains an open problem whether the pairs can be enumerated faster in the RAM model.”.","However, it remains an open problem whether the pairs can be enumerated faster in the RAM model.",https://doi.org/10.4230/LIPIcs.ICDT.2021.5,Unresolved-question passage on page 15; PDF page 15,index,50,original,
TCS-3067,Can the complexity of the adjustment be improved?,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “Can the complexity of the adjustment be improved?”.",Can the complexity of the adjustment be improved?,https://doi.org/10.4230/LIPIcs.ICDT.2021.7,Unresolved-question passage on page 11; PDF page 11,index,50,original,
TCS-3256,"That is, can the query optimizer take advantage of indexes for the log segments in the translated queries?",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “That is, can the query optimizer take advantage of indexes for the log segments in the translated queries?”.","That is, can the query optimizer take advantage of indexes for the log segments in the translated queries?",https://doi.org/10.4230/LIPIcs.TIME.2021.14,Unresolved-question passage on page 12; PDF page 12,index,50,original,
TCS-3295,"For example, can we bridge the gap between our upper- and lower-bounds for a broader range of parameters?",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “For example, can we bridge the gap between our upper- and lower-bounds for a broader range of parameters?”.","For example, can we bridge the gap between our upper- and lower-bounds for a broader range of parameters?",https://doi.org/10.4230/LIPIcs.ITC.2021.19,Unresolved-question passage on page 13; PDF page 13,index,50,original,
TCS-3405,"The complexity of computing Shapley(D, α, f ) for other aggregate-relational queries remains an open problem for the general case where q is a hierarchical […]",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “The complexity of computing Shapley(D, α, f ) for other aggregate-relational queries remains an open problem for the general case where q is a hierarchical […]”.","The complexity of computing Shapley(D, α, f ) for other aggregate-relational queries remains an open problem for the general case where q is a hierarchical […]",https://doi.org/10.4230/LIPIcs.ICDT.2020.20,Unresolved-question passage on page 14; PDF page 14,index,50,original,
TCS-3494,"For instance, what if we extend Lara(Ω(=,All) ) directly with an operator that computes Convolution?",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “For instance, what if we extend Lara(Ω(=,All) ) directly with an operator that computes Convolution?”.","For instance, what if we extend Lara(Ω(=,All) ) directly with an operator that computes Convolution?",https://doi.org/10.4230/LIPIcs.ICDT.2020.6,Unresolved-question passage on page 20; PDF page 20,index,50,original,
TCS-3622,We do not know how to compute the optimizer p∗ in closed form.,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “We do not know how to compute the optimizer p∗ in closed form.”.",We do not know how to compute the optimizer p∗ in closed form.,https://doi.org/10.4230/LIPIcs.ICDT.2019.21,Unresolved-question passage on page 13; PDF page 13,index,50,original,
TCS-3700,"We conjecture that additivity for GF formulas of bounded arity is actually in ExpTime, and plan to investigate this in the near future.",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “We conjecture that additivity for GF formulas of bounded arity is actually in ExpTime, and plan to investigate this in the near future.”.","We conjecture that additivity for GF formulas of bounded arity is actually in ExpTime, and plan to investigate this in the near future.",https://doi.org/10.4230/LIPIcs.ICDT.2019.19,Unresolved-question passage on page 13; PDF page 13,index,50,original,
TCS-3748,"For instance, is there a natural program for computing the complement of the transitive closure of a binary relation encoded by the input?",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “For instance, is there a natural program for computing the complement of the transitive closure of a binary relation encoded by the input?”.","For instance, is there a natural program for computing the complement of the transitive closure of a binary relation encoded by the input?",https://doi.org/10.4230/LIPIcs.ICDT.2019.13,Unresolved-question passage on page 16; PDF page 16,index,50,original,
TCS-3829,"It is an open question whether our results can be extended to more complex classes of existential rules, i.e., linear rules with a complex head, […]",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “It is an open question whether our results can be extended to more complex classes of existential rules, i.e., linear rules with a complex head, […]”.","It is an open question whether our results can be extended to more complex classes of existential rules, i.e., linear rules with a complex head, […]",https://doi.org/10.4230/LIPIcs.ICDT.2019.18,Unresolved-question passage on page 16; PDF page 16,index,50,original,
TCS-3831,6 Final Remarks Several problems remain open: is the existence of GHW(k)-overapproximations decidable for k > 1?,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “6 Final Remarks Several problems remain open: is the existence of GHW(k)-overapproximations decidable for k > 1?”.",6 Final Remarks Several problems remain open: is the existence of GHW(k)-overapproximations decidable for k > 1?,https://doi.org/10.4230/LIPIcs.ICDT.2018.7,Unresolved-question passage on page 16; PDF page 16,index,50,original,
TCS-3897,"The question of [5] (explicitly stated in [20]) whether regular tree languages with Hamming distance are testable, remains open.",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “The question of [5] (explicitly stated in [20]) whether regular tree languages with Hamming distance are testable, remains open.”.","The question of [5] (explicitly stated in [20]) whether regular tree languages with Hamming distance are testable, remains open.",https://doi.org/10.4230/LIPIcs.STACS.2018.6,Unresolved-question passage on page 12; PDF page 12,index,50,original,
TCS-3946,"The question of whether this result holds for general FDs, along with the classification of Example 22, remains open.",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “The question of whether this result holds for general FDs, along with the classification of Example 22, remains open.”.","The question of whether this result holds for general FDs, along with the classification of Example 22, remains open.",https://doi.org/10.4230/LIPIcs.ICDT.2018.11,Unresolved-question passage on page 15; PDF page 15,index,50,original,
TCS-3968,What about ordered structures in general?,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “What about ordered structures in general?”.",What about ordered structures in general?,https://doi.org/10.4230/LIPIcs.CSL.2018.22,Unresolved-question passage on page 15; PDF page 15,index,50,original,
TCS-4101,Another question that we leave open is whether JSpLogK = JECreg K (see Section 4.4).,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “Another question that we leave open is whether JSpLogK = JECreg K (see Section 4.4).”.",Another question that we leave open is whether JSpLogK = JECreg K (see Section 4.4).,https://doi.org/10.4230/LIPIcs.ICDT.2017.13,Unresolved-question passage on page 10; PDF page 10,index,50,original,
TCS-4104,Are binary auxiliary relations sufficient in Theorem 3?,Database theory and finite model theory,quarantined,specialized_refinement,"The actual question concerns a secondary model variant, a particular construction or local bound, rather than the broad foundational topic suggested by the paper title. Saved target: “Are binary auxiliary relations sufficient in Theorem 3?”.",Are binary auxiliary relations sufficient in Theorem 3?,https://doi.org/10.4230/LIPIcs.ICDT.2017.19,Unresolved-question passage on page 16; PDF page 16,index,50,original,
TCS-4262,"In such a setting, how should we choose which values to retrieve, and could we update incrementally the results of interpolation when we receive new […]",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “In such a setting, how should we choose which values to retrieve, and could we update incrementally the results of interpolation when we receive new […]”.","In such a setting, how should we choose which values to retrieve, and could we update incrementally the results of interpolation when we receive new […]",https://doi.org/10.4230/LIPIcs.ICDT.2017.5,Unresolved-question passage on page 16; PDF page 16,index,50,original,
TCS-4263,"Are there efficient dynamic algorithms for evaluating (i.e., answering, testing, counting, or enumerating) results of first-order queries on other sparse classes of databases (e.g. planar, […]",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “Are there efficient dynamic algorithms for evaluating (i.e., answering, testing, counting, or enumerating) results of first-order queries on other sparse classes of databases (e.g. planar, […]”.","Are there efficient dynamic algorithms for evaluating (i.e., answering, testing, counting, or enumerating) results of first-order queries on other sparse classes of databases (e.g. planar, […]",https://doi.org/10.4230/LIPIcs.ICDT.2017.8,Unresolved-question passage on page 17; PDF page 17,index,50,original,
TCS-4305,"If such a simulation is not possible, can we find a “maximum simulation”?",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “If such a simulation is not possible, can we find a “maximum simulation”?”.","If such a simulation is not possible, can we find a “maximum simulation”?",https://doi.org/10.4230/LIPIcs.ICDT.2016.10,Unresolved-question passage on page 11; PDF page 11,index,50,original,
TCS-4306,Thus the problem of precisely characterizing which joins can be performed in subquadratic time remains open.,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “Thus the problem of precisely characterizing which joins can be performed in subquadratic time remains open.”.",Thus the problem of precisely characterizing which joins can be performed in subquadratic time remains open.,https://doi.org/10.4230/LIPIcs.ICDT.2016.11,Unresolved-question passage on page 16; PDF page 16,index,50,original,
TCS-4308,"Also, we do not know yet how to reason about expressive queries, such as conjunctive queries with negated atoms, and first-order queries.",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “Also, we do not know yet how to reason about expressive queries, such as conjunctive queries with negated atoms, and first-order queries.”.","Also, we do not know yet how to reason about expressive queries, such as conjunctive queries with negated atoms, and first-order queries.",https://doi.org/10.4230/LIPIcs.ICDT.2016.16,Unresolved-question passage on page 17; PDF page 17,index,50,original,
TCS-4370,"It is still unknown, however, whether this holds for arbitrary functional dependencies as well.",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “It is still unknown, however, whether this holds for arbitrary functional dependencies as well.”.","It is still unknown, however, whether this holds for arbitrary functional dependencies as well.",https://doi.org/10.4230/LIPIcs.IPEC.2016.6,Unresolved-question passage on page 7; PDF page 7,index,50,original,
TCS-4480,It remains open though whether deciding local optimality is conp-complete or in ptime (even for harmonious BDS).,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “It remains open though whether deciding local optimality is conp-complete or in ptime (even for harmonious BDS).”.",It remains open though whether deciding local optimality is conp-complete or in ptime (even for harmonious BDS).,https://doi.org/10.4230/LIPIcs.ICDT.2015.291,Unresolved-question passage on page 12; PDF page 12,index,50,original,
TCS-4481,Several questions regarding CQA under the semantics of ⊇- and ⊕-repairs remain open.,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “Several questions regarding CQA under the semantics of ⊇- and ⊕-repairs remain open.”.",Several questions regarding CQA under the semantics of ⊇- and ⊕-repairs remain open.,https://doi.org/10.4230/LIPIcs.ICDT.2015.380,Unresolved-question passage on page 16; PDF page 16,index,50,original,
TCS-4482,What can be said about unions of conjunctive queries (UCQ) and recursive datalog programs?,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “What can be said about unions of conjunctive queries (UCQ) and recursive datalog programs?”.",What can be said about unions of conjunctive queries (UCQ) and recursive datalog programs?,https://doi.org/10.4230/LIPIcs.ICDT.2015.76,Unresolved-question passage on page 17; PDF page 17,index,50,original,
TCS-4567,Can we get a better understanding of counting complexity in this setting and how it differs from decision?,Database theory and finite model theory,quarantined,research_direction,"This is a request for a better understanding or further consequences of a framework, rather than a defined mathematical problem with a clear resolution target. Saved target: “Can we get a better understanding of counting complexity in this setting and how it differs from decision?”.",Can we get a better understanding of counting complexity in this setting and how it differs from decision?,https://doi.org/10.4230/LIPIcs.ICDT.2015.110,Unresolved-question passage on page 16; PDF page 16,index,50,original,
TCS-4593,"For instance, what is the complexity of the consistency problem for descendant-only DAG patterns?",Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “For instance, what is the complexity of the consistency problem for descendant-only DAG patterns?”.","For instance, what is the complexity of the consistency problem for descendant-only DAG patterns?",https://doi.org/10.4230/LIPIcs.FSTTCS.2014.279,Unresolved-question passage on page 12; PDF page 12,index,50,original,
TCS-4676,We conjecture that the open formulas of D(M) correspond in an analogous manner to the downwards monotone properties of CH.,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “We conjecture that the open formulas of D(M) correspond in an analogous manner to the downwards monotone properties of CH.”.",We conjecture that the open formulas of D(M) correspond in an analogous manner to the downwards monotone properties of CH.,https://doi.org/10.4230/LIPIcs.FSTTCS.2011.252,Unresolved-question passage on page 11; PDF page 11,index,50,original,
TCS-5808,Ranked Enumeration of Conjunctive Query Results — Conjecture 27,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “X + Y sorting does not admit an O(n2 ) time algorithm.”.",X + Y sorting does not admit an O(n2 ) time algorithm.,https://doi.org/10.4230/LIPIcs.ICDT.2021.5,Conjecture 27,source,50,original,
TCS-5819,Conjunctive Query Containment with Safe Negation and TGD One-Boundedness — Unresolved-question passage on page 16,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “Regarding complexity, what is the upper bound of identifying CQ¬ HT membership?”.","Regarding complexity, what is the upper bound of identifying CQ¬ HT membership?",https://doi.org/10.4230/LIPIcs.ICDT.2026.23,Unresolved-question passage on page 16,source,50,original,
TCS-5824,Uniform Reliability of Self-Join-Free Conjunctive Queries — Explicit open question on PDF page 1,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “However, it is an open question whether being hierarchical is necessary for the uniform reliability problem to be in polynomial time.”.","However, it is an open question whether being hierarchical is necessary for the uniform reliability problem to be in polynomial time.",https://doi.org/10.4230/LIPIcs.ICDT.2021.17,Explicit open question on PDF page 1,source,50,original,
TCS-5829,The Theory of Concatenation over Finite Models — Unresolved-question passage on page 14,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “Finally, it remains open whether satisfiability is decidable for FC1 or FC2 .”.","Finally, it remains open whether satisfiability is decidable for FC1 or FC2 .",https://doi.org/10.4230/LIPIcs.ICALP.2021.130,Unresolved-question passage on page 14,source,50,original,
TCS-5955,A More General Theory of Static Approximations for Conjunctive Queries — Unresolved-question passage on page 14,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “As in the case of GHW(k)-overapproximations, we do not know how to check existence of incomparable GHW(k)-∆-approximations, for k > 1.”.","As in the case of GHW(k)-overapproximations, we do not know how to check existence of incomparable GHW(k)-∆-approximations, for k > 1.",https://doi.org/10.4230/LIPIcs.ICDT.2018.7,Unresolved-question passage on page 14,source,50,original,
TCS-6063,The Power of the Terminating Chase (Invited Talk) — Unresolved-question passage on page 12,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “It remains open whether this can be strengthened to obtain a polynomial runtime guarantee – we conjecture that the exponential increase in effort is unavoidable.”.",It remains open whether this can be strengthened to obtain a polynomial runtime guarantee – we conjecture that the exponential increase in effort is unavoidable.,https://doi.org/10.4230/LIPIcs.ICDT.2019.3,Unresolved-question passage on page 12,source,50,original,
TCS-6216,Right-Adjoints for Datalog Programs — Explicit open question on PDF page 17,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “We leave it as an open problem to define a large syntactic class of (sets of) TGDs that have a generalized right-adjoint, which includes Σ1 […]”.","We leave it as an open problem to define a large syntactic class of (sets of) TGDs that have a generalized right-adjoint, which includes Σ1 […]",https://doi.org/10.4230/LIPIcs.ICDT.2024.10,Explicit open question on PDF page 17,source,50,original,
TCS-6228,The Consistency of Probabilistic Databases with Independent Cells — Unresolved-question passage on page 9,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “We note that we leave open the classification of the entire class of FD sets, but we provide it for the general case of unary […]”.","We note that we leave open the classification of the entire class of FD sets, but we provide it for the general case of unary […]",https://doi.org/10.4230/LIPIcs.ICDT.2023.22,Unresolved-question passage on page 9,source,50,original,
TCS-6293,On Equivalence and Cores for Incomplete Databases in Open and Closed Worlds — Explicit open question on PDF page 2,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “For PCWA, semantic implication corresponds to the existence of a homomorphic cover from one instance to another [12], while the question of smallest equivalent instance […]”.","For PCWA, semantic implication corresponds to the existence of a homomorphic cover from one instance to another [12], while the question of smallest equivalent instance […]",https://doi.org/10.4230/LIPIcs.ICDT.2020.10,Explicit open question on PDF page 2,source,50,original,
TCS-6301,A Dichotomy for Homomorphism-Closed Queries on Probabilistic Graphs — Explicit open question on PDF page 2,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “In particular, only few results are known for languages featuring recursion, which is an essential ingredient in many applications: it is unknown if PQE admits […]”.","In particular, only few results are known for languages featuring recursion, which is an essential ingredient in many applications: it is unknown if PQE admits […]",https://doi.org/10.4230/LIPIcs.ICDT.2020.5,Explicit open question on PDF page 2,source,50,original,
TCS-6315,Relating Description Complexity to Entropy — Explicit open question on PDF page 2,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “However, we conjecture that even for FO, a monotone Galois connection can be demonstrated between description complexities of a relevant collection of classes and related […]”.","However, we conjecture that even for FO, a monotone Galois connection can be demonstrated between description complexities of a relevant collection of classes and related […]",https://doi.org/10.4230/LIPIcs.STACS.2023.38,Explicit open question on PDF page 2,source,50,original,
TCS-6321,Extensions and Limits of the Specker-Blatter Theorem — Unresolved-question passage on page 19,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “Does there exist an elementary function f (k), so that for any sentence φ in CMSOL(τ ) where τ consists only of constants, unary and […]”.","Does there exist an elementary function f (k), so that for any sentence φ in CMSOL(τ ) where τ consists only of constants, unary and […]",https://doi.org/10.4230/LIPIcs.CSL.2024.26,Unresolved-question passage on page 19,source,50,original,
TCS-6346,Database Repairing with Soft Functional Dependencies — Explicit open question on PDF page 3,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “Whether our algorithms cover all of tractable cases remains an open problem for future investigation. (In the Conclusions we discuss the simplest FD sets where […]”.",Whether our algorithms cover all of tractable cases remains an open problem for future investigation. (In the Conclusions we discuss the simplest FD sets where […],https://doi.org/10.4230/LIPIcs.ICDT.2021.16,Explicit open question on PDF page 3,source,50,original,
TCS-6373,Enumeration Algorithms for Conjunctive Queries with Projection — Unresolved-question passage on page 15,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “The second major open question is to show whether Theorem 7 can benefit from more preprocessing time to achieve lower delay guarantees. ε For instance, […]”.","The second major open question is to show whether Theorem 7 can benefit from more preprocessing time to achieve lower delay guarantees. ε For instance, […]",https://doi.org/10.4230/LIPIcs.ICDT.2021.14,Unresolved-question passage on page 15,source,50,original,
TCS-6413,Decidable classes of documents for XPath — Unresolved-question passage on page 11,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “However, we do not know if the undecidability result for XPath (or even regular-XPath) of Theorem 10 holds for classes of data words of unbounded […]”.","However, we do not know if the undecidability result for XPath (or even regular-XPath) of Theorem 10 holds for classes of data words of unbounded […]",https://doi.org/10.4230/LIPIcs.FSTTCS.2012.99,Unresolved-question passage on page 11,source,50,original,
TCS-6430,Fault-Tolerant Approximate Distance Oracles with a Source Set — Explicit open question on PDF page 4,Database theory and finite model theory,quarantined,lower_editorial_priority,"The saved topic is a particular query-language feature, restricted dependency/schema case, database application or secondary enumeration/update refinement rather than a general database or finite-model-theory barrier. Saved target: “It is an open problem if our construction can be generalized to work for all integers k, in other words, to show a sourcewise approximate […]”.","It is an open problem if our construction can be generalized to work for all integers k, in other words, to show a sourcewise approximate […]",https://doi.org/10.4230/LIPIcs.FSTTCS.2025.27,Explicit open question on PDF page 4,source,50,original,
