id,title,category,decision,reason_code,reason,saved_target,source_url,source_locator,evidence,importance_score,review_cohort,decision_references
TCS-7009,Prove an Ω(sdk/ε) communication bound for arbitrary-partition distributed low-rank approximation.,Communication complexity and Boolean function analysis,quarantined,lower_editorial_priority,"The saved topic concerns an application protocol, a narrow communication variant, an elementary exposition request, or a secondary bound, rather than a central communication barrier or Boolean-function conjecture. Saved target: “Prove an Ω(sdk/ε) communication bound for arbitrary-partition distributed low-rank approximation.”.",Prove an Ω(sdk/ε) communication bound for arbitrary-partition distributed low-rank approximation.,https://arxiv.org/abs/1411.4357,Open Question 3; PDF page 128,source,50,concurrent_source_import,
TCS-6700,Make the capacity-approaching large-alphabet code construction fully explicit and deterministic.,Coding and information theory,quarantined,lower_editorial_priority,"The saved topic is a particular entropy identity, code-family variant, decoding implementation refinement, or tangential application; it is secondary to general capacity, code-construction and information-inequality barriers. Saved target: “Make the capacity-approaching large-alphabet code construction fully explicit and deterministic.”.",Make the capacity-approaching large-alphabet code construction fully explicit and deterministic.,https://people.seas.harvard.edu/~salil/pseudorandomness/,"§5.2, large alphabets; PDF page 154",source,50,concurrent_source_import,
TCS-6738,Determine existence of linear-length locally testable codes and proofs.,Coding and information theory,retained,retained_foundational_or_broad,"Keep channel capacities, binary rate-distance and explicit-code barriers, local decoding/testing, Reed–Solomon decoding, and general entropy-region/inequality questions.",Determine existence of linear-length locally testable codes and proofs.,https://www.wisdom.weizmann.ac.il/~oded/pt-intro.html,Open Problem 13.12; PDF page 414,source,50,concurrent_source_import,
TCS-6739,Separate lengths achievable by locally decodable and relaxed locally decodable codes.,Coding and information theory,retained,retained_foundational_or_broad,"Keep channel capacities, binary rate-distance and explicit-code barriers, local decoding/testing, Reed–Solomon decoding, and general entropy-region/inequality questions.",Separate lengths achievable by locally decodable and relaxed locally decodable codes.,https://www.wisdom.weizmann.ac.il/~oded/pt-intro.html,§13.4 discussion; PDF page 423,source,50,concurrent_source_import,
TCS-6858,Can general Reed–Solomon codes of rate R be efficiently list-decoded beyond an error fraction of 1−√R?,Coding and information theory,quarantined,overlapping_source_summary,Retain TCS-1011 as the dedicated Reed–Solomon beyond-Johnson target. This additional survey paraphrase adds limited selection value; full-length and general evaluation-set formulations need separate formal comparison. Saved target: “Can general Reed–Solomon codes of rate R be efficiently list-decoded beyond an error fraction of 1−√R?”.,Can general Reed–Solomon codes of rate R be efficiently list-decoded beyond an error fraction of 1−√R?,https://cse.buffalo.edu/faculty/atri/courses/coding-theory/book/,Open Question 8.2.14; PDF page 181,source,50,concurrent_source_import,
TCS-6859,"Construct the inner linear codes on the Gilbert–Varshamov bound in time polynomial in their own dimension, eliminating the exhaustive search.",Coding and information theory,retained,retained_foundational_or_broad,"Keep channel capacities, binary rate-distance and explicit-code barriers, local decoding/testing, Reed–Solomon decoding, and general entropy-region/inequality questions.","Construct the inner linear codes on the Gilbert–Varshamov bound in time polynomial in their own dimension, eliminating the exhaustive search.",https://cse.buffalo.edu/faculty/atri/courses/coding-theory/book/,"§7.2, inner-code construction; setup p.147; PDF page 148",source,50,concurrent_source_import,
TCS-6860,Improve the Zyablov bound in the high-distance regime using variants of concatenation.,Coding and information theory,quarantined,lower_editorial_priority,"The saved topic is a particular entropy identity, code-family variant, decoding implementation refinement, or tangential application; it is secondary to general capacity, code-construction and information-inequality barriers. Saved target: “Improve the Zyablov bound in the high-distance regime using variants of concatenation.”.",Improve the Zyablov bound in the high-distance regime using variants of concatenation.,https://cse.buffalo.edu/faculty/atri/courses/coding-theory/book/,"§7.4 discussion, Zyablov bound; PDF page 151",source,50,concurrent_source_import,
TCS-6881,Improve permanent determinantal-complexity lower bounds.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Improve permanent determinantal-complexity lower bounds.”.",Improve permanent determinantal-complexity lower bounds.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 1; PDF page 11,source,50,concurrent_source_import,
TCS-6882,Separate homogeneous and unrestricted formulas superpolynomially.,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Separate homogeneous and unrestricted formulas superpolynomially.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 2; PDF page 19,source,50,concurrent_source_import,
TCS-6883,Separate multilinear and general circuits superpolynomially.,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Separate multilinear and general circuits superpolynomially.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 3; PDF page 19,source,50,concurrent_source_import,
TCS-6884,Separate semantic and syntactic multilinear circuits superpolynomially.,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Separate semantic and syntactic multilinear circuits superpolynomially.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 4; PDF page 19,source,50,concurrent_source_import,
TCS-6885,Compute all second derivatives with constant-factor circuit overhead.,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Compute all second derivatives with constant-factor circuit overhead.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 5; PDF page 21,source,50,concurrent_source_import,
TCS-6886,Prove superpolynomial depth-four lower bounds outside characteristic two.,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Prove superpolynomial depth-four lower bounds outside characteristic two.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 6; PDF page 26,source,50,concurrent_source_import,
TCS-6887,"Improve general circuit lower bounds, including superlinear bounds for explicit constant-degree polynomials.",Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Improve general circuit lower bounds, including superlinear bounds for explicit constant-degree polynomials.”.","Improve general circuit lower bounds, including superlinear bounds for explicit constant-degree polynomials.",https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 7; PDF page 31,source,50,concurrent_source_import,
TCS-6888,Prove superpolynomial arithmetic-formula lower bounds.,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Prove superpolynomial arithmetic-formula lower bounds.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 8; PDF page 32,source,50,concurrent_source_import,
TCS-6889,Separate monotone and general circuits for constant-degree polynomials.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Separate monotone and general circuits for constant-degree polynomials.”.",Separate monotone and general circuits for constant-degree polynomials.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 9; PDF page 33,source,50,concurrent_source_import,
TCS-6890,Prove superpolynomial noncommutative-circuit lower bounds.,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Prove superpolynomial noncommutative-circuit lower bounds.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 10; PDF page 35,source,50,concurrent_source_import,
TCS-6891,Prove superpolynomial ΣΠΣ lower bounds over infinite fields.,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Prove superpolynomial ΣΠΣ lower bounds over infinite fields.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 11; PDF page 38,source,50,concurrent_source_import,
TCS-6892,"Prove superpolynomial, or even superlinear, lower bounds for the symmetric model’s m(f).",Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Prove superpolynomial, or even superlinear, lower bounds for the symmetric model’s m(f).”.","Prove superpolynomial, or even superlinear, lower bounds for the symmetric model’s m(f).",https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 12; PDF page 41,source,50,concurrent_source_import,
TCS-6893,Prove superpolynomial multilinear-circuit lower bounds.,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Prove superpolynomial multilinear-circuit lower bounds.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 13; PDF page 42,source,50,concurrent_source_import,
TCS-6894,Separate multilinear and general formulas.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Separate multilinear and general formulas.”.",Separate multilinear and general formulas.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 14; PDF page 44,source,50,concurrent_source_import,
TCS-6895,Construct explicit three-dimensional tensors with superlinear rank.,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Construct explicit three-dimensional tensors with superlinear rank.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 15; PDF page 51,source,50,concurrent_source_import,
TCS-6896,Develop algebraic pseudorandom functions and a corresponding natural-proofs barrier.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Develop algebraic pseudorandom functions and a corresponding natural-proofs barrier.”.",Develop algebraic pseudorandom functions and a corresponding natural-proofs barrier.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 16; PDF page 56,source,50,concurrent_source_import,
TCS-6897,Does efficient PIT for a circuit class imply permanent lower bounds for that class?,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Does efficient PIT for a circuit class imply permanent lower bounds for that class?,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 17; PDF page 67,source,50,concurrent_source_import,
TCS-6898,Derandomize black-box depth-four PIT.,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Derandomize black-box depth-four PIT.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 18; PDF page 69,source,50,concurrent_source_import,
TCS-6899,"Preserve bounded depth under factorization, including factors linear in one variable.",Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Preserve bounded depth under factorization, including factors linear in one variable.”.","Preserve bounded depth under factorization, including factors linear in one variable.",https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 19; PDF page 69,source,50,concurrent_source_import,
TCS-6900,Convert multilinear/formula lower bounds into restricted-model PIT algorithms.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Convert multilinear/formula lower bounds into restricted-model PIT algorithms.”.",Convert multilinear/formula lower bounds into restricted-model PIT algorithms.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 20; PDF page 70,source,50,concurrent_source_import,
TCS-6901,Derandomize multilinear-formula PIT in subexponential time.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Derandomize multilinear-formula PIT in subexponential time.”.",Derandomize multilinear-formula PIT in subexponential time.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 21; PDF page 70,source,50,concurrent_source_import,
TCS-6902,Derandomize black-box PIT for noncommutative formulas.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Derandomize black-box PIT for noncommutative formulas.”.",Derandomize black-box PIT for noncommutative formulas.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 22; PDF page 75,source,50,concurrent_source_import,
TCS-6903,Derandomize PIT for noncommutative circuits.,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Derandomize PIT for noncommutative circuits.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 23; PDF page 76,source,50,concurrent_source_import,
TCS-6904,Derive noncommutative black-box PIT from exponential noncommutative lower bounds.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Derive noncommutative black-box PIT from exponential noncommutative lower bounds.”.",Derive noncommutative black-box PIT from exponential noncommutative lower bounds.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 24; PDF page 76,source,50,concurrent_source_import,
TCS-6905,Derandomize ΣΠΣ PIT in subexponential time.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Derandomize ΣΠΣ PIT in subexponential time.”.",Derandomize ΣΠΣ PIT in subexponential time.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 25; PDF page 76,source,50,concurrent_source_import,
TCS-6906,Derandomize multilinear ΣΠΣ PIT in subexponential time.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Derandomize multilinear ΣΠΣ PIT in subexponential time.”.",Derandomize multilinear ΣΠΣ PIT in subexponential time.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 26; PDF page 81,source,50,concurrent_source_import,
TCS-6907,Derandomize set-multilinear ΣΠΣ black-box PIT in subexponential time.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Derandomize set-multilinear ΣΠΣ black-box PIT in subexponential time.”.",Derandomize set-multilinear ΣΠΣ black-box PIT in subexponential time.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 27; PDF page 82,source,50,concurrent_source_import,
TCS-6908,Obtain subexponential PIT for bounded-top-fanin depth-four circuits.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Obtain subexponential PIT for bounded-top-fanin depth-four circuits.”.",Obtain subexponential PIT for bounded-top-fanin depth-four circuits.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 28; PDF page 89,source,50,concurrent_source_import,
TCS-6909,Obtain polynomial-time black-box PIT for read-once formulas.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Obtain polynomial-time black-box PIT for read-once formulas.”.",Obtain polynomial-time black-box PIT for read-once formulas.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 29; PDF page 95,source,50,concurrent_source_import,
TCS-6910,Derandomize PIT for elementary symmetric polynomials applied to linear forms.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Derandomize PIT for elementary symmetric polynomials applied to linear forms.”.",Derandomize PIT for elementary symmetric polynomials applied to linear forms.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 30; PDF page 100,source,50,concurrent_source_import,
TCS-6911,Reconstruct sums of few read-once formulas in subexponential time.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Reconstruct sums of few read-once formulas in subexponential time.”.",Reconstruct sums of few read-once formulas in subexponential time.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 31; PDF page 102,source,50,concurrent_source_import,
TCS-6912,Does learning a circuit class imply permanent lower bounds against it?,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Does learning a circuit class imply permanent lower bounds against it?,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,Open Problem 32; PDF page 104,source,50,concurrent_source_import,
TCS-6914,Deterministically factor multivariate polynomials efficiently; does PIT derandomization suffice?,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Deterministically factor multivariate polynomials efficiently; does PIT derandomization suffice?,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,"§4.9, general factorization; also p.100; PDF page 97",source,50,concurrent_source_import,
TCS-6915,Reconstruct circuit classes admitting PIT and strengthen reconstruction-hardness consequences.,Algebraic computation,quarantined,research_direction,"The dated source records a broad research direction or request to extend techniques. It is lower priority than the retained concrete central problems. The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Reconstruct circuit classes admitting PIT and strengthen reconstruction-hardness consequences.”.",Reconstruct circuit classes admitting PIT and strengthen reconstruction-hardness consequences.,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf,"§5.5, reconstruction; PDF page 111",source,50,concurrent_source_import,
TCS-7103,Solve Mon-Factor for further polynomial classes; develop reverse-search polynomial-delay interpolation.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Solve Mon-Factor for further polynomial classes; develop reverse-search polynomial-delay interpolation.”.",Solve Mon-Factor for further polynomial classes; develop reverse-search polynomial-delay interpolation.,https://arxiv.org/abs/2309.17042,Open problem 7.11; PDF page 66,source,50,concurrent_source_import,
TCS-7104,Compress previously enumerated monomials or interpolate with polynomial space.,Algebraic computation,quarantined,lower_editorial_priority,"The saved topic is a narrow algebraic representation, a restricted circuit/construction refinement, a specialized group case, or a tangential application; it is secondary to the retained general algebraic-complexity barriers. Saved target: “Compress previously enumerated monomials or interpolate with polynomial space.”.",Compress previously enumerated monomials or interpolate with polynomial space.,https://arxiv.org/abs/2309.17042,Open problem 7.12; continuation p.67; PDF page 66,source,50,concurrent_source_import,
TCS-7113,Derandomize identity testing for explicitly represented arithmetic circuits.,Algebraic computation,retained,retained_foundational_or_broad,"Keep arithmetic-circuit separations and barriers, matrix/tensor complexity, general factorization and identity-testing questions, and major algebraic decision/isomorphism problems.",Derandomize identity testing for explicitly represented arithmetic circuits.,https://arxiv.org/abs/2309.17042,"§7.3.3, polynomial identity testing; PDF page 67",source,50,concurrent_source_import,
TCS-6861,Classically obtain the full worst-case LWE hardness guarantees of the quantum reduction.,Lattices and computational number theory,retained,retained_foundational_or_broad,"Keep central SVP hardness and algorithmic barriers, factoring/discrete logarithms, worst-case reductions and deterministic prime construction.",Classically obtain the full worst-case LWE hardness guarantees of the quantum reduction.,https://eprint.iacr.org/2015/939,Question 1; PDF page 76,source,50,concurrent_source_import,
TCS-6862,Prove LWR and LWE-based PRF hardness with polynomial modulus and unbounded samples.,Lattices and computational number theory,quarantined,lower_editorial_priority,"The saved topic either uses lattice in an unrelated order-theoretic/geometric sense or asks for a specialized construction/protocol improvement, rather than a central lattice or computational-number-theory problem. Saved target: “Prove LWR and LWE-based PRF hardness with polynomial modulus and unbounded samples.”.",Prove LWR and LWE-based PRF hardness with polynomial modulus and unbounded samples.,https://eprint.iacr.org/2015/939,Question 2; PDF page 76,source,50,concurrent_source_import,
TCS-6863,"Do ideal-lattice algorithms outperform general-lattice algorithms, including attacks on ring-SIS/LWE?",Lattices and computational number theory,retained,retained_foundational_or_broad,"Keep central SVP hardness and algorithmic barriers, factoring/discrete logarithms, worst-case reductions and deterministic prime construction.","Do ideal-lattice algorithms outperform general-lattice algorithms, including attacks on ring-SIS/LWE?",https://eprint.iacr.org/2015/939,Question 3; PDF page 76,source,50,concurrent_source_import,
TCS-6864,Give a meaningful classical worst-case reduction for ring-LWE.,Lattices and computational number theory,retained,retained_foundational_or_broad,"Keep central SVP hardness and algorithmic barriers, factoring/discrete logarithms, worst-case reductions and deterministic prime construction.",Give a meaningful classical worst-case reduction for ring-LWE.,https://eprint.iacr.org/2015/939,Question 4; PDF page 77,source,50,concurrent_source_import,
TCS-6865,Prove decisional ring-LWE hardness in fields with few automorphisms.,Lattices and computational number theory,quarantined,lower_editorial_priority,"The saved topic either uses lattice in an unrelated order-theoretic/geometric sense or asks for a specialized construction/protocol improvement, rather than a central lattice or computational-number-theory problem. Saved target: “Prove decisional ring-LWE hardness in fields with few automorphisms.”.",Prove decisional ring-LWE hardness in fields with few automorphisms.,https://eprint.iacr.org/2015/939,Question 5; PDF page 77,source,50,concurrent_source_import,
TCS-6866,Prove ring-LWE hardness with narrow spherical error independent of sample count.,Lattices and computational number theory,quarantined,lower_editorial_priority,"The saved topic either uses lattice in an unrelated order-theoretic/geometric sense or asks for a specialized construction/protocol improvement, rather than a central lattice or computational-number-theory problem. Saved target: “Prove ring-LWE hardness with narrow spherical error independent of sample count.”.",Prove ring-LWE hardness with narrow spherical error independent of sample count.,https://eprint.iacr.org/2015/939,Question 6; PDF page 77,source,50,concurrent_source_import,
TCS-6867,Obtain sample-preserving search-to-decision equivalence for ring-LWE.,Lattices and computational number theory,quarantined,lower_editorial_priority,"The saved topic either uses lattice in an unrelated order-theoretic/geometric sense or asks for a specialized construction/protocol improvement, rather than a central lattice or computational-number-theory problem. Saved target: “Obtain sample-preserving search-to-decision equivalence for ring-LWE.”.",Obtain sample-preserving search-to-decision equivalence for ring-LWE.,https://eprint.iacr.org/2015/939,Question 7; PDF page 77,source,50,concurrent_source_import,
TCS-6868,Give worst-case or search-to-decision reductions for NTRU-like problems.,Lattices and computational number theory,retained,retained_foundational_or_broad,"Keep central SVP hardness and algorithmic barriers, factoring/discrete logarithms, worst-case reductions and deterministic prime construction.",Give worst-case or search-to-decision reductions for NTRU-like problems.,https://eprint.iacr.org/2015/939,Question 8; PDF page 77,source,50,concurrent_source_import,
TCS-6869,"Achieve efficient, adaptively secure lattice IBE/ABE/predicate encryption in the standard model.",Lattices and computational number theory,quarantined,lower_editorial_priority,"The saved topic either uses lattice in an unrelated order-theoretic/geometric sense or asks for a specialized construction/protocol improvement, rather than a central lattice or computational-number-theory problem. Saved target: “Achieve efficient, adaptively secure lattice IBE/ABE/predicate encryption in the standard model.”.","Achieve efficient, adaptively secure lattice IBE/ABE/predicate encryption in the standard model.",https://eprint.iacr.org/2015/939,Question 9; PDF page 78,source,50,concurrent_source_import,
TCS-6870,"Obtain unbounded FHE without bootstrapping, or with substantially lighter bootstrapping.",Lattices and computational number theory,retained,retained_foundational_or_broad,"Keep central SVP hardness and algorithmic barriers, factoring/discrete logarithms, worst-case reductions and deterministic prime construction.","Obtain unbounded FHE without bootstrapping, or with substantially lighter bootstrapping.",https://eprint.iacr.org/2015/939,Question 10; PDF page 78,source,50,concurrent_source_import,
TCS-6871,Base unbounded FHE solely on worst-case complexity assumptions.,Lattices and computational number theory,retained,retained_foundational_or_broad,"Keep central SVP hardness and algorithmic barriers, factoring/discrete logarithms, worst-case reductions and deterministic prime construction.",Base unbounded FHE solely on worst-case complexity assumptions.,https://eprint.iacr.org/2015/939,Question 11; PDF page 78,source,50,concurrent_source_import,
TCS-6872,"Obtain unbounded ABE, predicate encryption and homomorphic signatures; can they be bootstrapped?",Lattices and computational number theory,quarantined,lower_editorial_priority,"The saved topic either uses lattice in an unrelated order-theoretic/geometric sense or asks for a specialized construction/protocol improvement, rather than a central lattice or computational-number-theory problem. Saved target: “Obtain unbounded ABE, predicate encryption and homomorphic signatures; can they be bootstrapped?”.","Obtain unbounded ABE, predicate encryption and homomorphic signatures; can they be bootstrapped?",https://eprint.iacr.org/2015/939,Question 12; PDF page 78,source,50,concurrent_source_import,
TCS-6839,Prove polynomial mixing for grid Ising Glauber dynamics with all-plus boundaries at every temperature.,Randomized algorithms and sampling,retained,retained_foundational_or_broad,"Keep general mixing thresholds, sampling/counting equivalences, algorithmic local lemma, matroid sampling and robust high-dimensional sampling questions.",Prove polynomial mixing for grid Ising Glauber dynamics with all-plus boundaries at every temperature.,https://pages.uoregon.edu/dlevin/MARKOV/,Question 1; PDF page 375,source,50,concurrent_source_import,
TCS-6840,Establish the proposed monotonicity of Ising spectral gaps in temperature and interaction strengths.,Randomized algorithms and sampling,retained,retained_foundational_or_broad,"Keep general mixing thresholds, sampling/counting equivalences, algorithmic local lemma, matroid sampling and robust high-dimensional sampling questions.",Establish the proposed monotonicity of Ising spectral gaps in temperature and interaction strengths.,https://pages.uoregon.edu/dlevin/MARKOV/,Question 2; PDF page 375,source,50,concurrent_source_import,
TCS-6841,Compare systematic and random Glauber updates with the stated constant and logarithmic losses.,Randomized algorithms and sampling,quarantined,lower_editorial_priority,"The saved topic concerns a specialized random-walk geometry, estimator implementation, restricted network model, or another secondary sampling variant, rather than a general mixing/sampling bottleneck. Saved target: “Compare systematic and random Glauber updates with the stated constant and logarithmic losses.”.",Compare systematic and random Glauber updates with the stated constant and logarithmic losses.,https://pages.uoregon.edu/dlevin/MARKOV/,"Question 3, continues p.376; PDF page 375",source,50,concurrent_source_import,
TCS-6842,"On transitive graphs, is Ising relaxation Θ(n) equivalent to mixing Θ(n log n)?",Randomized algorithms and sampling,quarantined,lower_editorial_priority,"The saved topic concerns a specialized random-walk geometry, estimator implementation, restricted network model, or another secondary sampling variant, rather than a general mixing/sampling bottleneck. Saved target: “On transitive graphs, is Ising relaxation Θ(n) equivalent to mixing Θ(n log n)?”.","On transitive graphs, is Ising relaxation Θ(n) equivalent to mixing Θ(n log n)?",https://pages.uoregon.edu/dlevin/MARKOV/,Question 4; PDF page 376,source,50,concurrent_source_import,
